stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring
74376,50,2,1.71718,0.308519,0.134515,0.0493873,-0.785255,-0.5125149999999999,0.41345,0.562994,0.321326,0.177681,0.17547000000000001,0.222268,0.15503499999999998,0.21367399999999998,-23
74376,50,10,8.03701,0.277378,0.134758,0.0487288,-0.7485850000000001,-0.470368,0.351786,0.520483,0.34668499999999997,0.038064999999999995,0.0324228,0.0424944,0.0320798,0.0238438,-23
74376,50,30,23.8455,0.448779,0.13423,0.0502048,-0.739739,-0.464196,0.345787,0.513863,0.344285,0.0167324,0.012909499999999999,0.0167272,0.011171500000000001,0.00994875,-23
74064,30,2,1.59832,0.187013,0.0761292,0.037663999999999996,-0.74955,-0.49986499999999995,0.37595500000000004,0.5445989999999999,0.328861,0.130609,0.132217,0.164748,0.11954100000000001,0.154846,-23
74064,30,10,7.67926,0.207326,0.07569169999999999,0.0357125,-0.729376,-0.47738400000000003,0.341482,0.5211899999999999,0.344089,0.030200499999999998,0.0240015,0.0323413,0.023044099999999998,0.0192587,-23
74064,30,30,22.8944,0.387942,0.0762357,0.0367421,-0.724749,-0.47439799999999993,0.338507,0.517776,0.342864,0.0172379,0.0112994,0.0177463,0.00813556,0.010623700000000002,-23
74064,50,2,1.64415,0.23337,0.126423,0.0478546,-0.766231,-0.520822,0.403482,0.564595,0.318975,0.178475,0.172703,0.21866,0.156849,0.218788,-23
74064,50,10,7.7351600000000005,0.303193,0.12679200000000002,0.047587,-0.7348359999999999,-0.480946,0.345342,0.5254220000000001,0.345018,0.0362464,0.0314797,0.0419508,0.029396,0.0316741,-23
74064,50,30,22.9417,0.41083400000000003,0.126006,0.048866900000000005,-0.726486,-0.47544200000000003,0.339542,0.519047,0.343339,0.0190408,0.013099600000000001,0.0197519,0.010492,0.0117085,-23
65992,30,2,1.47261,0.16348800000000002,0.0581209,0.0305969,-0.793396,-0.46381000000000006,0.396987,0.543654,0.316565,0.12607100000000002,0.11143099999999999,0.159153,0.110026,0.143294,-22
65992,30,10,7.13342,0.21338800000000002,0.058146300000000005,0.0310233,-0.77251,-0.446975,0.365545,0.5226930000000001,0.33124699999999996,0.031222800000000002,0.0258493,0.035012800000000004,0.0240238,0.0220063,-22
65992,30,30,21.2828,0.44589700000000004,0.0578802,0.029894099999999996,-0.768237,-0.444467,0.362491,0.519671,0.330543,0.0183944,0.013711700000000002,0.0159913,0.00699317,0.00979262,-22
65992,50,2,1.51505,0.23099699999999998,0.0977214,0.0426521,-0.804792,-0.47614700000000004,0.41931499999999994,0.556542,0.305083,0.178618,0.154846,0.210148,0.14585499999999998,0.220282,-22
65992,50,10,7.17317,0.264488,0.0967451,0.0377866,-0.776146,-0.449474,0.36747399999999997,0.5252399999999999,0.332906,0.0378584,0.028074099999999998,0.0405594,0.0278301,0.0240736,-22
65992,50,30,21.3248,0.46966800000000003,0.0968475,0.0412736,-0.769458,-0.445175,0.363211,0.520508,0.330913,0.0204055,0.0181602,0.0239925,0.0122856,0.0195584,-22
65672,30,2,1.3582,0.117066,0.041101599999999995,0.0237644,-0.768057,-0.47211899999999996,0.357219,0.539203,0.343754,0.10873,0.104835,0.134716,0.0979939,0.12725699999999998,-22
65672,30,10,6.6314,0.184738,0.041224800000000006,0.0238769,-0.752184,-0.45833599999999997,0.33537100000000003,0.523127,0.352022,0.026663,0.0213349,0.0284153,0.0215587,0.0180757,-22
65672,30,30,19.8164,0.437741,0.0407677,0.023242,-0.748948,-0.456309,0.333303,0.520818,0.351136,0.0136191,0.00910237,0.0141219,0.00655301,0.00950019,-22
65672,50,2,1.38662,0.161907,0.0682442,0.030250599999999996,-0.78213,-0.485806,0.377193,0.553991,0.336751,0.150646,0.134722,0.17919000000000002,0.133022,0.172929,-22
65672,50,10,6.65835,0.21694899999999998,0.0681646,0.029751599999999996,-0.754812,-0.46018000000000003,0.336787,0.525048,0.35315599999999997,0.0322007,0.025954,0.033618,0.0259617,0.0205942,-22
65672,50,30,19.844,0.44530200000000003,0.0677418,0.0300599,-0.74997,-0.45696499999999995,0.333798,0.521519,0.351618,0.014639600000000001,0.010054299999999999,0.015207399999999998,0.00784018,0.0101494,-22
205584,30,2,1.12385,0.08468099999999999,0.0204404,0.0152727,-0.736629,-0.474239,0.336387,0.5221,0.35238200000000003,0.0917618,0.08251499999999999,0.10579100000000001,0.07979639999999999,0.112017,-20
205584,30,10,5.53757,0.103602,0.0205724,0.0157699,-0.730308,-0.46799799999999997,0.32442600000000005,0.5149279999999999,0.358952,0.020233900000000003,0.0165854,0.0202459,0.0159721,0.014871700000000002,-20
205584,30,30,16.5699,0.21810500000000002,0.020481700000000002,0.0150781,-0.728413,-0.46665,0.323261,0.513602,0.3582,0.0133941,0.00835514,0.012982800000000001,0.00713713,0.00953506,-20
205584,50,2,1.13929,0.13784000000000002,0.0342947,0.0195718,-0.745661,-0.48217,0.34488800000000003,0.531207,0.351736,0.10709500000000001,0.103551,0.12671400000000002,0.0973238,0.113604,-20
205584,50,10,5.5493,0.111169,0.0341517,0.0193273,-0.732304,-0.46914399999999995,0.325819,0.5164,0.359229,0.027197000000000002,0.021473,0.0273636,0.021649,0.0176333,-20
205584,50,30,16.5844,0.23036199999999998,0.0343534,0.023188,-0.728927,-0.466959,0.3235,0.5139279999999999,0.358458,0.0139626,0.00890277,0.013760900000000001,0.00791985,0.0101826,-20
205320,30,2,1.0676299999999999,0.0670365,0.0194786,0.0160417,-0.741826,-0.47227600000000003,0.34074699999999997,0.5244270000000001,0.348927,0.093204,0.0905051,0.11067300000000001,0.0872871,0.10345399999999999,-19
205320,30,10,5.26745,0.11195799999999999,0.0193164,0.0151951,-0.734747,-0.46513999999999994,0.327577,0.515995,0.356315,0.022747200000000002,0.0184027,0.021246099999999997,0.0195739,0.0142423,-19
205320,30,30,15.7608,0.24603000000000003,0.019023599999999998,0.0141101,-0.733143,-0.46411499999999994,0.326542,0.51472,0.355996,0.012237,0.00821357,0.00862509,0.00929206,0.00601309,-19
205320,50,2,1.08152,0.109866,0.0320758,0.0195417,-0.7474970000000001,-0.48274799999999995,0.34976799999999997,0.5338609999999999,0.346616,0.119869,0.11292,0.135746,0.10678199999999999,0.133953,-19
205320,50,10,5.27798,0.120047,0.0320115,0.0196774,-0.736904,-0.466496,0.329033,0.517446,0.356921,0.0271697,0.022168,0.0287906,0.0238266,0.017892599999999998,-19
205320,50,30,15.7721,0.253116,0.03227290000000001,0.020896500000000002,-0.733714,-0.46441899999999997,0.326862,0.515104,0.356168,0.013572200000000001,0.00906542,0.0104422,0.0103285,0.00677595,-19
205272,30,2,1.7038400000000002,0.0724427,0.0165268,0.0135017,-0.754375,-0.45799700000000004,0.335515,0.522148,0.354709,0.05291619999999999,0.053777,0.0642481,0.0519631,0.056841699999999995,-19
205272,30,10,8.45733,0.161939,0.0168525,0.0144683,-0.749188,-0.454029,0.329914,0.517093,0.35620999999999997,0.0171632,0.012504099999999999,0.014385299999999998,0.010097100000000001,0.00988618,-19
205272,30,30,25.3409,0.452926,0.016852799999999998,0.0144752,-0.748216,-0.453337,0.329416,0.516315,0.355823,0.0137106,0.00890574,0.00988178,0.00393636,0.00671422,-19
205272,50,2,1.71482,0.10432999999999999,0.0274285,0.018456,-0.758234,-0.460153,0.340026,0.52475,0.353611,0.0740657,0.06115,0.0825711,0.0628328,0.07764349999999999,-19
205272,50,10,8.468589999999999,0.174476,0.027393099999999997,0.0181613,-0.750268,-0.45467299999999994,0.33053,0.517749,0.356662,0.0196868,0.0137806,0.017087,0.012348999999999999,0.0107962,-19
205272,50,30,25.3503,0.454913,0.027426299999999997,0.019561000000000002,-0.748488,-0.45359799999999995,0.329547,0.516529,0.35601,0.0139844,0.00913312,0.0102991,0.00453337,0.00687375,-19
213840,30,2,1.25871,0.122849,0.0337712,0.0219862,-0.771414,-0.46347,0.363329,0.531018,0.340537,0.11474100000000001,0.0942302,0.127296,0.0939561,0.12742699999999998,-21
213840,30,10,6.16195,0.198725,0.033294300000000006,0.0219525,-0.75864,-0.45114899999999997,0.34282199999999996,0.517804,0.349163,0.0262502,0.0192631,0.027042,0.018283900000000002,0.017968500000000002,-21
213840,30,30,18.4146,0.477476,0.0329749,0.0206338,-0.755813,-0.449308,0.340974,0.515544,0.34860399999999997,0.0172453,0.0106449,0.0174526,0.00681163,0.0127254,-21
213840,50,2,1.27972,0.133709,0.0559135,0.028457999999999997,-0.783097,-0.471938,0.376658,0.541194,0.337183,0.137207,0.11919300000000001,0.163023,0.119054,0.154731,-21
213840,50,10,6.18179,0.20926799999999998,0.0556388,0.029123900000000005,-0.7611,-0.452791,0.344262,0.519512,0.350117,0.03470619999999999,0.0241683,0.0367919,0.023969999999999998,0.032684,-21
213840,50,30,18.4365,0.505677,0.0552328,0.0279613,-0.756845,-0.449874,0.341504,0.516255,0.34896,0.0181919,0.0116121,0.018545500000000003,0.00839431,0.013258700000000002,-21
254152,30,2,0.972619,0.06198819999999999,0.013455000000000002,0.0121458,-0.69417,-0.495738,0.29715,0.518937,0.373822,0.0893515,0.08530900000000001,0.0975105,0.08079739999999999,0.09146710000000001,-18
254152,30,10,4.81104,0.135518,0.0136295,0.012856,-0.691296,-0.49055200000000004,0.289961,0.5144479999999999,0.37743899999999997,0.0211518,0.0192634,0.0259903,0.0189062,0.0177597,-18
254152,30,30,14.4041,0.319233,0.0133971,0.012373,-0.6898340000000001,-0.489084,0.28899600000000003,0.512991,0.376931,0.0117004,0.00734404,0.0170245,0.00618643,0.0125875,-18
254152,50,2,0.9821639999999999,0.0909722,0.0227317,0.016890799999999997,-0.699759,-0.502955,0.30383499999999997,0.526472,0.37240700000000004,0.10589100000000001,0.10889800000000001,0.11143,0.101143,0.10143200000000001,-18
254152,50,10,4.81964,0.13130999999999998,0.022737900000000002,0.0166384,-0.6924899999999999,-0.490853,0.29052100000000003,0.51522,0.377602,0.0238273,0.0214757,0.026952099999999996,0.021162,0.018285299999999997,-18
254152,50,30,14.4139,0.325086,0.022472400000000003,0.0158721,-0.690358,-0.48944799999999994,0.289195,0.513416,0.377195,0.012566599999999999,0.00783695,0.017732499999999998,0.00703018,0.012637899999999999,-18
254352,30,2,1.05387,0.0710543,0.0180085,0.0141719,-0.679837,-0.506919,0.308677,0.515594,0.362485,0.08862619999999999,0.08891239999999999,0.0983687,0.0822849,0.09461,-19
254352,30,10,5.19723,0.138152,0.018176499999999998,0.015035,-0.675666,-0.49931499999999995,0.298448,0.509333,0.367201,0.021342,0.019593,0.0250688,0.019072299999999997,0.018439599999999997,-19
254352,30,30,15.5532,0.353595,0.018413,0.016399200000000003,-0.674133,-0.498263,0.29747399999999996,0.508112,0.36681199999999997,0.013480100000000002,0.00849802,0.0126447,0.008122800000000001,0.00777396,-19
254352,50,2,1.06695,0.10641300000000001,0.0303384,0.0186569,-0.68543,-0.5149699999999999,0.316479,0.522979,0.360941,0.10311300000000001,0.111641,0.121636,0.09950369999999999,0.120952,-19
254352,50,10,5.20858,0.156662,0.030207799999999996,0.018861700000000002,-0.677254,-0.501012,0.29949699999999996,0.51077,0.36799899999999997,0.023766,0.0208587,0.0248845,0.0205805,0.0153619,-19
254352,50,30,15.5633,0.352796,0.030045699999999998,0.0186407,-0.67447,-0.49848100000000006,0.297521,0.508408,0.36702199999999996,0.013859999999999999,0.0082714,0.0130529,0.00819075,0.00806591,-19
254600,30,2,1.10874,0.0965145,0.020596400000000004,0.015619599999999999,-0.686563,-0.507716,0.31019,0.519464,0.364625,0.0888472,0.09522919999999999,0.0966615,0.08517589999999998,0.0916674,-19
254600,30,10,5.46318,0.218408,0.0203456,0.0160302,-0.681609,-0.496123,0.299057,0.50994,0.368736,0.0190208,0.0174793,0.019411,0.0164961,0.013103799999999999,-19
254600,30,30,16.340999999999998,0.22823400000000002,0.0205674,0.015350200000000001,-0.67991,-0.494996,0.297984,0.5085890000000001,0.368334,0.0107554,0.00678281,0.00903305,0.00631008,0.00601816,-19
254600,50,2,1.12402,0.13051,0.034460500000000005,0.019630500000000002,-0.694332,-0.5145810000000001,0.32058000000000003,0.526339,0.36199499999999996,0.110028,0.11791199999999999,0.126577,0.10163,0.12241800000000001,-19
254600,50,10,5.47435,0.13112100000000002,0.034450800000000004,0.0208569,-0.6833229999999999,-0.497712,0.30023099999999997,0.511251,0.369553,0.0231125,0.021757,0.0236484,0.020575,0.0152639,-19
254600,50,30,16.3555,0.242333,0.03407469999999999,0.0201054,-0.680529,-0.495403,0.298296,0.509139,0.368498,0.011869,0.00834425,0.0104772,0.00755774,0.00652034,-19
254544,30,2,1.14529,0.0783584,0.0235996,0.0162939,-0.691295,-0.504739,0.312512,0.521077,0.36244499999999996,0.0864564,0.08646469999999999,0.0991823,0.0799927,0.0988067,-20
254544,30,10,5.63657,0.159202,0.0239234,0.0178104,-0.6840970000000001,-0.49616099999999996,0.300729,0.512235,0.367293,0.020036900000000003,0.018423500000000002,0.021951,0.017434599999999998,0.013619999999999998,-20
254544,30,30,16.855999999999998,0.346084,0.023659,0.016890799999999997,-0.682103,-0.49452299999999993,0.29943800000000004,0.510609,0.366578,0.011198,0.0083399,0.0129431,0.00627242,0.00737041,-20
254544,50,2,1.1615799999999998,0.10987000000000001,0.0398794,0.026089499999999998,-0.698605,-0.51577,0.321773,0.531035,0.361566,0.115625,0.11512599999999999,0.12548499999999999,0.10385,0.12181199999999999,-20
254544,50,10,5.64939,0.154374,0.0396059,0.0225373,-0.686128,-0.497542,0.301962,0.5134920000000001,0.368217,0.0227672,0.0222778,0.0249818,0.0204865,0.0158648,-20
254544,50,30,16.8694,0.350508,0.039656,0.022713499999999998,-0.68269,-0.495059,0.299682,0.511012,0.367055,0.0120512,0.00882392,0.01371,0.007216800000000001,0.00759914,-20
254800,30,2,1.20645,0.08311879999999999,0.0284724,0.0184762,-0.715642,-0.49472200000000005,0.335368,0.519614,0.35538200000000003,0.0901247,0.0936141,0.10242000000000001,0.08424060000000001,0.0879947,-20
254800,30,10,5.92542,0.11946,0.028516500000000004,0.0181106,-0.70604,-0.483055,0.32124,0.509846,0.358008,0.0222726,0.0205415,0.020606799999999998,0.0176402,0.013432499999999998,-20
254800,30,30,17.7151,0.225847,0.028317099999999998,0.0199832,-0.703785,-0.48135200000000006,0.32009099999999996,0.508101,0.35694499999999996,0.0155505,0.010434,0.00852757,0.007608,0.00648503,-20
254800,50,2,1.22676,0.11442000000000001,0.0474443,0.022824599999999997,-0.724557,-0.505141,0.347549,0.532066,0.350083,0.11243800000000001,0.117638,0.141475,0.106216,0.129199,-20
254800,50,10,5.94795,0.17335699999999998,0.0476155,0.0248362,-0.708238,-0.48466400000000004,0.322898,0.511604,0.35839899999999997,0.031381400000000004,0.0239813,0.029668299999999998,0.0233099,0.0287765,-20
254800,50,30,17.7358,0.24731,0.0476569,0.0239808,-0.704523,-0.48193500000000006,0.320351,0.508706,0.357402,0.0166046,0.0103896,0.0105935,0.00828588,0.00651264,-20
254792,30,2,1.25237,0.09428560000000001,0.031052999999999997,0.0196267,-0.6896979999999999,-0.510095,0.314842,0.520414,0.364537,0.0918554,0.100439,0.10691300000000001,0.08975939999999999,0.101604,-21
254792,30,10,6.13769,0.16177,0.031099900000000003,0.0201851,-0.680391,-0.497741,0.300565,0.5088239999999999,0.368742,0.0234576,0.0202743,0.0227038,0.0191883,0.0145632,-21
254792,30,30,18.352999999999998,0.35781,0.0304784,0.018403,-0.678197,-0.49561099999999997,0.299173,0.506977,0.367658,0.0155321,0.00874524,0.0125492,0.00750361,0.00879828,-21
254792,50,2,1.27542,0.142735,0.051953099999999995,0.026361700000000002,-0.6992970000000001,-0.522025,0.327679,0.531794,0.361849,0.114319,0.127901,0.139744,0.113081,0.12806800000000002,-21
254792,50,10,6.16015,0.179895,0.0513769,0.025483900000000004,-0.682315,-0.49918,0.301458,0.510369,0.369669,0.026495799999999996,0.0256758,0.029095,0.0239516,0.018060299999999998,-21
254792,50,30,18.3718,0.36956300000000003,0.0518155,0.0266594,-0.678909,-0.49623199999999995,0.29940900000000004,0.507558,0.368174,0.0163783,0.010274600000000002,0.013831399999999999,0.00927504,0.00954907,-21
246800,30,2,1.2692299999999999,0.118002,0.0333468,0.021361599999999998,-0.679199,-0.519846,0.319243,0.524829,0.354973,0.09625449999999999,0.102599,0.10764000000000001,0.08798160000000001,0.10816400000000001,-21
246800,30,10,6.209569999999999,0.145348,0.033631,0.023062,-0.670676,-0.50621,0.304057,0.512359,0.360469,0.0201976,0.020497099999999997,0.025359299999999998,0.0190084,0.0245812,-21
246800,30,30,18.5602,0.279312,0.0337394,0.0219489,-0.668183,-0.5037699999999999,0.30221,0.510093,0.35965,0.00945324,0.00707226,0.00786255,0.00615,0.00494426,-21
246800,50,2,1.28915,0.15245899999999998,0.0558524,0.0285615,-0.689265,-0.5328470000000001,0.333203,0.537362,0.351546,0.119099,0.132114,0.13989200000000002,0.11579300000000001,0.137787,-21
246800,50,10,6.23225,0.178765,0.056098300000000004,0.028780700000000003,-0.6729890000000001,-0.508071,0.305417,0.514209,0.36143400000000003,0.024667599999999998,0.026199700000000003,0.029287200000000003,0.0229916,0.024383000000000002,-21
246800,50,30,18.5817,0.29186599999999996,0.0561891,0.0285235,-0.669085,-0.504498,0.302716,0.5107520000000001,0.360116,0.0104936,0.00840503,0.00939867,0.00775589,0.00588179,-21
98568,30,2,1.3467200000000001,0.13128,0.0408635,0.0243375,-0.713728,-0.50415,0.340059,0.530594,0.347225,0.10501600000000001,0.104905,0.11706099999999998,0.0943112,0.11233399999999999,-21
98568,30,10,6.569260000000001,0.17359000000000002,0.040785400000000006,0.0229239,-0.701743,-0.49011000000000005,0.321337,0.516732,0.353783,0.025622100000000002,0.0224713,0.0262459,0.0204011,0.0150898,-21
98568,30,30,19.6289,0.437931,0.041344599999999995,0.0267793,-0.699034,-0.487525,0.31960500000000003,0.514101,0.352853,0.0159045,0.0111032,0.013677600000000002,0.00776943,0.00895526,-21
98568,50,2,1.37453,0.16025799999999998,0.06788229999999999,0.0302041,-0.722304,-0.5173270000000001,0.355315,0.543371,0.340945,0.146748,0.142625,0.15982000000000002,0.124946,0.163223,-21
98568,50,10,6.598039999999999,0.21897800000000003,0.0677847,0.029946499999999997,-0.705134,-0.492277,0.323535,0.5189590000000001,0.354917,0.0291105,0.0284844,0.0329611,0.0253515,0.0212171,-21
98568,50,30,19.6569,0.44761899999999993,0.0684,0.0297519,-0.7000149999999999,-0.48818999999999996,0.320015,0.514831,0.353358,0.0169033,0.011228499999999999,0.015286500000000001,0.008525399999999999,0.0089693,-21
98512,30,2,1.3854799999999998,0.12939900000000001,0.0441254,0.024922,-0.7069310000000001,-0.509604,0.332315,0.530405,0.35381399999999996,0.108526,0.109892,0.120299,0.0970285,0.115122,-22
98512,30,10,6.749860000000001,0.172795,0.0445455,0.0254476,-0.695766,-0.493277,0.314366,0.516204,0.358473,0.025658499999999997,0.02514,0.0308382,0.0216804,0.020484099999999998,-22
98512,30,30,20.1643,0.415774,0.0443425,0.0257615,-0.692675,-0.49083699999999997,0.31228,0.513775,0.357457,0.0168016,0.0115354,0.0175081,0.00759624,0.011039499999999999,-22
98512,50,2,1.41464,0.177765,0.0737852,0.0333925,-0.720544,-0.524049,0.348594,0.5451819999999999,0.35081599999999996,0.1288,0.138596,0.15542,0.124105,0.141041,-22
98512,50,10,6.78008,0.207369,0.07368380000000001,0.0336254,-0.6983659999999999,-0.49579700000000004,0.31565,0.518474,0.360039,0.031647800000000004,0.028167400000000002,0.0355987,0.026902699999999998,0.0205562,-22
98512,50,30,20.1962,0.43565600000000004,0.0740297,0.0361405,-0.693612,-0.491725,0.312648,0.514614,0.358075,0.0182524,0.0114959,0.019002500000000002,0.00864205,0.011031200000000001,-22
98760,30,2,1.4771,0.180229,0.058102,0.029613999999999998,-0.740075,-0.500971,0.360659,0.539503,0.340883,0.12057000000000001,0.11690199999999999,0.14649600000000002,0.108374,0.13514,-22
98760,30,10,7.1413899999999995,0.234393,0.0578827,0.0297612,-0.721496,-0.47977700000000006,0.332426,0.5186069999999999,0.35024,0.0256309,0.0241305,0.0300107,0.023470599999999998,0.0170213,-22
98760,30,30,21.3095,0.48866499999999996,0.057509199999999996,0.029413400000000003,-0.718043,-0.476921,0.3304,0.51575,0.348814,0.011155,0.00848935,0.013568200000000002,0.00773245,0.00852282,-22
98760,50,2,1.51162,0.190502,0.09692,0.0381954,-0.751704,-0.5157649999999999,0.383921,0.5552819999999999,0.32826700000000003,0.163721,0.160641,0.195924,0.14154,0.19935999999999998,-22
98760,50,10,7.1775,0.24053000000000002,0.0971801,0.0378752,-0.725975,-0.48301400000000005,0.335755,0.522092,0.351143,0.0325794,0.0314793,0.0405593,0.0308313,0.0279195,-22
98760,50,30,21.3474,0.50135,0.0967719,0.039448699999999996,-0.719444,-0.47790900000000003,0.331127,0.516821,0.349404,0.0135833,0.0100611,0.0168421,0.010323100000000002,0.010382899999999999,-22
98888,30,2,1.7326,0.215178,0.0924517,0.048639999999999996,-0.750156,-0.505775,0.38198499999999996,0.543908,0.330038,0.14264300000000002,0.137919,0.17106500000000002,0.122753,0.159163,-23
98888,30,10,8.2954,0.35586599999999996,0.09236330000000001,0.0430832,-0.728004,-0.478839,0.34442399999999995,0.518299,0.344121,0.03145,0.030135500000000003,0.0371524,0.0276173,0.0204225,-23
98888,30,30,24.7013,0.8247530000000001,0.0917928,0.0428274,-0.722032,-0.47456400000000004,0.339941,0.513393,0.343263,0.0160291,0.0113912,0.0172797,0.00831354,0.010203299999999998,-23
98888,50,2,1.79158,0.279856,0.152969,0.0574448,-0.7686310000000001,-0.526734,0.409198,0.56576,0.320407,0.183316,0.17971199999999998,0.222254,0.158443,0.222282,-23
98888,50,10,8.35631,0.39297,0.15279700000000002,0.0577316,-0.7328439999999999,-0.48193,0.34685,0.521436,0.346488,0.038473099999999996,0.033438699999999995,0.0426719,0.0322137,0.0244867,-23
98888,50,30,24.7649,0.849758,0.15368800000000002,0.0566563,-0.723899,-0.47590299999999996,0.340933,0.514768,0.34410100000000005,0.01738,0.0125285,0.0189456,0.0101398,0.0112936,-23
90888,30,2,1.7348,0.270948,0.0920422,0.0433797,-0.758019,-0.501641,0.386454,0.54452,0.32868600000000003,0.150288,0.133828,0.178271,0.124655,0.179839,-24
90888,30,10,8.295810000000001,0.305815,0.0928602,0.0434156,-0.734399,-0.474071,0.344617,0.516914,0.346939,0.032525099999999994,0.0269142,0.0338816,0.0256269,0.018992,-24
90888,30,30,24.7064,0.7098260000000001,0.0917956,0.0419057,-0.727971,-0.46991000000000005,0.339978,0.512074,0.345829,0.0168505,0.011116599999999999,0.0149405,0.007961,0.00835744,-24
90888,50,2,1.79778,0.313021,0.154222,0.0574847,-0.779676,-0.520836,0.41813900000000004,0.565077,0.317296,0.181137,0.178877,0.242808,0.15692,0.236553,-24
90888,50,10,8.3593,0.36286199999999996,0.153398,0.05805319999999999,-0.739668,-0.47832700000000006,0.347956,0.5211210000000001,0.34891700000000003,0.0395292,0.0344346,0.04412290000000001,0.0336059,0.0241287,-24
90888,50,30,24.7689,0.732837,0.153918,0.059839199999999995,-0.729999,-0.47106800000000004,0.341094,0.5135029999999999,0.34647100000000003,0.0191505,0.013475200000000001,0.0179162,0.011264299999999998,0.010007700000000001,-24
90832,30,2,1.7977400000000001,0.238327,0.10417,0.046975199999999995,-0.7416550000000001,-0.517744,0.377448,0.54835,0.33360100000000004,0.142941,0.14081,0.173688,0.126614,0.16378,-24
90832,30,10,8.57715,0.34715,0.104571,0.052248800000000005,-0.716143,-0.48667200000000005,0.335928,0.517608,0.349279,0.031250599999999996,0.027748400000000003,0.0353216,0.0262339,0.0205877,-24
90832,30,30,25.5213,0.775598,0.10422200000000001,0.0460363,-0.7101609999999999,-0.48236599999999996,0.331808,0.512993,0.34772600000000004,0.015872999999999998,0.0108182,0.0170951,0.00916868,0.0103131,-24
90832,50,2,1.86663,0.327692,0.17230299999999998,0.06047809999999999,-0.759584,-0.539261,0.409165,0.568389,0.321291,0.190885,0.196407,0.233584,0.163454,0.232566,-24
90832,50,10,8.64663,0.41463199999999995,0.173207,0.060691999999999996,-0.721843,-0.491122,0.340117,0.522185,0.350663,0.0416861,0.0422504,0.051326699999999996,0.0362296,0.0432096,-24
90832,50,30,25.5899,0.8001149999999999,0.173013,0.059294900000000005,-0.7119800000000001,-0.483612,0.332648,0.514264,0.34868000000000005,0.0176935,0.0124625,0.0192138,0.011353799999999999,0.0115924,-24
91080,30,2,1.8803,0.256934,0.117343,0.0496983,-0.784299,-0.496683,0.41526199999999996,0.553167,0.312553,0.15851500000000002,0.145516,0.202163,0.133696,0.193924,-24
91080,30,10,8.93247,0.358702,0.11795699999999999,0.0535863,-0.7517550000000001,-0.46452200000000005,0.361423,0.519516,0.335337,0.0398602,0.0320656,0.041120800000000006,0.030481499999999998,0.0246218,-24
91080,30,30,26.566999999999997,0.827572,0.117298,0.0497588,-0.745779,-0.46043500000000004,0.357337,0.514985,0.333892,0.020294,0.0144856,0.0154905,0.00950791,0.00850208,-24
91080,50,2,1.9614,0.402533,0.19506300000000001,0.0682876,-0.8060229999999999,-0.516728,0.44688100000000003,0.575104,0.300766,0.209121,0.190357,0.266836,0.17210999999999999,0.2516,-24
91080,50,10,9.011330000000001,0.41632600000000003,0.194995,0.0660575,-0.758845,-0.46882399999999996,0.365494,0.524245,0.337929,0.0458425,0.0349789,0.0474647,0.0348652,0.0263379,-24
91080,50,30,26.6509,0.8555719999999999,0.195373,0.0675728,-0.748023,-0.461636,0.35859,0.5165069999999999,0.33456199999999997,0.0231617,0.016686199999999998,0.0191657,0.0125027,0.010520700000000001,-24
91016,30,2,1.86054,0.22829699999999997,0.10973699999999999,0.0457385,-0.759753,-0.51041,0.396289,0.550566,0.323308,0.145156,0.14540999999999998,0.18925899999999998,0.127997,0.179703,-24
91016,30,10,8.86558,0.319411,0.10951199999999998,0.0462497,-0.731632,-0.47771,0.350154,0.5186970000000001,0.340489,0.0314678,0.026370799999999996,0.033356699999999996,0.025463299999999998,0.0198286,-24
91016,30,30,26.3837,0.633993,0.109009,0.0455705,-0.725708,-0.473476,0.34624099999999997,0.514357,0.338586,0.0165579,0.0118728,0.0136736,0.00956948,0.0084837,-24
91016,50,2,1.9323400000000002,0.324982,0.182078,0.0584681,-0.7740630000000001,-0.530062,0.425942,0.570617,0.30756500000000003,0.203378,0.19449,0.246049,0.167492,0.25419200000000003,-24
91016,50,10,8.93564,0.384457,0.181869,0.058694500000000004,-0.738123,-0.482587,0.355133,0.5240739999999999,0.341503,0.041713400000000005,0.038306599999999996,0.0527289,0.03671869999999999,0.039154800000000003,-24
91016,50,30,26.4488,0.650284,0.182059,0.05884009999999999,-0.727959,-0.47496000000000005,0.347546,0.515986,0.339388,0.0181575,0.013774799999999999,0.016280700000000002,0.0118453,0.00982693,-24
90960,30,2,2.04789,0.33675900000000003,0.145098,0.0666573,-0.796504,-0.494559,0.42987,0.5588420000000001,0.30235100000000004,0.17966500000000002,0.155047,0.22028499999999998,0.144621,0.2155,-24
90960,30,10,9.65799,0.646781,0.14586500000000002,0.06893710000000002,-0.761301,-0.461463,0.368116,0.521964,0.332683,0.0359784,0.0303784,0.0431281,0.031058099999999995,0.026426400000000003,-24
90960,30,30,28.6814,1.6832200000000002,0.14474800000000002,0.06666960000000001,-0.753396,-0.456089,0.36249000000000003,0.515826,0.331169,0.0134977,0.0123934,0.016421900000000003,0.011275299999999999,0.0106448,-24
90960,50,2,2.1425400000000003,0.419941,0.241267,0.09345310000000001,-0.817588,-0.519482,0.46711800000000003,0.581769,0.288182,0.225462,0.212881,0.296196,0.186111,0.291881,-24
