stripid,w1,w2,w3,w4,w5,w1c,w2c,w3c,w4c,w5c,encw1,encw2,encw3,encw4,encw5
164440,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164488,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164496,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164504,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164552,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164560,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164616,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164624,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164632,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164680,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164688,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164744,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164752,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164808,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164816,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164824,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164872,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164880,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
164888,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172104,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172168,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172232,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172296,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172368,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172376,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172440,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172488,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172496,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172504,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172512,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172552,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172560,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172568,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172576,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172584,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172616,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172624,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172632,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172680,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172688,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172744,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172752,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172760,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172808,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172816,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172824,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172872,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172880,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172936,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
172944,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
173000,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
173008,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
173016,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
173064,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
173072,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180296,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180304,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180360,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180424,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180432,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180440,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180488,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180552,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180560,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180568,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180576,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180616,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180624,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180632,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180680,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180688,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180696,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180744,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180752,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180760,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180808,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180816,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180872,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180880,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180888,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180936,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180944,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
180952,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181000,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181008,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181064,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181072,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181128,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181136,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181192,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181200,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181208,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181256,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181264,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
181272,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188488,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188552,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188560,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188616,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188624,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188632,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188680,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188688,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188696,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188744,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188752,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188760,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188808,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188816,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188872,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188880,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188888,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188936,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188944,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
188952,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189000,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189008,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189016,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189064,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189072,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189080,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189128,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189136,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189144,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189152,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189192,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189200,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189208,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189256,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189264,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189320,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189328,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189384,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189392,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189448,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
189456,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196680,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196688,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196696,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196744,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196752,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196760,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196808,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196816,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196872,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196936,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196944,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
196952,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197000,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197008,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197016,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197064,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197072,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197128,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197136,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197144,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197192,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197200,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197208,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197256,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197264,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197272,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197280,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197320,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197328,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197336,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197384,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197392,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197400,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197448,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197456,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197512,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197520,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197576,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197584,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197640,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
197648,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
204872,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
204936,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
204944,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
204952,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205000,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205064,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205072,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205128,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205136,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205144,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205192,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205200,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205208,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205256,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205264,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205272,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205320,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205328,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205336,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205344,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205384,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205392,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205448,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205456,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205464,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205512,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205520,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205528,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205576,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205584,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205640,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205648,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205656,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205704,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205712,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205720,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
205768,-0.639888,-0.51233,0.271499,0.50228,0.37844,-0.640625,-0.515625,0.28125,0.5,0.375,87,95,18,32,24
