stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring,w1c,w2c,w3c,w4c,w5c,encw1,encw2,encw3,encw4,encw5
647824,30,30,16.5485,0.451728,0.0221695,0.0157629,-0.691392,-0.490183,0.306571,0.513063,0.361941,0.014965,0.00868874,0.0117514,0.00663454,0.00826344,20,-0.6875,-0.484375,0.296875,0.515625,0.359375,84,97,19,33,23
647824,50,2,1.13839,0.120631,0.0367307,0.0212668,-0.707457,-0.508501,0.326259,0.531757,0.357943,0.101434,0.115799,0.119588,0.102393,0.107273,20,-0.703125,-0.515625,0.328125,0.53125,0.359375,83,95,21,34,23
647824,50,10,5.5463,0.181722,0.0367359,0.0203071,-0.695111,-0.492961,0.308667,0.515995,0.36341,0.0248287,0.0216824,0.025392,0.0206161,0.0169371,20,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
647824,50,30,16.5657,0.465951,0.0368205,0.0210648,-0.691986,-0.490669,0.306884,0.513527,0.362243,0.0156067,0.00976527,0.0128359,0.00797299,0.00903899,20,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
647496,30,2,1.0498,0.0686976,0.0182227,0.0160856,-0.668882,-0.526351,0.22294,0.506182,0.466111,0.103331,0.109499,0.197398,0.0904038,0.224535,19,-0.671875,-0.53125,0.21875,0.515625,0.46875,85,94,14,33,30
647496,30,10,5.1795,0.104285,0.0181424,0.0150516,-0.664499,-0.516407,0.216834,0.497965,0.466107,0.0265793,0.0381434,0.162106,0.0245908,0.195122,19,-0.671875,-0.515625,0.21875,0.5,0.46875,85,95,14,32,30
647496,30,30,15.5041,0.244908,0.0179964,0.0137769,-0.663055,-0.515229,0.216145,0.496955,0.465184,0.0222084,0.0349353,0.160757,0.0199427,0.194042,19,-0.671875,-0.515625,0.21875,0.5,0.46875,85,95,14,32,30
647496,50,2,1.06405,0.136309,0.0305363,0.0204411,-0.674092,-0.536146,0.231473,0.514318,0.464447,0.135846,0.144411,0.210118,0.106476,0.250897,19,-0.671875,-0.546875,0.234375,0.515625,0.46875,85,93,15,33,30
647496,50,10,5.19035,0.119939,0.029772,0.01837,-0.665931,-0.517825,0.217636,0.499402,0.466718,0.0293,0.0401294,0.163421,0.027152,0.195673,19,-0.671875,-0.515625,0.21875,0.5,0.46875,85,95,14,32,30
647496,50,30,15.5152,0.255009,0.0299634,0.0192631,-0.663459,-0.515596,0.216306,0.497186,0.465563,0.0227831,0.035184,0.160912,0.0204468,0.194071,19,-0.671875,-0.515625,0.21875,0.5,0.46875,85,95,14,32,30
647240,30,2,1.00076,0.0734426,0.0146643,0.0134011,-0.70849,-0.488995,0.325903,0.518425,0.353158,0.0943966,0.0900002,0.104299,0.0829944,0.106851,18,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
647240,30,10,4.94418,0.0710824,0.0143225,0.0118159,-0.70521,-0.482302,0.31488,0.512098,0.360534,0.0251472,0.018681,0.0242488,0.0153988,0.0161284,18,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647240,30,30,14.8057,0.138239,0.0145703,0.0136288,-0.703979,-0.481591,0.314334,0.511226,0.36001,0.0198641,0.0119654,0.0182102,0.00598167,0.0108639,18,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647240,50,2,1.01198,0.105945,0.0242315,0.0170701,-0.714474,-0.494896,0.331433,0.525026,0.35291,0.106107,0.111028,0.120876,0.0972031,0.110884,18,-0.71875,-0.5,0.328125,0.53125,0.359375,82,96,21,34,23
647240,50,10,4.95416,0.0897963,0.02436,0.0176766,-0.706835,-0.483582,0.316201,0.51337,0.360846,0.0283703,0.0222952,0.0283139,0.0195821,0.0177387,18,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647240,50,30,14.8168,0.192275,0.0242226,0.0173393,-0.704431,-0.481758,0.314557,0.511458,0.360174,0.0200449,0.0127509,0.0185446,0.00683967,0.0112902,18,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
696848,30,2,1.04417,0.0726819,0.018353,0.0158347,-0.711135,-0.488773,0.324168,0.518325,0.357416,0.0912115,0.0861547,0.100126,0.082605,0.0957944,19,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
696848,30,10,5.14896,0.123259,0.0180879,0.0151929,-0.704778,-0.482205,0.312824,0.510498,0.363662,0.0244991,0.0180213,0.0251496,0.0178697,0.0188683,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
696848,30,30,15.4118,0.316698,0.0178834,0.0147429,-0.703161,-0.481042,0.312025,0.509097,0.363082,0.0176341,0.00920336,0.0182357,0.00812348,0.0144542,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
696848,50,2,1.05653,0.117086,0.029998,0.0185757,-0.716694,-0.498395,0.333616,0.525005,0.356468,0.110494,0.10743,0.127438,0.101321,0.117299,19,-0.71875,-0.5,0.328125,0.53125,0.359375,82,96,21,34,23
696848,50,10,5.15995,0.133234,0.0299717,0.0183263,-0.706506,-0.483832,0.313896,0.512072,0.36437,0.0271124,0.0217289,0.0288452,0.0212426,0.0204952,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
696848,50,30,15.4229,0.315947,0.0301337,0.0186742,-0.703708,-0.481405,0.312288,0.509475,0.36335,0.0182704,0.0098158,0.0189126,0.00908723,0.0148139,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
697096,30,2,1.10056,0.0761754,0.0207105,0.0194478,-0.719066,-0.486498,0.32022,0.521542,0.363802,0.0960955,0.0900505,0.104347,0.0838275,0.108369,19,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
697096,30,10,5.42234,0.120804,0.0205209,0.0153885,-0.71171,-0.477605,0.307599,0.512132,0.369584,0.0234309,0.0209368,0.0240055,0.0181524,0.0159494,19,-0.71875,-0.484375,0.3125,0.515625,0.375,82,97,20,33,24
697096,30,30,16.2285,0.274456,0.0204458,0.0148584,-0.710219,-0.476487,0.306705,0.510869,0.369133,0.0162931,0.010717,0.0155543,0.00569085,0.00954573,19,-0.71875,-0.484375,0.3125,0.515625,0.375,82,97,20,33,24
697096,50,2,1.11517,0.159344,0.0343173,0.0205209,-0.725146,-0.494627,0.327771,0.527982,0.36402,0.121587,0.115026,0.120755,0.10147,0.121264,19,-0.71875,-0.5,0.328125,0.53125,0.359375,82,96,21,34,23
697096,50,10,5.43669,0.155952,0.0344456,0.0202856,-0.713978,-0.479372,0.309081,0.51394,0.370328,0.0277795,0.0248304,0.0290389,0.0227159,0.0170175,19,-0.71875,-0.484375,0.3125,0.515625,0.375,82,97,20,33,24
697096,50,30,16.2412,0.29155,0.0342546,0.0204807,-0.710912,-0.476923,0.307074,0.511335,0.369426,0.0168259,0.0112159,0.0161932,0.00675164,0.0100132,19,-0.71875,-0.484375,0.3125,0.515625,0.375,82,97,20,33,24
697048,30,2,1.13912,0.0923988,0.0237653,0.0167698,-0.741438,-0.476172,0.344964,0.524263,0.348383,0.0935447,0.0908619,0.113323,0.0864571,0.104165,19,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
697048,30,10,5.59916,0.149674,0.023789,0.0174171,-0.733996,-0.466312,0.331266,0.515252,0.35379,0.0247913,0.021984,0.0320196,0.0205381,0.0236621,19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
697048,30,30,16.75,0.362543,0.0237198,0.0170138,-0.732167,-0.464719,0.329953,0.513622,0.353312,0.0160721,0.0100615,0.0176977,0.00679164,0.0114712,19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
697048,50,2,1.15385,0.105802,0.0396545,0.0234943,-0.751709,-0.483273,0.3555,0.533876,0.345605,0.118121,0.112217,0.144181,0.105698,0.133201,19,-0.75,-0.484375,0.359375,0.53125,0.34375,80,97,23,34,22
697048,50,10,5.61568,0.168313,0.0393326,0.0217056,-0.736288,-0.467497,0.332515,0.516774,0.354496,0.0278517,0.0213163,0.0305979,0.0205166,0.0195228,19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
697048,50,30,16.7651,0.368715,0.0394379,0.0232883,-0.732801,-0.465225,0.330245,0.514094,0.353687,0.0172001,0.011212,0.0191662,0.0090086,0.0119643,19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
843920,30,2,1.43048,0.178826,0.0517067,0.0310604,-0.751685,-0.48754,0.371581,0.53579,0.331854,0.113743,0.105864,0.134695,0.101358,0.124677,22,-0.75,-0.484375,0.375,0.53125,0.328125,80,97,24,34,21
843920,30,10,6.93939,0.207536,0.0508219,0.0278571,-0.734136,-0.470622,0.346505,0.517099,0.341154,0.0298001,0.0221677,0.0319804,0.0203327,0.020276,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
843920,30,30,20.7169,0.406411,0.0512996,0.0288467,-0.730892,-0.468449,0.344315,0.514753,0.340271,0.0187781,0.0113268,0.0184287,0.00683897,0.0115727,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
843920,50,2,1.46442,0.183236,0.0852259,0.0372746,-0.765554,-0.501975,0.390922,0.550825,0.325782,0.1409,0.145207,0.179777,0.131011,0.158508,22,-0.765625,-0.5,0.390625,0.546875,0.328125,79,96,25,35,21
843920,50,10,6.97087,0.211224,0.0845962,0.037826,-0.738555,-0.473167,0.349197,0.520211,0.342313,0.033287,0.027433,0.0357289,0.0254573,0.0217304,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
843920,50,30,20.7503,0.429505,0.085922,0.0390087,-0.732159,-0.469247,0.344975,0.515673,0.340758,0.0200368,0.0131103,0.0201684,0.00943162,0.0122068,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
844360,30,2,1.66635,0.203506,0.0801465,0.0363809,-0.750778,-0.501101,0.372123,0.543311,0.336446,0.121891,0.129894,0.158863,0.116263,0.14055,23,-0.75,-0.5,0.375,0.546875,0.328125,80,96,24,35,21
844360,30,10,8.01619,0.316113,0.0806967,0.0372365,-0.729442,-0.477231,0.339901,0.519786,0.346986,0.0288596,0.0249782,0.0330738,0.0244146,0.0200146,23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
844360,30,30,23.8727,0.630358,0.081269,0.038549,-0.724468,-0.473679,0.336732,0.515882,0.345533,0.0145874,0.0102834,0.0168051,0.00813473,0.0116425,23,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
844360,50,2,1.72174,0.253441,0.134345,0.0499422,-0.768893,-0.521965,0.403003,0.564909,0.322945,0.180565,0.172937,0.217274,0.154678,0.224792,23,-0.765625,-0.53125,0.40625,0.5625,0.328125,79,94,26,36,21
844360,50,10,8.06222,0.309995,0.133892,0.0466629,-0.734342,-0.481224,0.342958,0.52357,0.349038,0.0362886,0.0318872,0.0406379,0.0314562,0.0229613,23,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
844360,50,30,23.925,0.633851,0.135138,0.0480386,-0.726228,-0.474863,0.337647,0.517176,0.346268,0.0165414,0.0122831,0.0187591,0.0106312,0.0122998,23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
803400,30,2,1.8388,0.295892,0.10996,0.0465297,-0.774746,-0.497741,0.411507,0.551732,0.309248,0.149592,0.142085,0.191863,0.129504,0.191478,24,-0.765625,-0.5,0.40625,0.546875,0.3125,79,96,26,35,20
803400,30,10,8.75297,0.295632,0.109462,0.0476203,-0.747317,-0.46899,0.363126,0.521367,0.331814,0.0344323,0.0289174,0.0378425,0.0284939,0.0241115,24,-0.75,-0.46875,0.359375,0.53125,0.328125,80,98,23,34,21
803400,30,30,26.031,0.549531,0.109881,0.0462743,-0.740801,-0.464759,0.358556,0.516495,0.330508,0.015441,0.0109864,0.0135184,0.0084993,0.00751479,24,-0.734375,-0.46875,0.359375,0.515625,0.328125,81,98,23,33,21
803400,50,2,1.91385,0.312428,0.182096,0.0610735,-0.791447,-0.519798,0.441338,0.57183,0.298078,0.206021,0.195887,0.253373,0.171805,0.247318,24,-0.796875,-0.515625,0.4375,0.578125,0.296875,77,95,28,37,19
803400,50,10,8.82574,0.407441,0.182966,0.0618962,-0.75431,-0.473761,0.368565,0.526613,0.332893,0.0447512,0.0387134,0.0532242,0.0374207,0.0405607,24,-0.75,-0.46875,0.359375,0.53125,0.328125,80,98,23,34,21
803400,50,30,26.1054,0.595419,0.181623,0.058482,-0.742838,-0.465975,0.359614,0.517826,0.331374,0.0175535,0.0130216,0.016571,0.0109647,0.00960833,24,-0.734375,-0.46875,0.359375,0.515625,0.328125,81,98,23,33,21
795408,30,2,1.72006,0.219815,0.0921071,0.0427068,-0.748545,-0.511561,0.377078,0.547933,0.335096,0.142652,0.144999,0.172879,0.125769,0.170034,23,-0.75,-0.515625,0.375,0.546875,0.34375,80,95,24,35,22
795408,30,10,8.24174,0.377897,0.0922996,0.0428933,-0.725099,-0.480637,0.336553,0.518663,0.35052,0.031835,0.029092,0.0374273,0.02752,0.0217868,23,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
795408,30,30,24.5421,0.909191,0.0933201,0.0455544,-0.719265,-0.476307,0.332556,0.51406,0.348955,0.0167784,0.0127125,0.0178162,0.00925703,0.0115972,23,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
795408,50,2,1.7865,0.327015,0.153196,0.0575374,-0.768064,-0.530465,0.401421,0.567177,0.329931,0.180015,0.190689,0.22267,0.162219,0.208216,23,-0.765625,-0.53125,0.40625,0.5625,0.328125,79,94,26,36,21
795408,50,10,8.3025,0.408638,0.154278,0.0605699,-0.730078,-0.484973,0.339822,0.52284,0.352388,0.041275,0.0409046,0.0479448,0.0379315,0.0312437,23,-0.734375,-0.484375,0.34375,0.515625,0.359375,81,97,22,33,23
795408,50,30,24.5954,0.917653,0.153736,0.0587559,-0.72105,-0.477669,0.333498,0.515496,0.349724,0.0186886,0.0142068,0.0201799,0.0114474,0.0123006,23,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
794824,30,2,1.43613,0.162627,0.0516058,0.0287743,-0.760237,-0.480488,0.369847,0.535142,0.335736,0.117967,0.110608,0.143964,0.105785,0.135538,22,-0.765625,-0.484375,0.375,0.53125,0.34375,79,97,24,34,22
794824,30,10,6.97708,0.266595,0.0510265,0.0289063,-0.742836,-0.464546,0.343931,0.517314,0.346137,0.0272889,0.0239303,0.0307205,0.023098,0.0217287,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
794824,30,30,20.8269,0.666927,0.0511279,0.0282495,-0.739103,-0.46232,0.341004,0.514678,0.34574,0.0123319,0.00855892,0.0105305,0.00772618,0.00686592,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
794824,50,2,1.47039,0.192025,0.0854948,0.0384642,-0.776472,-0.495694,0.386127,0.550095,0.335944,0.136145,0.136393,0.176337,0.123719,0.161805,22,-0.78125,-0.5,0.390625,0.546875,0.34375,78,96,25,35,22
794824,50,10,7.00988,0.291849,0.0853472,0.0385987,-0.745896,-0.467193,0.345042,0.51989,0.348157,0.0333839,0.026682,0.0354161,0.0281372,0.0199758,22,-0.75,-0.46875,0.34375,0.515625,0.359375,80,98,22,33,23
794824,50,30,20.8636,0.691049,0.0848614,0.0373968,-0.740353,-0.463091,0.341675,0.515569,0.3462,0.013834,0.00965,0.0124041,0.00919184,0.0076347,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
794760,30,2,1.3494,0.132395,0.041124,0.0240651,-0.761678,-0.477134,0.369404,0.534777,0.334632,0.105656,0.101307,0.133433,0.0988579,0.118491,22,-0.765625,-0.46875,0.375,0.53125,0.328125,79,98,24,34,21
794760,30,10,6.59056,0.166646,0.0408149,0.0236172,-0.745126,-0.462077,0.345637,0.518062,0.343504,0.0259077,0.0225648,0.0292373,0.0201247,0.0243266,22,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
794760,30,30,19.6896,0.293802,0.0412236,0.0256888,-0.742485,-0.460192,0.344021,0.515847,0.34281,0.0100113,0.00803228,0.0169373,0.00714707,0.0208913,22,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
794760,50,2,1.37587,0.137392,0.0684972,0.0308378,-0.774406,-0.488995,0.38506,0.547884,0.330456,0.136256,0.132198,0.170793,0.122573,0.158699,22,-0.78125,-0.484375,0.390625,0.546875,0.328125,78,97,25,35,21
794760,50,10,6.6175,0.183621,0.0685636,0.030393,-0.748901,-0.464497,0.34793,0.520569,0.344899,0.0285197,0.0240099,0.0313315,0.0242273,0.0178226,22,-0.75,-0.46875,0.34375,0.53125,0.34375,80,98,22,34,22
794760,50,30,19.7133,0.302904,0.0675167,0.029184,-0.743511,-0.460844,0.344344,0.516527,0.343484,0.0111464,0.00839954,0.0110703,0.00778928,0.00672534,22,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
647816,30,2,1.15376,0.104018,0.0251209,0.0165604,-0.726949,-0.488307,0.346079,0.527074,0.342104,0.0893351,0.0914998,0.10697,0.0842935,0.0957928,20,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
647816,30,10,5.66528,0.158969,0.0254044,0.0173389,-0.719439,-0.478019,0.33349,0.51742,0.346548,0.0221544,0.0185857,0.0239136,0.0173679,0.0159001,20,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
647816,30,30,16.9451,0.373732,0.0253825,0.0171653,-0.717329,-0.476814,0.332003,0.516004,0.346136,0.0133463,0.00854632,0.0141687,0.00593138,0.00942465,20,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
647816,50,2,1.17189,0.151117,0.0420148,0.0224011,-0.737553,-0.496827,0.35707,0.537784,0.339526,0.107859,0.114738,0.133439,0.1067,0.120221,20,-0.734375,-0.5,0.359375,0.53125,0.34375,81,96,23,34,22
647816,50,10,5.68106,0.180451,0.0420395,0.0235949,-0.721127,-0.479616,0.334587,0.518912,0.347244,0.0303266,0.0221188,0.0279185,0.0218453,0.0235212,20,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
647816,50,30,16.9588,0.378069,0.0424606,0.023355,-0.718029,-0.477329,0.332422,0.516517,0.34642,0.0143183,0.00908239,0.0152293,0.00724843,0.00984858,20,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
647760,30,2,1.12433,0.101265,0.0220124,0.0170741,-0.709983,-0.494055,0.326357,0.522808,0.354873,0.0897416,0.0910685,0.0996059,0.0825042,0.0891232,19,-0.703125,-0.5,0.328125,0.515625,0.359375,83,96,21,33,23
647760,30,10,5.52875,0.158369,0.0218812,0.0154738,-0.703002,-0.485484,0.31494,0.514292,0.359254,0.0287046,0.0199992,0.0293036,0.017288,0.0204147,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647760,30,30,16.5419,0.37263,0.0219262,0.0154538,-0.701426,-0.484163,0.313766,0.513189,0.358634,0.0235281,0.0122915,0.022918,0.00785277,0.0161281,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647760,50,2,1.14035,0.130662,0.0369305,0.0220524,-0.718189,-0.502183,0.336965,0.53167,0.351737,0.119449,0.111637,0.128685,0.102511,0.121279,19,-0.71875,-0.5,0.34375,0.53125,0.34375,82,96,22,34,22
647760,50,10,5.54305,0.16397,0.0366818,0.0215657,-0.70459,-0.486779,0.315803,0.515819,0.359748,0.0326513,0.0285882,0.0374496,0.0253236,0.0265417,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647760,50,30,16.5577,0.387647,0.0367298,0.0215072,-0.701918,-0.484474,0.313997,0.513551,0.358843,0.0238829,0.0134896,0.0233831,0.0090369,0.0164438,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647512,30,2,1.04613,0.0791985,0.0168499,0.0139084,-0.698279,-0.497574,0.322544,0.518564,0.354744,0.0874655,0.0846148,0.0910148,0.0798979,0.0880571,19,-0.703125,-0.5,0.328125,0.515625,0.359375,83,96,21,33,23
647512,30,10,5.16288,0.119946,0.0167128,0.0136842,-0.693196,-0.489865,0.312488,0.511155,0.359418,0.0205693,0.0175057,0.0226504,0.0166538,0.0158741,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647512,30,30,15.4561,0.308614,0.0168797,0.0137904,-0.691937,-0.489113,0.311961,0.510224,0.358866,0.0122787,0.00780276,0.0130899,0.00612088,0.010034,19,-0.6875,-0.484375,0.3125,0.5,0.359375,84,97,20,32,23
647512,50,2,1.057,0.0934802,0.028177,0.0184966,-0.703906,-0.50446,0.330984,0.52504,0.352342,0.107508,0.109026,0.12345,0.0970962,0.118604,19,-0.703125,-0.5,0.328125,0.53125,0.34375,83,96,21,34,22
647512,50,10,5.174,0.134938,0.0279996,0.018257,-0.694756,-0.491347,0.313727,0.512388,0.359988,0.0237261,0.0220432,0.0259093,0.0202534,0.0169299,19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
647512,50,30,15.467,0.315054,0.0281976,0.0186783,-0.692325,-0.489423,0.312111,0.510536,0.3591,0.013215,0.00828391,0.0140983,0.00698471,0.0102795,19,-0.6875,-0.484375,0.3125,0.5,0.359375,84,97,20,32,23
697352,30,2,1.18781,0.0924362,0.0287601,0.0188393,-0.746387,-0.473329,0.342443,0.522685,0.354588,0.108014,0.0914194,0.107806,0.0863616,0.101024,20,-0.75,-0.46875,0.34375,0.515625,0.359375,80,98,22,33,23
697352,30,10,5.82656,0.112657,0.028385,0.0179835,-0.735647,-0.463217,0.327368,0.511387,0.360109,0.0275037,0.0202274,0.0268372,0.0183384,0.019032,20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
697352,30,30,17.4192,0.204596,0.0284478,0.018144,-0.733299,-0.461829,0.32584,0.509733,0.359556,0.0195995,0.0118299,0.0153049,0.00726441,0.0107749,20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
697352,50,2,1.20742,0.13603,0.0479011,0.0238047,-0.756649,-0.48656,0.357724,0.533895,0.35159,0.131198,0.121226,0.160074,0.113709,0.145734,20,-0.75,-0.484375,0.359375,0.53125,0.34375,80,97,23,34,22
697352,50,10,5.84599,0.149071,0.0473704,0.0237738,-0.738441,-0.465036,0.328884,0.513606,0.360987,0.0310615,0.0229802,0.0288409,0.0214336,0.018225,20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
697352,50,30,17.4389,0.220529,0.0475312,0.0236111,-0.734051,-0.462333,0.326125,0.510272,0.359986,0.0200971,0.0127594,0.0159842,0.00846711,0.0112478,20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
843984,30,2,1.39235,0.139727,0.0445513,0.0258157,-0.759733,-0.478201,0.372065,0.535184,0.330685,0.112003,0.101529,0.135188,0.0992474,0.132549,22,-0.765625,-0.46875,0.375,0.53125,0.328125,79,98,24,34,21
843984,30,10,6.78996,0.195429,0.0447362,0.0261706,-0.74468,-0.464181,0.348854,0.519155,0.340851,0.027254,0.0219646,0.0300937,0.021534,0.0186192,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
843984,30,30,20.2737,0.390781,0.0444272,0.025123,-0.741452,-0.461738,0.346715,0.516757,0.339718,0.0157141,0.0109262,0.0145779,0.00615625,0.00905153,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
843984,50,2,1.42436,0.182567,0.0742373,0.0365804,-0.773367,-0.491075,0.389283,0.547581,0.327578,0.137371,0.134931,0.169458,0.122423,0.166144,22,-0.78125,-0.484375,0.390625,0.546875,0.328125,78,97,25,35,21
843984,50,10,6.81683,0.235031,0.0735368,0.0338781,-0.747538,-0.465668,0.350447,0.521019,0.341739,0.0327517,0.0256696,0.0378737,0.0255756,0.0286458,22,-0.75,-0.46875,0.359375,0.515625,0.34375,80,98,23,33,22
843984,50,30,20.3005,0.401159,0.0737633,0.0350936,-0.74247,-0.462428,0.347152,0.517471,0.340274,0.017136,0.0116597,0.0163555,0.00810594,0.00991514,22,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
844424,30,2,1.61769,0.185881,0.0810993,0.0387885,-0.773116,-0.485191,0.389866,0.545156,0.323285,0.140819,0.129211,0.167332,0.117319,0.167115,23,-0.78125,-0.484375,0.390625,0.546875,0.328125,78,97,25,35,21
844424,30,10,7.77546,0.261136,0.0804117,0.0380575,-0.751469,-0.462686,0.354194,0.52065,0.33931,0.0339808,0.0252238,0.035317,0.0238692,0.0221401,23,-0.75,-0.46875,0.359375,0.515625,0.34375,80,98,23,33,22
844424,30,30,23.1659,0.4123,0.079879,0.035241,-0.746264,-0.459419,0.35071,0.516825,0.338148,0.0201513,0.0133467,0.0188644,0.00772728,0.012346,23,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
844424,50,2,1.66795,0.236132,0.133635,0.0476351,-0.792563,-0.502158,0.419568,0.56347,0.311683,0.190592,0.167539,0.225139,0.155619,0.2258,23,-0.796875,-0.5,0.421875,0.5625,0.3125,77,96,27,36,20
844424,50,10,7.82404,0.253505,0.135055,0.0489737,-0.757197,-0.467148,0.358268,0.52521,0.340867,0.0425964,0.0370496,0.0479919,0.0351867,0.0340841,23,-0.765625,-0.46875,0.359375,0.53125,0.34375,79,98,23,34,22
844424,50,30,23.2184,0.444831,0.134385,0.0484638,-0.74819,-0.460632,0.351832,0.518235,0.338755,0.021848,0.0150722,0.0211115,0.0103972,0.0136446,23,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
836616,30,2,1.95407,0.275827,0.134804,0.0596158,-0.839458,-0.461284,0.455859,0.560525,0.284358,0.177835,0.148684,0.231644,0.143809,0.224177,25,-0.84375,-0.453125,0.453125,0.5625,0.28125,74,99,29,36,18
836616,30,10,9.25768,0.40163,0.134493,0.0583514,-0.800221,-0.431017,0.391518,0.522678,0.317042,0.0453635,0.0281368,0.0450981,0.0303481,0.0405571,25,-0.796875,-0.4375,0.390625,0.53125,0.3125,77,100,25,34,20
836616,30,30,27.5014,0.682482,0.13357,0.0563715,-0.793642,-0.427295,0.386834,0.518049,0.316053,0.0148713,0.0105689,0.0155201,0.00902679,0.0100023,25,-0.796875,-0.421875,0.390625,0.515625,0.3125,77,101,25,33,20
836616,50,2,2.049,0.401925,0.223828,0.0793384,-0.856906,-0.474623,0.490817,0.575853,0.264858,0.236975,0.189961,0.293892,0.180611,0.306067,25,-0.859375,-0.46875,0.484375,0.578125,0.265625,73,98,31,37,17
836616,50,10,9.33557,0.398227,0.222985,0.0751772,-0.8092,-0.436089,0.397494,0.52889,0.318905,0.0536164,0.035876,0.0580667,0.0391338,0.046429,25,-0.8125,-0.4375,0.40625,0.53125,0.3125,76,100,26,34,20
836616,50,30,27.5927,0.712797,0.223712,0.0789347,-0.796285,-0.42869,0.388332,0.519773,0.316869,0.0188166,0.0126956,0.0199652,0.012183,0.0119143,25,-0.796875,-0.421875,0.390625,0.515625,0.3125,77,101,25,33,20
836744,30,2,2.42464,0.467811,0.234657,0.0883942,-0.864923,-0.45719,0.500255,0.570273,0.251585,0.220646,0.174494,0.290697,0.168253,0.295096,25,-0.859375,-0.453125,0.5,0.5625,0.25,73,99,32,36,16
