CMSSWID,SM/iz,TT/SC,Strip,XTAL,iphi/ix,ieta/iy,eta,eta_ring,A,t0,alpha,beta,stripid
872439055,1,252,3,4,58,15,1.7977599999999998,21,0.230754,122.88600000000001,1.5263200000000001,37.0243,713672
872439056,1,251,3,1,58,16,1.82282,21,0.23637800000000003,121.411,1.48346,36.2417,860360
872439057,1,251,3,2,58,17,1.8497700000000001,22,0.23275900000000002,121.419,1.44804,37.5041,860360
872439058,1,251,3,3,58,18,1.8774400000000002,22,0.22970300000000002,121.635,1.4159899999999999,38.5365,860360
872439059,1,251,2,5,58,19,1.9058700000000002,22,0.23199099999999998,121.135,1.4617,37.5094,860368
872439060,1,251,4,3,58,20,1.9350900000000002,23,0.23129499999999997,121.073,1.4724899999999999,37.3846,860624
872439061,1,250,4,1,58,21,1.96475,23,0.22985,120.68799999999999,1.4167299999999998,38.396,860616
872439062,1,250,2,5,58,22,1.99585,23,0.226487,121.925,1.4525299999999999,38.8507,860680
872439063,1,250,3,2,58,23,2.02789,23,0.23145900000000003,119.613,1.40994,37.9809,860936
872439064,1,250,3,3,58,24,2.06092,24,0.230314,120.821,1.44825,37.9035,860936
872439065,1,250,3,4,58,25,2.095,24,0.22943200000000002,119.656,1.37056,39.0601,860936
872439066,1,249,3,2,58,26,2.13056,24,0.233578,121.329,1.45305,37.1461,861200
872439067,1,249,3,3,58,27,2.16709,24,0.23367,120.244,1.43448,37.2869,861200
872439068,1,249,3,4,58,28,2.20487,25,0.23268000000000003,120.353,1.43256,37.5928,861200
872439069,1,249,3,5,58,29,2.24399,25,0.232248,120.647,1.44474,37.4779,861200
872439070,1,249,2,5,58,30,2.2845,25,0.22966399999999998,120.13799999999999,1.37226,39.0276,869192
872439071,1,248,3,2,58,31,2.3277900000000002,26,0.23211700000000002,119.501,1.3785399999999999,38.3499,869448
872439072,1,248,3,4,58,32,2.37155,26,0.231958,118.198,1.34161,38.8211,869448
872439073,1,248,3,5,58,33,2.41699,26,0.232465,118.426,1.36073,38.4246,869448
872439074,1,248,2,2,58,34,2.4641900000000003,26,0.231393,118.773,1.36181,38.6636,869720
872439075,1,248,2,5,58,35,2.51323,27,0.23163000000000003,117.624,1.33597,38.9386,869720
872439076,1,247,4,1,58,36,2.56658,27,0.232343,117.037,1.33669,38.69,869704
872439077,1,247,4,4,58,37,2.61974,27,0.23354699999999998,114.836,1.30329,38.5661,869704
872439078,1,247,3,1,58,38,2.67493,28,0.23220500000000002,118.075,1.35968,38.4195,870088
872439079,1,247,3,3,58,39,2.73217,28,0.23042100000000001,115.835,1.23603,40.4905,870088
872439080,1,247,3,5,58,40,2.79136,28,0.228845,116.969,1.25148,40.8255,870088
872439081,1,246,1,5,58,41,2.85588,28,0.23355900000000002,124.946,1.5557299999999998,36.4438,878152
872439100,1,9,5,1,58,60,2.89732,28,0.235589,122.44200000000001,1.44402,37.1051,771672
872439101,1,10,3,5,58,61,2.83162,28,0.23301100000000002,117.51299999999999,1.40658,37.5875,771664
872439102,1,10,3,4,58,62,2.7711799999999998,28,0.233587,118.029,1.31231,39.0018,771664
872439103,1,10,3,2,58,63,2.7126099999999997,28,0.235442,117.181,1.28514,38.9351,771664
872439104,1,10,4,5,58,64,2.65604,28,0.23019299999999998,116.042,1.2237799999999999,40.5271,771536
872439105,1,10,4,3,58,65,2.6015099999999998,27,0.233355,116.661,1.2908600000000001,39.0603,771536
872439106,1,11,2,3,58,66,2.54664,27,0.232145,118.041,1.3427799999999999,38.7014,771528
872439107,1,11,2,1,58,67,2.49631,26,0.23378800000000002,117.374,1.31996,38.6281,771528
872439108,1,11,3,5,58,68,2.44787,26,0.23454,117.76,1.36343,37.8728,771336
872439109,1,11,3,3,58,69,2.4012599999999997,26,0.231911,118.964,1.41065,37.7758,771336
872439110,1,11,3,1,58,70,2.35638,26,0.233555,119.53,1.42241,37.4013,771336
872439111,1,12,2,4,58,71,2.31185,25,0.234645,120.041,1.44947,36.8736,771088
872439112,1,12,3,5,58,72,2.27034,25,0.22998200000000002,121.596,1.41107,38.5729,779080
872439113,1,12,3,4,58,73,2.23029,25,0.231746,120.60799999999999,1.38859,38.4056,779080
872439114,1,12,3,3,58,74,2.19162,25,0.23041799999999998,120.87899999999999,1.37042,38.9844,779080
872439115,1,12,3,1,58,75,2.15425,24,0.23238499999999998,122.49,1.44039,37.7644,779080
872439116,1,13,3,4,58,76,2.11774,24,0.23314899999999997,120.62899999999999,1.41676,37.7072,778832
872439117,1,13,3,2,58,77,2.08291,24,0.23243200000000003,120.089,1.3692,38.3986,778832
872439118,1,13,3,1,58,78,2.04918,24,0.234116,120.911,1.42754,37.5023,778832
872439119,1,13,2,3,58,79,2.01647,23,0.23329,119.825,1.41056,37.5649,778568
872439120,1,13,4,3,58,80,1.9847299999999999,23,0.233221,121.12899999999999,1.4434200000000001,37.326,778640
872439121,1,14,4,4,58,81,1.95433,23,0.23239400000000002,120.75,1.4792299999999998,36.9678,778632
872439122,1,14,3,5,58,82,1.9245400000000001,22,0.2301,121.15899999999999,1.42157,38.3301,778384
872439123,1,14,3,3,58,83,1.89557,22,0.2304,121.257,1.47464,37.6389,778384
872439124,1,14,3,1,58,84,1.86739,22,0.22865100000000002,122.18799999999999,1.3896,39.2577,778384
872439125,1,14,2,1,58,85,1.83995,22,0.23398400000000003,121.87799999999999,1.49579,36.8602,778376
872439126,1,15,3,4,58,86,1.81428,21,0.23161700000000002,121.213,1.4112,38.1039,631696
872439127,1,15,3,2,58,87,1.78836,21,0.231821,122.911,1.49576,37.1325,631696
872439128,1,15,3,1,58,88,1.76308,21,0.229352,123.054,1.4344,38.5112,631696
872439129,1,15,2,3,58,89,1.7384,20,0.233402,121.72,1.5026899999999999,36.5614,631448
872439130,1,15,4,3,58,90,1.7143099999999998,20,0.22711399999999998,122.90700000000001,1.44591,38.9347,631504
872439131,1,16,3,5,58,91,1.6924099999999997,20,0.219046,130.17700000000002,1.61402,39.789,631496
872439132,1,16,3,4,58,92,1.66953,20,0.22435700000000003,122.615,1.33895,41.0391,631496
872439133,1,16,3,3,58,93,1.64716,19,0.226877,122.413,1.3442399999999999,40.1683,631496
872439134,1,16,3,1,58,94,1.62527,19,0.225937,124.314,1.43549,39.4867,631496
872439135,1,16,4,3,58,95,1.60384,19,0.22452600000000003,122.59700000000001,1.33954,40.9394,631248
872439136,1,17,4,5,58,96,1.58499,19,0.22650599999999999,121.316,1.36227,39.9608,631240
872439137,1,17,3,5,58,97,1.56457,18,0.229848,122.24799999999999,1.4636200000000001,37.9097,630992
872439138,1,17,3,4,58,98,1.54455,18,0.22977399999999998,122.2,1.43745,38.2406,630992
872439139,1,17,3,3,58,99,1.52491,18,0.23149099999999997,123.12200000000001,1.54197,36.5908,630992
872439140,1,17,3,2,58,100,1.50566,18,0.226965,123.515,1.40178,39.5312,630992
872439169,1,254,2,1,59,1,1.49102,18,0.226782,123.95200000000001,1.43097,39.2849,712856
872439170,1,254,2,2,59,2,1.50991,18,0.227465,122.777,1.3436700000000001,40.3893,712856
872439171,1,254,2,3,59,3,1.52915,18,0.22960300000000003,124.02,1.55185,37.0581,712856
872439172,1,254,2,4,59,4,1.5487600000000001,18,0.230381,123.103,1.52785,37.0575,712856
872439173,1,254,2,5,59,5,1.56877,19,0.231702,121.89299999999999,1.50502,36.9628,712856
872439174,1,253,1,2,59,6,1.58699,19,0.23021399999999997,123.76299999999999,1.40621,38.8132,713160
872439175,1,253,1,4,59,7,1.60794,19,0.232296,123.97200000000001,1.49679,37.1294,713160
872439176,1,253,2,1,59,8,1.62934,19,0.23298899999999997,123.0,1.4878200000000001,37.0253,713424
872439177,1,253,2,3,59,9,1.6511900000000002,19,0.23055,123.08,1.47821,37.683,713424
872439178,1,253,2,5,59,10,1.6735200000000001,20,0.228357,123.544,1.44023,38.8892,713424
872439179,1,252,2,2,59,11,1.69465,20,0.227841,122.29799999999999,1.37901,39.6219,713416
872439180,1,252,2,4,59,12,1.71812,20,0.227723,122.193,1.40135,39.1809,713416
872439181,1,252,3,1,59,13,1.7421400000000002,21,0.230277,122.84200000000001,1.47899,37.7139,713672
872439182,1,252,1,3,59,14,1.7667400000000002,21,0.22570300000000001,123.46700000000001,1.39029,39.9884,713680
872439183,1,252,1,5,59,15,1.79193,21,0.22976799999999997,122.84299999999999,1.45573,38.1185,713680
872439184,1,251,2,1,59,16,1.8166099999999998,21,0.229618,122.19200000000001,1.41829,38.6521,860368
872439185,1,251,2,2,59,17,1.8432099999999998,22,0.230602,121.631,1.44983,37.9145,860368
872439186,1,251,2,3,59,18,1.87051,22,0.228785,121.67,1.43611,38.4964,860368
872439187,1,251,2,4,59,19,1.8985400000000001,22,0.229242,121.32700000000001,1.44875,38.0906,860368
872439188,1,251,4,2,59,20,1.92733,22,0.23083,122.126,1.48971,37.3996,860624
872439189,1,250,2,2,59,21,1.9564,23,0.234252,120.598,1.51681,36.1576,860680
872439190,1,250,2,4,59,22,1.9869599999999998,23,0.23261700000000002,119.88600000000001,1.47214,36.9737,860680
872439191,1,250,3,1,59,23,2.01842,23,0.228327,120.818,1.34775,39.763000000000005,860936
872439192,1,250,1,3,59,24,2.05081,24,0.23001999999999997,121.85600000000001,1.48132,37.6134,860944
872439193,1,250,1,5,59,25,2.08419,24,0.229854,118.63600000000001,1.31279,39.7217,860944
872439194,1,249,3,1,59,26,2.11882,24,0.22857600000000003,122.344,1.40311,39.0493,861200
872439195,1,249,2,1,59,27,2.15447,24,0.227319,121.98,1.33775,40.1936,869192
872439196,1,249,2,2,59,28,2.1912700000000003,25,0.232194,120.37799999999999,1.3894799999999998,38.3535,869192
872439197,1,249,2,3,59,29,2.22929,25,0.23073200000000002,120.787,1.40412,38.4401,869192
872439198,1,249,2,4,59,30,2.26859,25,0.229924,120.16,1.36524,39.1589,869192
872439199,1,248,3,1,59,31,2.3103,25,0.23169499999999998,120.939,1.4171200000000002,37.9709,869448
872439200,1,248,3,3,59,32,2.35248,26,0.230616,119.73100000000001,1.38036,38.6496,869448
872439201,1,248,1,4,59,33,2.39614,26,0.23409499999999997,118.729,1.40744,37.4044,869512
872439202,1,248,1,5,59,34,2.4413099999999996,26,0.23284899999999997,118.31200000000001,1.35737,38.3051,869512
872439203,1,248,2,4,59,35,2.48806,26,0.22958800000000001,118.34899999999999,1.33063,39.4249,869720
872439204,1,247,2,2,59,36,2.53845,27,0.23149,117.74600000000001,1.43225,37.372,869832
872439205,1,247,2,4,59,37,2.58854,27,0.23305399999999998,117.595,1.38431,37.9,869832
872439206,1,247,2,5,59,38,2.6402099999999997,27,0.230751,117.238,1.38486,38.2968,869832
872439207,1,247,1,3,59,39,2.69339,28,0.229476,116.914,1.249,40.3351,870096
872439208,1,247,1,5,59,40,2.74791,28,0.23224899999999998,116.491,1.32146,38.7686,870096
872439209,1,246,1,4,59,41,2.80649,28,0.23358600000000002,124.021,1.63031,35.3156,878152
872439210,1,246,1,3,59,42,2.86282,28,0.232632,125.646,1.46337,37.914,878152
872439227,1,9,5,1,59,59,2.9003200000000002,28,0.233948,121.444,1.47757,36.8879,763592
872439228,1,9,5,2,59,60,2.84385,28,0.234925,121.45100000000001,1.4853399999999999,36.6317,763592
872439229,1,10,1,4,59,61,2.7846599999999997,28,0.23657199999999998,118.721,1.43646,36.6019,771656
872439230,1,10,1,2,59,62,2.72935,28,0.236184,118.585,1.33522,38.1568,771656
872439231,1,10,2,5,59,63,2.67524,28,0.23316599999999998,117.49799999999999,1.3527799999999999,38.2992,771400
872439232,1,10,2,3,59,64,2.62255,27,0.23569099999999998,117.5,1.36568,37.611999999999995,771400
872439233,1,10,2,1,59,65,2.57139,27,0.234352,118.829,1.36176,37.923,771400
872439234,1,11,2,4,59,66,2.51975,27,0.233575,116.434,1.24363,39.662,771528
872439235,1,11,1,5,59,67,2.47193,26,0.23227899999999999,116.89399999999999,1.2628700000000002,39.7802,771272
872439236,1,11,1,3,59,68,2.4257,26,0.233397,118.44,1.34746,38.3866,771272
872439237,1,11,3,4,59,69,2.38102,26,0.23362600000000003,118.01700000000001,1.35695,38.3174,771336
872439238,1,11,3,2,59,70,2.33785,26,0.23723200000000003,117.49700000000001,1.37766,37.0561,771336
872439239,1,12,2,5,59,71,2.29504,25,0.23216599999999998,120.809,1.45108,37.4345,771088
872439240,1,12,2,3,59,72,2.25485,25,0.23313699999999998,120.68700000000001,1.40744,37.8259,771088
872439241,1,12,2,2,59,73,2.21597,25,0.23546799999999998,121.346,1.50156,36.146,771088
872439242,1,12,2,1,59,74,2.17835,25,0.23320700000000003,121.16799999999999,1.41648,37.7584,771088
872439243,1,12,3,2,59,75,2.14193,24,0.23168899999999998,121.535,1.39805,38.3181,779080
872439245,1,13,1,3,59,77,2.07234,24,0.235199,122.06299999999999,1.50178,36.302,778824
872439246,1,13,1,1,59,78,2.0392799999999998,23,0.23516900000000002,123.065,1.49768,36.4164,778824
872439247,1,13,2,4,59,79,2.0072,23,0.230861,122.245,1.48384,37.4309,778568
872439248,1,13,2,1,59,80,1.97603,23,0.23482600000000003,121.63799999999999,1.46099,36.8374,778568
872439249,1,14,4,5,59,81,1.9462400000000002,23,0.23199899999999998,119.395,1.44465,37.3101,778632
872439250,1,14,2,5,59,82,1.9169200000000002,22,0.229107,121.04,1.45607,38.0004,778376
872439251,1,14,2,4,59,83,1.88838,22,0.23143899999999998,119.79299999999999,1.38799,38.3771,778376
872439252,1,14,2,3,59,84,1.8605900000000002,22,0.23015700000000003,120.15299999999999,1.34982,39.2959,778376
872439253,1,14,2,2,59,85,1.8335099999999998,22,0.230471,121.85,1.46393,37.8028,778376
872439254,1,15,3,5,59,86,1.80825,21,0.23353800000000002,120.86399999999999,1.47536,36.7047,631696
872439255,1,15,1,3,59,87,1.7826400000000002,21,0.235217,121.662,1.50738,36.1184,631688
872439256,1,15,1,1,59,88,1.75764,21,0.233037,122.302,1.43975,37.5554,631688
872439257,1,15,2,4,59,89,1.73322,20,0.23562800000000003,119.846,1.4153200000000001,37.0692,631448
872439258,1,15,2,1,59,90,1.70937,20,0.23057399999999997,123.056,1.4240899999999999,38.4579,631448
872439259,1,16,2,4,59,91,1.68776,20,0.225644,122.75399999999999,1.40828,39.7495,631440
872439260,1,16,2,2,59,92,1.6650900000000002,20,0.22785,122.524,1.42259,38.9364,631440
872439261,1,16,2,1,59,93,1.6429099999999999,19,0.229792,122.904,1.48042,37.8264,631440
872439262,1,16,1,3,59,94,1.6212,19,0.226861,123.42399999999999,1.3701299999999998,40.1634,631184
872439263,1,16,1,1,59,95,1.59995,19,0.230803,124.21600000000001,1.51255,37.3309,631184
872439264,1,17,2,5,59,96,1.58131,19,0.232965,121.569,1.54112,36.1637,630984
872439265,1,17,2,4,59,97,1.56103,18,0.233156,121.68,1.5344200000000001,36.2588,630984
872439266,1,17,2,3,59,98,1.54115,18,0.229825,122.22,1.47655,37.8271,630984
872439267,1,17,2,2,59,99,1.5216399999999999,18,0.229908,122.17200000000001,1.4114,38.5994,630984
872439268,1,17,2,1,59,100,1.50251,18,0.234132,123.131,1.58523,35.4623,630984
872439297,1,254,1,1,60,1,1.48764,18,0.222323,126.861,1.3802,41.7411,712904
872439298,1,254,1,2,60,2,1.50639,18,0.227731,124.83,1.4783899999999999,38.6321,712904
872439299,1,254,1,3,60,3,1.5255,18,0.22801999999999997,124.32600000000001,1.4892299999999998,38.243,712904
872439300,1,254,1,4,60,4,1.5449700000000002,18,0.22437800000000002,124.682,1.3932,40.5769,712904
872439301,1,254,1,5,60,5,1.56482,18,0.22707800000000003,124.382,1.46851,38.585,712904
872439302,1,253,1,1,60,6,1.5828200000000001,19,0.229192,123.479,1.32772,40.141999999999996,713160
872439303,1,253,1,3,60,7,1.60359,19,0.229573,125.244,1.50946,37.7395,713160
872439304,1,253,1,5,60,8,1.62479,19,0.23055,124.33,1.51596,37.3281,713160
872439305,1,253,2,2,60,9,1.6464400000000001,19,0.229039,123.411,1.41598,38.9399,713424
872439306,1,253,2,4,60,10,1.66855,20,0.230631,123.286,1.4897,37.4105,713424
872439307,1,252,2,1,60,11,1.68937,20,0.22910300000000003,122.661,1.43878,38.4324,713416
872439308,1,252,2,3,60,12,1.7126,20,0.22611599999999998,123.71700000000001,1.4666700000000001,38.8468,713416
872439309,1,252,1,1,60,13,1.73635,20,0.22926,123.48200000000001,1.4266299999999998,38.6506,713680
872439310,1,252,1,2,60,14,1.76065,21,0.229917,123.445,1.47902,37.8068,713680
872439311,1,252,1,4,60,15,1.7855299999999998,21,0.23011700000000002,121.97,1.4547,37.8421,713680
872439312,1,251,1,1,60,16,1.80977,21,0.23614000000000002,122.023,1.5012,36.1293,860424
872439313,1,251,1,2,60,17,1.83601,22,0.234506,121.835,1.49875,36.3721,860424
872439314,1,251,1,3,60,18,1.8629,22,0.236159,121.743,1.53152,35.6746,860424
872439315,1,251,1,4,60,19,1.8904900000000002,22,0.23436700000000002,121.56,1.49475,36.444,860424
872439316,1,251,1,5,60,20,1.9188,22,0.23459899999999997,120.655,1.47532,36.5325,860424
872439317,1,250,2,1,60,21,1.94724,23,0.220063,123.443,1.2967799999999998,43.0407,860680
872439318,1,250,2,3,60,22,1.9772299999999998,23,0.234525,119.126,1.45769,36.6598,860680
872439319,1,250,1,1,60,23,2.00806,23,0.227375,122.221,1.38134,39.6477,860944
872439320,1,250,1,2,60,24,2.03976,23,0.221937,124.23,1.39598,41.2055,860944
872439321,1,250,1,4,60,25,2.07238,24,0.22851,120.081,1.33534,39.7847,860944
872439322,1,249,1,1,60,26,2.10603,24,0.232283,123.196,1.46787,37.4398,869200
872439323,1,249,1,2,60,27,2.14074,24,0.233213,121.95200000000001,1.4316200000000001,37.6075,869200
872439324,1,249,1,3,60,28,2.1765,25,0.23097399999999998,121.993,1.42505,38.1819,869200
872439325,1,249,1,4,60,29,2.2133700000000003,25,0.2336,120.955,1.42057,37.5587,869200
872439326,1,249,1,5,60,30,2.2513799999999997,25,0.22928,121.721,1.34832,39.6665,869200
872439327,1,248,1,1,60,31,2.29144,25,0.234046,121.06700000000001,1.45465,37.0898,869512
872439328,1,248,1,2,60,32,2.3319900000000002,26,0.23739200000000002,118.029,1.4244,36.2826,869512
872439329,1,248,1,3,60,33,2.3738099999999998,26,0.232125,119.23299999999999,1.38521,38.2087,869512
872439330,1,248,2,1,60,34,2.41692,26,0.232988,118.88799999999999,1.37858,38.0745,869720
872439331,1,248,2,3,60,35,2.4613400000000003,26,0.230004,118.60600000000001,1.36208,38.8317,869720
872439332,1,247,2,1,60,36,2.5087599999999997,27,0.233704,116.868,1.29795,39.0045,869832
872439333,1,247,2,3,60,37,2.5558,27,0.231591,118.338,1.39604,38.0957,869832
872439334,1,247,1,1,60,38,2.6040200000000002,27,0.234529,116.875,1.3449,38.175,870096
872439335,1,247,1,2,60,39,2.65329,28,0.231519,117.988,1.26424,40.0561,870096
872439336,1,247,1,4,60,40,2.70339,28,0.22735300000000003,115.80799999999999,1.1622,42.1681,870096
872439337,1,246,1,2,60,41,2.75645,28,0.234877,124.311,1.4946,36.9163,878152
872439338,1,246,1,1,60,42,2.8071099999999998,28,0.233868,126.743,1.55054,36.6096,878152
872439339,1,246,1,1,60,43,2.85725,28,0.235158,125.861,1.4612100000000001,37.4212,878296
872439354,1,9,5,3,60,58,2.88987,28,0.235319,120.333,1.43429,37.0612,763592
872439355,1,9,5,4,60,59,2.84049,28,0.23463299999999998,120.10600000000001,1.45223,37.0889,763592
872439356,1,9,5,5,60,60,2.7901,28,0.234031,120.381,1.42751,37.5416,763592
872439357,1,10,1,5,60,61,2.73687,28,0.2329,119.12799999999999,1.3648200000000001,38.3173,771656
872439358,1,10,1,3,60,62,2.6863599999999996,28,0.235609,117.69,1.35576,37.7829,771656
872439359,1,10,1,1,60,63,2.6365,27,0.235819,119.48,1.4209,36.9023,771656
872439360,1,10,2,4,60,64,2.58755,27,0.230717,117.588,1.26146,40.2845,771400
872439361,1,10,2,2,60,65,2.5397,27,0.234396,117.973,1.3697700000000002,37.8821,771400
872439362,1,11,2,5,60,66,2.4913,26,0.23356300000000002,116.459,1.32295,38.4764,771528
872439363,1,11,2,2,60,67,2.44601,26,0.23368899999999998,118.214,1.35846,38.1771,771528
872439364,1,11,1,4,60,68,2.4020200000000003,26,0.235373,118.204,1.3788799999999999,37.4861,771272
872439365,1,11,1,2,60,69,2.35933,26,0.235031,119.95,1.44496,36.7834,771272
872439366,1,11,1,1,60,70,2.31793,25,0.235614,119.24,1.3830799999999999,37.5271,771272
872439367,1,12,1,5,60,71,2.2768900000000003,25,0.235671,118.53399999999999,1.36389,37.7242,771080
872439368,1,12,1,4,60,72,2.23808,25,0.230595,121.20200000000001,1.46118,37.8173,771080
872439369,1,12,1,3,60,73,2.20045,25,0.23240999999999998,121.90100000000001,1.43259,37.7207,771080
872439370,1,12,1,2,60,74,2.16394,24,0.23286700000000002,120.885,1.3910200000000001,38.2159,771080
872439371,1,12,1,1,60,75,2.12852,24,0.23483,122.05799999999999,1.47359,36.762,771080
872439372,1,13,1,5,60,76,2.09405,24,0.237556,121.428,1.53186,35.3339,778824
872439374,1,13,1,2,60,78,2.02847,23,0.23418000000000003,122.691,1.47484,36.929,778824
872439375,1,13,2,5,60,79,1.99705,23,0.233212,120.565,1.44707,37.2011,778568
872439376,1,13,2,2,60,80,1.9665,23,0.23651,121.51299999999999,1.52196,35.708,778568
872439377,1,14,1,5,60,81,1.9373799999999999,23,0.23425100000000001,122.524,1.54898,35.9475,778328
872439378,1,14,1,4,60,82,1.9085599999999998,22,0.23473899999999998,120.84700000000001,1.4604700000000002,36.7705,778328
872439379,1,14,1,3,60,83,1.88048,22,0.237152,120.335,1.4736,36.0952,778328
872439380,1,14,1,2,60,84,1.8531099999999998,22,0.234129,122.541,1.52544,36.2064,778328
872439381,1,14,1,1,60,85,1.82643,21,0.235769,122.37,1.52041,36.0604,778328
872439382,1,15,1,5,60,86,1.8016299999999998,21,0.22997800000000002,122.166,1.4204700000000001,38.434,631688
872439383,1,15,1,4,60,87,1.7763400000000003,21,0.232339,122.458,1.49912,36.965,631688
872439384,1,15,1,2,60,88,1.75164,21,0.231213,123.113,1.4491100000000001,37.835,631688
872439385,1,15,2,5,60,89,1.7275200000000002,20,0.234994,121.40100000000001,1.54519,35.6316,631448
872439386,1,15,2,2,60,90,1.70393,20,0.23543499999999998,122.551,1.58848,35.2063,631448
872439387,1,16,2,5,60,91,1.6826400000000001,20,0.229296,121.74600000000001,1.40805,39.1432,631440
872439388,1,16,2,3,60,92,1.6602,20,0.225838,123.27600000000001,1.39599,40.0218,631440
872439389,1,16,1,5,60,93,1.6382299999999999,19,0.228473,123.25200000000001,1.44509,38.6226,631184
872439390,1,16,1,4,60,94,1.6167200000000002,19,0.22916399999999998,122.848,1.40049,39.0211,631184
872439391,1,16,1,2,60,95,1.59565,19,0.23181100000000002,124.478,1.5498100000000001,36.6616,631184
872439392,1,17,1,5,60,96,1.57725,19,0.23255399999999998,123.305,1.54932,36.3518,630928
872439393,1,17,1,4,60,97,1.55713,18,0.23245900000000003,121.969,1.46491,37.3126,630928
872439394,1,17,1,3,60,98,1.5374,18,0.232477,122.538,1.49147,36.9886,630928
872439395,1,17,1,2,60,99,1.51804,18,0.22530100000000003,124.10700000000001,1.38799,40.2923,630928
872439396,1,17,1,1,60,100,1.49905,18,0.23243000000000003,124.102,1.4883899999999999,37.3803,630928
872439428,1,264,2,2,61,4,1.54292,18,0.22857199999999997,123.59200000000001,1.56446,37.0703,712912
872439429,1,264,2,5,61,5,1.56254,18,0.22151700000000002,123.104,1.36799,41.3706,712912
872439430,1,263,5,2,61,6,1.58047,19,0.230062,122.665,1.48235,37.6432,713168
872439431,1,263,5,4,61,7,1.60099,19,0.232017,121.618,1.52705,36.5771,713168
872439432,1,263,5,5,61,8,1.62192,19,0.229303,120.89399999999999,1.41787,38.5183,713168
872439433,1,263,4,3,61,9,1.6432799999999999,19,0.230517,121.639,1.46675,37.6419,713432
872439434,1,263,4,5,61,10,1.66508,20,0.23009200000000002,121.50399999999999,1.44177,37.9858,713432
872439435,1,262,4,3,61,11,1.68576,20,0.22295,123.178,1.34664,41.3719,713480
872439436,1,262,4,5,61,12,1.7086299999999999,20,0.23183600000000001,121.51799999999999,1.51181,36.7961,713480
872439437,1,262,5,2,61,13,1.7320099999999998,20,0.230417,120.624,1.42913,38.0704,713736
872439438,1,262,5,4,61,14,1.7559099999999999,21,0.23217100000000002,121.161,1.5104899999999999,36.6136,713736
872439439,1,262,5,5,61,15,1.78035,21,0.23370500000000002,119.785,1.48206,36.4912,713736
872439440,1,261,5,1,61,16,1.80433,21,0.230177,121.178,1.44214,38.0393,860432
872439441,1,261,5,2,61,17,1.83007,22,0.216928,123.11399999999999,1.2578,44.468,860432
872439442,1,261,5,3,61,18,1.85643,22,0.227858,121.20299999999999,1.44527,38.5562,860432
872439443,1,261,5,4,61,19,1.8834400000000002,22,0.22906300000000002,121.12100000000001,1.45842,38.003,860432
872439444,1,261,5,5,61,20,1.9111200000000002,22,0.23025,120.42299999999999,1.4682600000000001,37.5528,860432
872439445,1,260,5,2,61,21,1.9390900000000002,23,0.23159699999999997,122.454,1.48671,37.3312,868688
872439446,1,260,5,4,61,22,1.96835,23,0.233263,121.131,1.50261,36.7394,868688
872439447,1,260,5,5,61,23,1.99837,23,0.23003400000000002,120.785,1.4219600000000001,38.2223,868688
872439448,1,260,4,2,61,24,2.0292,23,0.235364,120.337,1.4459799999999998,36.7714,868944
872439449,1,260,4,5,61,25,2.06085,24,0.23312600000000003,121.37700000000001,1.4729,37.0234,868944
872439450,1,259,5,2,61,26,2.09367,24,0.2299,120.838,1.40103,38.6996,868936
872439451,1,259,5,4,61,27,2.12723,24,0.23119699999999999,119.458,1.40362,38.1579,868936
872439452,1,259,5,5,61,28,2.16172,24,0.230935,118.786,1.38121,38.4347,868936
872439453,1,259,4,3,61,29,2.19719,25,0.235808,119.322,1.44579,36.5886,869256
872439454,1,259,4,5,61,30,2.2336400000000003,25,0.233895,119.484,1.4255799999999998,37.2612,869256
872439455,1,258,5,1,61,31,2.27219,25,0.230143,118.83200000000001,1.38415,38.5805,869576
872439456,1,258,5,2,61,32,2.3108299999999997,25,0.23127199999999998,118.163,1.3713600000000001,38.4635,869576
872439457,1,258,5,4,61,33,2.35051,26,0.23237399999999997,116.44,1.37766,37.8799,869576
872439458,1,258,5,5,61,34,2.3912400000000003,26,0.23089099999999999,117.03,1.3664,38.3834,869576
872439459,1,258,4,5,61,35,2.43298,26,0.232844,117.61,1.38704,37.893,869640
872439460,1,257,5,2,61,36,2.4776,26,0.227991,116.95,1.30835,39.9478,869840
872439461,1,257,5,4,61,37,2.5213099999999997,27,0.22970500000000002,116.712,1.3648200000000001,38.7583,869840
872439462,1,257,5,5,61,38,2.5657900000000002,27,0.22646100000000002,116.333,1.33028,39.830999999999996,869840
872439463,1,257,4,3,61,39,2.61088,27,0.233258,115.071,1.35615,37.7999,877896
872439464,1,257,4,5,61,40,2.65633,28,0.23050199999999998,116.611,1.36137,38.6087,877896
872439465,1,256,5,2,61,41,2.70431,28,0.23320500000000002,117.978,1.41969,37.3561,878288
872439466,1,256,5,4,61,42,2.74934,28,0.232298,114.572,1.3355700000000001,38.1128,878288
872439467,1,256,5,5,61,43,2.7934,28,0.23109200000000002,115.35600000000001,1.3446200000000001,38.5471,878288
872439468,1,256,4,1,61,44,2.83576,28,0.23359000000000002,116.70100000000001,1.3807,37.6369,886344
872439469,1,256,4,5,61,45,2.87561,28,0.23369600000000001,115.807,1.3922,37.5258,886344
872439480,1,19,4,2,61,56,2.90023,28,0.231893,118.15799999999999,1.28434,39.8519,755400
872439481,1,19,4,1,61,57,2.86259,28,0.229537,118.015,1.32305,39.6157,755400
