stripid,w1c,w2c,w3c,w4c,w5c
155728,-0.65625,-0.515625,0.25,0.515625,0.40625
155800,-0.65625,-0.515625,0.25,0.515625,0.40625
155864,-0.65625,-0.515625,0.25,0.515625,0.40625
155920,-0.65625,-0.515625,0.25,0.515625,0.40625
155720,-0.65625,-0.515625,0.25,0.515625,0.40625
155792,-0.65625,-0.515625,0.25,0.515625,0.40625
155856,-0.65625,-0.515625,0.25,0.515625,0.40625
155784,-0.65625,-0.515625,0.25,0.515625,0.40625
155848,-0.65625,-0.515625,0.25,0.515625,0.40625
155912,-0.65625,-0.515625,0.25,0.515625,0.40625
680008,-0.65625,-0.515625,0.25,0.515625,0.40625
672008,-0.65625,-0.515625,0.25,0.515625,0.40625
671944,-0.65625,-0.515625,0.25,0.515625,0.40625
671880,-0.65625,-0.515625,0.25,0.515625,0.40625
671816,-0.65625,-0.515625,0.25,0.515625,0.40625
663816,-0.65625,-0.515625,0.25,0.515625,0.40625
672016,-0.65625,-0.515625,0.25,0.515625,0.40625
671952,-0.65625,-0.515625,0.25,0.515625,0.40625
671888,-0.65625,-0.515625,0.25,0.515625,0.40625
671824,-0.65625,-0.515625,0.25,0.515625,0.40625
672024,-0.65625,-0.515625,0.25,0.515625,0.40625
671960,-0.65625,-0.515625,0.25,0.515625,0.40625
671896,-0.65625,-0.515625,0.25,0.515625,0.40625
671832,-0.65625,-0.515625,0.25,0.515625,0.40625
680072,-0.65625,-0.515625,0.25,0.515625,0.40625
680016,-0.65625,-0.515625,0.25,0.515625,0.40625
672264,-0.65625,-0.515625,0.25,0.515625,0.40625
672200,-0.65625,-0.515625,0.25,0.515625,0.40625
672136,-0.65625,-0.515625,0.25,0.515625,0.40625
672072,-0.65625,-0.515625,0.25,0.515625,0.40625
663824,-0.65625,-0.515625,0.25,0.515625,0.40625
663752,-0.65625,-0.515625,0.25,0.515625,0.40625
672208,-0.65625,-0.515625,0.25,0.515625,0.40625
672144,-0.65625,-0.515625,0.25,0.515625,0.40625
680200,-0.65625,-0.515625,0.25,0.515625,0.40625
680136,-0.65625,-0.515625,0.25,0.515625,0.40625
680336,-0.65625,-0.515625,0.25,0.515625,0.40625
680328,-0.65625,-0.515625,0.25,0.515625,0.40625
680272,-0.65625,-0.515625,0.25,0.515625,0.40625
680264,-0.65625,-0.515625,0.25,0.515625,0.40625
672280,-0.65625,-0.515625,0.25,0.515625,0.40625
672272,-0.65625,-0.515625,0.25,0.515625,0.40625
672216,-0.65625,-0.515625,0.25,0.515625,0.40625
672152,-0.65625,-0.515625,0.25,0.515625,0.40625
672088,-0.65625,-0.515625,0.25,0.515625,0.40625
672080,-0.65625,-0.515625,0.25,0.515625,0.40625
664080,-0.65625,-0.515625,0.25,0.515625,0.40625
664072,-0.65625,-0.515625,0.25,0.515625,0.40625
664016,-0.65625,-0.515625,0.25,0.515625,0.40625
664008,-0.65625,-0.515625,0.25,0.515625,0.40625
663688,-0.65625,-0.515625,0.25,0.515625,0.40625
663624,-0.65625,-0.515625,0.25,0.515625,0.40625
680208,-0.65625,-0.515625,0.25,0.515625,0.40625
680392,-0.65625,-0.515625,0.25,0.515625,0.40625
672520,-0.65625,-0.515625,0.25,0.515625,0.40625
672456,-0.65625,-0.515625,0.25,0.515625,0.40625
672392,-0.65625,-0.515625,0.25,0.515625,0.40625
672328,-0.65625,-0.515625,0.25,0.515625,0.40625
664024,-0.65625,-0.515625,0.25,0.515625,0.40625
663944,-0.65625,-0.515625,0.25,0.515625,0.40625
663632,-0.65625,-0.515625,0.25,0.515625,0.40625
680216,-0.65625,-0.515625,0.25,0.515625,0.40625
680456,-0.65625,-0.515625,0.25,0.515625,0.40625
680400,-0.65625,-0.515625,0.25,0.515625,0.40625
680344,-0.65625,-0.515625,0.25,0.515625,0.40625
680528,-0.65625,-0.515625,0.25,0.515625,0.40625
680520,-0.65625,-0.515625,0.25,0.515625,0.40625
672528,-0.65625,-0.515625,0.25,0.515625,0.40625
672336,-0.65625,-0.515625,0.25,0.515625,0.40625
664336,-0.65625,-0.515625,0.25,0.515625,0.40625
664328,-0.65625,-0.515625,0.25,0.515625,0.40625
663952,-0.65625,-0.515625,0.25,0.515625,0.40625
663888,-0.65625,-0.515625,0.25,0.515625,0.40625
663640,-0.65625,-0.515625,0.25,0.515625,0.40625
688264,-0.65625,-0.515625,0.25,0.515625,0.40625
688200,-0.65625,-0.515625,0.25,0.515625,0.40625
680464,-0.65625,-0.515625,0.25,0.515625,0.40625
680584,-0.65625,-0.515625,0.25,0.515625,0.40625
672536,-0.65625,-0.515625,0.25,0.515625,0.40625
672464,-0.65625,-0.515625,0.25,0.515625,0.40625
672400,-0.65625,-0.515625,0.25,0.515625,0.40625
672344,-0.65625,-0.515625,0.25,0.515625,0.40625
664264,-0.65625,-0.515625,0.25,0.515625,0.40625
663896,-0.65625,-0.515625,0.25,0.515625,0.40625
655624,-0.65625,-0.515625,0.25,0.515625,0.40625
655560,-0.65625,-0.515625,0.25,0.515625,0.40625
680408,-0.65625,-0.515625,0.25,0.515625,0.40625
663960,-0.65625,-0.515625,0.25,0.515625,0.40625
688272,-0.65625,-0.515625,0.25,0.515625,0.40625
688464,-0.65625,-0.515625,0.25,0.515625,0.40625
688456,-0.65625,-0.515625,0.25,0.515625,0.40625
680472,-0.65625,-0.515625,0.25,0.515625,0.40625
680712,-0.65625,-0.515625,0.25,0.515625,0.40625
680648,-0.65625,-0.515625,0.25,0.515625,0.40625
680592,-0.65625,-0.515625,0.25,0.515625,0.40625
680536,-0.65625,-0.515625,0.25,0.515625,0.40625
672544,-0.65625,-0.515625,0.25,0.515625,0.40625
672472,-0.65625,-0.515625,0.25,0.515625,0.40625
672408,-0.65625,-0.515625,0.25,0.515625,0.40625
672352,-0.65625,-0.515625,0.25,0.515625,0.40625
664344,-0.65625,-0.515625,0.25,0.515625,0.40625
664272,-0.65625,-0.515625,0.25,0.515625,0.40625
664200,-0.65625,-0.515625,0.25,0.515625,0.40625
664136,-0.65625,-0.515625,0.25,0.515625,0.40625
663880,-0.65625,-0.515625,0.25,0.515625,0.40625
655888,-0.65625,-0.515625,0.25,0.515625,0.40625
655880,-0.65625,-0.515625,0.25,0.515625,0.40625
655568,-0.65625,-0.515625,0.25,0.515625,0.40625
688544,-0.65625,-0.515625,0.25,0.515625,0.40625
680656,-0.65625,-0.515625,0.25,0.515625,0.40625
680600,-0.65625,-0.515625,0.25,0.515625,0.40625
672776,-0.65625,-0.515625,0.25,0.515625,0.40625
672712,-0.65625,-0.515625,0.25,0.515625,0.40625
672648,-0.65625,-0.515625,0.25,0.515625,0.40625
672584,-0.65625,-0.515625,0.25,0.515625,0.40625
664280,-0.65625,-0.515625,0.25,0.515625,0.40625
664208,-0.65625,-0.515625,0.25,0.515625,0.40625
655816,-0.65625,-0.515625,0.25,0.515625,0.40625
688472,-0.65625,-0.515625,0.25,0.515625,0.40625
680720,-0.65625,-0.515625,0.25,0.515625,0.40625
680904,-0.65625,-0.515625,0.25,0.515625,0.40625
680840,-0.65625,-0.515625,0.25,0.515625,0.40625
680776,-0.65625,-0.515625,0.25,0.515625,0.40625
672784,-0.65625,-0.515625,0.25,0.515625,0.40625
672720,-0.65625,-0.515625,0.25,0.515625,0.40625
672656,-0.65625,-0.515625,0.25,0.515625,0.40625
672592,-0.65625,-0.515625,0.25,0.515625,0.40625
664584,-0.65625,-0.515625,0.25,0.515625,0.40625
664520,-0.65625,-0.515625,0.25,0.515625,0.40625
664456,-0.65625,-0.515625,0.25,0.515625,0.40625
664144,-0.65625,-0.515625,0.25,0.515625,0.40625
655896,-0.65625,-0.515625,0.25,0.515625,0.40625
688328,-0.65625,-0.515625,0.25,0.515625,0.40625
688584,-0.65625,-0.515625,0.25,0.515625,0.40625
688520,-0.65625,-0.515625,0.25,0.515625,0.40625
688712,-0.65625,-0.515625,0.25,0.515625,0.40625
680728,-0.65625,-0.515625,0.25,0.515625,0.40625
680912,-0.65625,-0.515625,0.25,0.515625,0.40625
680848,-0.65625,-0.515625,0.25,0.515625,0.40625
680784,-0.65625,-0.515625,0.25,0.515625,0.40625
819400,-0.65625,-0.515625,0.25,0.515625,0.40625
819336,-0.65625,-0.515625,0.25,0.515625,0.40625
664592,-0.65625,-0.515625,0.25,0.515625,0.40625
664528,-0.65625,-0.515625,0.25,0.515625,0.40625
664464,-0.65625,-0.515625,0.25,0.515625,0.40625
664152,-0.65625,-0.515625,0.25,0.515625,0.40625
656136,-0.65625,-0.515625,0.25,0.515625,0.40625
655824,-0.65625,-0.515625,0.25,0.515625,0.40625
655752,-0.65625,-0.515625,0.25,0.515625,0.40625
655496,-0.65625,-0.515625,0.25,0.515625,0.40625
688528,-0.65625,-0.515625,0.25,0.515625,0.40625
655832,-0.65625,-0.515625,0.25,0.515625,0.40625
688392,-0.65625,-0.515625,0.25,0.515625,0.40625
688600,-0.65625,-0.515625,0.25,0.515625,0.40625
688592,-0.65625,-0.515625,0.25,0.515625,0.40625
688536,-0.65625,-0.515625,0.25,0.515625,0.40625
688784,-0.65625,-0.515625,0.25,0.515625,0.40625
688776,-0.65625,-0.515625,0.25,0.515625,0.40625
688720,-0.65625,-0.515625,0.25,0.515625,0.40625
680968,-0.65625,-0.515625,0.25,0.515625,0.40625
680920,-0.65625,-0.515625,0.25,0.515625,0.40625
827536,-0.65625,-0.515625,0.25,0.515625,0.40625
827528,-0.65625,-0.515625,0.25,0.515625,0.40625
827464,-0.65625,-0.515625,0.25,0.515625,0.40625
819472,-0.65625,-0.515625,0.25,0.515625,0.40625
819464,-0.65625,-0.515625,0.25,0.515625,0.40625
819408,-0.65625,-0.515625,0.25,0.515625,0.40625
819344,-0.65625,-0.515625,0.25,0.515625,0.40625
819280,-0.65625,-0.515625,0.25,0.515625,0.40625
819272,-0.65625,-0.515625,0.25,0.515625,0.40625
811272,-0.65625,-0.515625,0.25,0.515625,0.40625
811216,-0.65625,-0.515625,0.25,0.515625,0.40625
811208,-0.65625,-0.515625,0.25,0.515625,0.40625
664472,-0.65625,-0.515625,0.25,0.515625,0.40625
664392,-0.65625,-0.515625,0.25,0.515625,0.40625
656144,-0.65625,-0.515625,0.25,0.515625,0.40625
656080,-0.65625,-0.515625,0.25,0.515625,0.40625
656072,-0.65625,-0.515625,0.25,0.515625,0.40625
655840,-0.65625,-0.515625,0.25,0.515625,0.40625
655768,-0.65625,-0.515625,0.25,0.515625,0.40625
655760,-0.65625,-0.515625,0.25,0.515625,0.40625
655688,-0.65625,-0.515625,0.25,0.515625,0.40625
655432,-0.65625,-0.515625,0.25,0.515625,0.40625
688648,-0.65625,-0.515625,0.25,0.515625,0.40625
688608,-0.65625,-0.515625,0.25,0.515625,0.40625
688728,-0.65625,-0.515625,0.25,0.515625,0.40625
688968,-0.65625,-0.515625,0.25,0.515625,0.40625
680976,-0.65625,-0.515625,0.25,0.515625,0.40625
819656,-0.65625,-0.515625,0.25,0.515625,0.40625
819592,-0.65625,-0.515625,0.25,0.515625,0.40625
664400,-0.65625,-0.515625,0.25,0.515625,0.40625
656392,-0.65625,-0.515625,0.25,0.515625,0.40625
656152,-0.65625,-0.515625,0.25,0.515625,0.40625
655776,-0.65625,-0.515625,0.25,0.515625,0.40625
688656,-0.65625,-0.515625,0.25,0.515625,0.40625
688616,-0.65625,-0.515625,0.25,0.515625,0.40625
688840,-0.65625,-0.515625,0.25,0.515625,0.40625
688976,-0.65625,-0.515625,0.25,0.515625,0.40625
680984,-0.65625,-0.515625,0.25,0.515625,0.40625
827592,-0.65625,-0.515625,0.25,0.515625,0.40625
827544,-0.65625,-0.515625,0.25,0.515625,0.40625
827472,-0.65625,-0.515625,0.25,0.515625,0.40625
819720,-0.65625,-0.515625,0.25,0.515625,0.40625
819536,-0.65625,-0.515625,0.25,0.515625,0.40625
811280,-0.65625,-0.515625,0.25,0.515625,0.40625
811224,-0.65625,-0.515625,0.25,0.515625,0.40625
811144,-0.65625,-0.515625,0.25,0.515625,0.40625
664408,-0.65625,-0.515625,0.25,0.515625,0.40625
656400,-0.65625,-0.515625,0.25,0.515625,0.40625
656008,-0.65625,-0.515625,0.25,0.515625,0.40625
655704,-0.65625,-0.515625,0.25,0.515625,0.40625
688664,-0.65625,-0.515625,0.25,0.515625,0.40625
689032,-0.65625,-0.515625,0.25,0.515625,0.40625
827656,-0.65625,-0.515625,0.25,0.515625,0.40625
827600,-0.65625,-0.515625,0.25,0.515625,0.40625
827720,-0.65625,-0.515625,0.25,0.515625,0.40625
819664,-0.65625,-0.515625,0.25,0.515625,0.40625
819600,-0.65625,-0.515625,0.25,0.515625,0.40625
811528,-0.65625,-0.515625,0.25,0.515625,0.40625
811152,-0.65625,-0.515625,0.25,0.515625,0.40625
811080,-0.65625,-0.515625,0.25,0.515625,0.40625
656328,-0.65625,-0.515625,0.25,0.515625,0.40625
655720,-0.65625,-0.515625,0.25,0.515625,0.40625
688848,-0.65625,-0.515625,0.25,0.515625,0.40625
656016,-0.65625,-0.515625,0.25,0.515625,0.40625
655712,-0.65625,-0.515625,0.25,0.515625,0.40625
696400,-0.65625,-0.515625,0.25,0.515625,0.40625
696392,-0.65625,-0.515625,0.25,0.515625,0.40625
696664,-0.65625,-0.515625,0.25,0.515625,0.40625
688672,-0.65625,-0.515625,0.25,0.515625,0.40625
688912,-0.65625,-0.515625,0.25,0.515625,0.40625
688904,-0.65625,-0.515625,0.25,0.515625,0.40625
688856,-0.65625,-0.515625,0.25,0.515625,0.40625
689096,-0.65625,-0.515625,0.25,0.515625,0.40625
689040,-0.65625,-0.515625,0.25,0.515625,0.40625
835720,-0.65625,-0.515625,0.25,0.515625,0.40625
835656,-0.65625,-0.515625,0.25,0.515625,0.40625
827664,-0.65625,-0.515625,0.25,0.515625,0.40625
827912,-0.65625,-0.515625,0.25,0.515625,0.40625
827848,-0.65625,-0.515625,0.25,0.515625,0.40625
827784,-0.65625,-0.515625,0.25,0.515625,0.40625
827728,-0.65625,-0.515625,0.25,0.515625,0.40625
819728,-0.65625,-0.515625,0.25,0.515625,0.40625
819672,-0.65625,-0.515625,0.25,0.515625,0.40625
819608,-0.65625,-0.515625,0.25,0.515625,0.40625
819528,-0.65625,-0.515625,0.25,0.515625,0.40625
811536,-0.65625,-0.515625,0.25,0.515625,0.40625
811464,-0.65625,-0.515625,0.25,0.515625,0.40625
811400,-0.65625,-0.515625,0.25,0.515625,0.40625
811336,-0.65625,-0.515625,0.25,0.515625,0.40625
811088,-0.65625,-0.515625,0.25,0.515625,0.40625
803080,-0.65625,-0.515625,0.25,0.515625,0.40625
803016,-0.65625,-0.515625,0.25,0.515625,0.40625
656336,-0.65625,-0.515625,0.25,0.515625,0.40625
656264,-0.65625,-0.515625,0.25,0.515625,0.40625
656024,-0.65625,-0.515625,0.25,0.515625,0.40625
655960,-0.65625,-0.515625,0.25,0.515625,0.40625
655696,-0.65625,-0.515625,0.25,0.515625,0.40625
647712,-0.65625,-0.515625,0.25,0.515625,0.40625
647440,-0.65625,-0.515625,0.25,0.515625,0.40625
647432,-0.65625,-0.515625,0.25,0.515625,0.40625
696648,-0.65625,-0.515625,0.25,0.515625,0.40625
696672,-0.65625,-0.515625,0.25,0.515625,0.40625
689104,-0.65625,-0.515625,0.25,0.515625,0.40625
827856,-0.65625,-0.515625,0.25,0.515625,0.40625
811408,-0.65625,-0.515625,0.25,0.515625,0.40625
656272,-0.65625,-0.515625,0.25,0.515625,0.40625
655952,-0.65625,-0.515625,0.25,0.515625,0.40625
647696,-0.65625,-0.515625,0.25,0.515625,0.40625
647704,-0.65625,-0.515625,0.25,0.515625,0.40625
696456,-0.65625,-0.515625,0.25,0.515625,0.40625
688920,-0.65625,-0.515625,0.25,0.515625,0.40625
689160,-0.65625,-0.515625,0.25,0.515625,0.40625
835728,-0.65625,-0.515625,0.25,0.515625,0.40625
835664,-0.65625,-0.515625,0.25,0.515625,0.40625
835912,-0.65625,-0.515625,0.25,0.515625,0.40625
828040,-0.65625,-0.515625,0.25,0.515625,0.40625
827976,-0.65625,-0.515625,0.25,0.515625,0.40625
819976,-0.65625,-0.515625,0.25,0.515625,0.40625
819912,-0.65625,-0.515625,0.25,0.515625,0.40625
819848,-0.65625,-0.515625,0.25,0.515625,0.40625
819784,-0.65625,-0.515625,0.25,0.515625,0.40625
811784,-0.65625,-0.515625,0.25,0.515625,0.40625
811720,-0.65625,-0.515625,0.25,0.515625,0.40625
803336,-0.65625,-0.515625,0.25,0.515625,0.40625
803088,-0.65625,-0.515625,0.25,0.515625,0.40625
803024,-0.65625,-0.515625,0.25,0.515625,0.40625
656280,-0.65625,-0.515625,0.25,0.515625,0.40625
655944,-0.65625,-0.515625,0.25,0.515625,0.40625
647368,-0.65625,-0.515625,0.25,0.515625,0.40625
696712,-0.65625,-0.515625,0.25,0.515625,0.40625
696656,-0.65625,-0.515625,0.25,0.515625,0.40625
696904,-0.65625,-0.515625,0.25,0.515625,0.40625
835784,-0.65625,-0.515625,0.25,0.515625,0.40625
835976,-0.65625,-0.515625,0.25,0.515625,0.40625
827920,-0.65625,-0.515625,0.25,0.515625,0.40625
828104,-0.65625,-0.515625,0.25,0.515625,0.40625
828048,-0.65625,-0.515625,0.25,0.515625,0.40625
819984,-0.65625,-0.515625,0.25,0.515625,0.40625
819792,-0.65625,-0.515625,0.25,0.515625,0.40625
811728,-0.65625,-0.515625,0.25,0.515625,0.40625
811656,-0.65625,-0.515625,0.25,0.515625,0.40625
811344,-0.65625,-0.515625,0.25,0.515625,0.40625
803272,-0.65625,-0.515625,0.25,0.515625,0.40625
802952,-0.65625,-0.515625,0.25,0.515625,0.40625
656208,-0.65625,-0.515625,0.25,0.515625,0.40625
647952,-0.65625,-0.515625,0.25,0.515625,0.40625
647688,-0.65625,-0.515625,0.25,0.515625,0.40625
647640,-0.65625,-0.515625,0.25,0.515625,0.40625
689168,-0.65625,-0.515625,0.25,0.515625,0.40625
696520,-0.65625,-0.515625,0.25,0.515625,0.40625
696720,-0.65625,-0.515625,0.25,0.515625,0.40625
696968,-0.65625,-0.515625,0.25,0.515625,0.40625
696912,-0.65625,-0.515625,0.25,0.515625,0.40625
697168,-0.65625,-0.515625,0.25,0.515625,0.40625
697160,-0.65625,-0.515625,0.25,0.515625,0.40625
689176,-0.65625,-0.515625,0.25,0.515625,0.40625
835856,-0.65625,-0.515625,0.25,0.515625,0.40625
835848,-0.65625,-0.515625,0.25,0.515625,0.40625
835792,-0.65625,-0.515625,0.25,0.515625,0.40625
836040,-0.65625,-0.515625,0.25,0.515625,0.40625
835984,-0.65625,-0.515625,0.25,0.515625,0.40625
836176,-0.65625,-0.515625,0.25,0.515625,0.40625
836168,-0.65625,-0.515625,0.25,0.515625,0.40625
828168,-0.65625,-0.515625,0.25,0.515625,0.40625
828112,-0.65625,-0.515625,0.25,0.515625,0.40625
828360,-0.65625,-0.515625,0.25,0.515625,0.40625
828296,-0.65625,-0.515625,0.25,0.515625,0.40625
828240,-0.65625,-0.515625,0.25,0.515625,0.40625
828232,-0.65625,-0.515625,0.25,0.515625,0.40625
820232,-0.65625,-0.515625,0.25,0.515625,0.40625
820168,-0.65625,-0.515625,0.25,0.515625,0.40625
820104,-0.65625,-0.515625,0.25,0.515625,0.40625
820040,-0.65625,-0.515625,0.25,0.515625,0.40625
812048,-0.65625,-0.515625,0.25,0.515625,0.40625
812040,-0.65625,-0.515625,0.25,0.515625,0.40625
811976,-0.65625,-0.515625,0.25,0.515625,0.40625
811912,-0.65625,-0.515625,0.25,0.515625,0.40625
811664,-0.65625,-0.515625,0.25,0.515625,0.40625
811592,-0.65625,-0.515625,0.25,0.515625,0.40625
803600,-0.65625,-0.515625,0.25,0.515625,0.40625
803592,-0.65625,-0.515625,0.25,0.515625,0.40625
803280,-0.65625,-0.515625,0.25,0.515625,0.40625
803208,-0.65625,-0.515625,0.25,0.515625,0.40625
802960,-0.65625,-0.515625,0.25,0.515625,0.40625
802888,-0.65625,-0.515625,0.25,0.515625,0.40625
656200,-0.65625,-0.515625,0.25,0.515625,0.40625
648200,-0.65625,-0.515625,0.25,0.515625,0.40625
648208,-0.65625,-0.515625,0.25,0.515625,0.40625
647944,-0.65625,-0.515625,0.25,0.515625,0.40625
647888,-0.65625,-0.515625,0.25,0.515625,0.40625
647632,-0.65625,-0.515625,0.25,0.515625,0.40625
647320,-0.65625,-0.515625,0.25,0.515625,0.40625
696528,-0.65625,-0.515625,0.25,0.515625,0.40625
696776,-0.65625,-0.515625,0.25,0.515625,0.40625
696728,-0.65625,-0.515625,0.25,0.515625,0.40625
696976,-0.65625,-0.515625,0.25,0.515625,0.40625
647896,-0.65625,-0.515625,0.25,0.515625,0.40625
647624,-0.65625,-0.515625,0.25,0.515625,0.40625
647576,-0.65625,-0.515625,0.25,0.515625,0.40625
647312,-0.65625,-0.515625,0.25,0.515625,0.40625
696536,-0.65625,-0.515625,0.25,0.515625,0.40625
696784,-0.65625,-0.515625,0.25,0.515625,0.40625
843848,-0.65625,-0.515625,0.25,0.515625,0.40625
836296,-0.65625,-0.515625,0.25,0.515625,0.40625
836232,-0.65625,-0.515625,0.25,0.515625,0.40625
828424,-0.65625,-0.515625,0.25,0.515625,0.40625
828304,-0.65625,-0.515625,0.25,0.515625,0.40625
820424,-0.65625,-0.515625,0.25,0.515625,0.40625
820360,-0.65625,-0.515625,0.25,0.515625,0.40625
811984,-0.65625,-0.515625,0.25,0.515625,0.40625
811848,-0.65625,-0.515625,0.25,0.515625,0.40625
803528,-0.65625,-0.515625,0.25,0.515625,0.40625
803464,-0.65625,-0.515625,0.25,0.515625,0.40625
803216,-0.65625,-0.515625,0.25,0.515625,0.40625
803144,-0.65625,-0.515625,0.25,0.515625,0.40625
802896,-0.65625,-0.515625,0.25,0.515625,0.40625
794896,-0.65625,-0.515625,0.25,0.515625,0.40625
647568,-0.65625,-0.515625,0.25,0.515625,0.40625
647304,-0.65625,-0.515625,0.25,0.515625,0.40625
696792,-0.65625,-0.515625,0.25,0.515625,0.40625
697032,-0.65625,-0.515625,0.25,0.515625,0.40625
696984,-0.65625,-0.515625,0.25,0.515625,0.40625
697224,-0.65625,-0.515625,0.25,0.515625,0.40625
836104,-0.65625,-0.515625,0.25,0.515625,0.40625
836240,-0.65625,-0.515625,0.25,0.515625,0.40625
836424,-0.65625,-0.515625,0.25,0.515625,0.40625
828368,-0.65625,-0.515625,0.25,0.515625,0.40625
820488,-0.65625,-0.515625,0.25,0.515625,0.40625
820296,-0.65625,-0.515625,0.25,0.515625,0.40625
811920,-0.65625,-0.515625,0.25,0.515625,0.40625
803848,-0.65625,-0.515625,0.25,0.515625,0.40625
803536,-0.65625,-0.515625,0.25,0.515625,0.40625
648144,-0.65625,-0.515625,0.25,0.515625,0.40625
647880,-0.65625,-0.515625,0.25,0.515625,0.40625
647832,-0.65625,-0.515625,0.25,0.515625,0.40625
647560,-0.65625,-0.515625,0.25,0.515625,0.40625
843856,-0.65625,-0.515625,0.25,0.515625,0.40625
836112,-0.65625,-0.515625,0.25,0.515625,0.40625
794888,-0.65625,-0.515625,0.25,0.515625,0.40625
696584,-0.65625,-0.515625,0.25,0.515625,0.40625
696840,-0.65625,-0.515625,0.25,0.515625,0.40625
697040,-0.65625,-0.515625,0.25,0.515625,0.40625
843912,-0.65625,-0.515625,0.25,0.515625,0.40625
844104,-0.65625,-0.515625,0.25,0.515625,0.40625
844112,-0.65625,-0.515625,0.25,0.515625,0.40625
836368,-0.65625,-0.515625,0.25,0.515625,0.40625
836360,-0.65625,-0.515625,0.25,0.515625,0.40625
836304,-0.65625,-0.515625,0.25,0.515625,0.40625
836552,-0.65625,-0.515625,0.25,0.515625,0.40625
836488,-0.65625,-0.515625,0.25,0.515625,0.40625
836432,-0.65625,-0.515625,0.25,0.515625,0.40625
836680,-0.65625,-0.515625,0.25,0.515625,0.40625
828680,-0.65625,-0.515625,0.25,0.515625,0.40625
828616,-0.65625,-0.515625,0.25,0.515625,0.40625
828552,-0.65625,-0.515625,0.25,0.515625,0.40625
828488,-0.65625,-0.515625,0.25,0.515625,0.40625
820496,-0.65625,-0.515625,0.25,0.515625,0.40625
820432,-0.65625,-0.515625,0.25,0.515625,0.40625
820368,-0.65625,-0.515625,0.25,0.515625,0.40625
820304,-0.65625,-0.515625,0.25,0.515625,0.40625
812296,-0.65625,-0.515625,0.25,0.515625,0.40625
812232,-0.65625,-0.515625,0.25,0.515625,0.40625
812168,-0.65625,-0.515625,0.25,0.515625,0.40625
812104,-0.65625,-0.515625,0.25,0.515625,0.40625
804104,-0.65625,-0.515625,0.25,0.515625,0.40625
803856,-0.65625,-0.515625,0.25,0.515625,0.40625
803784,-0.65625,-0.515625,0.25,0.515625,0.40625
803720,-0.65625,-0.515625,0.25,0.515625,0.40625
803472,-0.65625,-0.515625,0.25,0.515625,0.40625
803408,-0.65625,-0.515625,0.25,0.515625,0.40625
795152,-0.65625,-0.515625,0.25,0.515625,0.40625
795144,-0.65625,-0.515625,0.25,0.515625,0.40625
794832,-0.65625,-0.515625,0.25,0.515625,0.40625
648136,-0.65625,-0.515625,0.25,0.515625,0.40625
648088,-0.65625,-0.515625,0.25,0.515625,0.40625
647824,-0.65625,-0.515625,0.25,0.515625,0.40625
647496,-0.65625,-0.515625,0.25,0.515625,0.40625
647240,-0.65625,-0.515625,0.25,0.515625,0.40625
696848,-0.65625,-0.515625,0.25,0.515625,0.40625
697096,-0.65625,-0.515625,0.25,0.515625,0.40625
697048,-0.65625,-0.515625,0.25,0.515625,0.40625
843920,-0.65625,-0.515625,0.25,0.515625,0.40625
844360,-0.65625,-0.515625,0.25,0.515625,0.40625
803400,-0.65625,-0.515625,0.25,0.515625,0.40625
795408,-0.65625,-0.515625,0.25,0.515625,0.40625
794824,-0.65625,-0.515625,0.25,0.515625,0.40625
794760,-0.65625,-0.515625,0.25,0.515625,0.40625
647816,-0.65625,-0.515625,0.25,0.515625,0.40625
647760,-0.65625,-0.515625,0.25,0.515625,0.40625
647512,-0.65625,-0.515625,0.25,0.515625,0.40625
697352,-0.65625,-0.515625,0.25,0.515625,0.40625
843984,-0.65625,-0.515625,0.25,0.515625,0.40625
844424,-0.65625,-0.515625,0.25,0.515625,0.40625
836616,-0.65625,-0.515625,0.25,0.515625,0.40625
836744,-0.65625,-0.515625,0.25,0.515625,0.40625
828872,-0.65625,-0.515625,0.25,0.515625,0.40625
812360,-0.65625,-0.515625,0.25,0.515625,0.40625
804040,-0.65625,-0.515625,0.25,0.515625,0.40625
803728,-0.65625,-0.515625,0.25,0.515625,0.40625
795344,-0.65625,-0.515625,0.25,0.515625,0.40625
794768,-0.65625,-0.515625,0.25,0.515625,0.40625
648080,-0.65625,-0.515625,0.25,0.515625,0.40625
648024,-0.65625,-0.515625,0.25,0.515625,0.40625
704840,-0.65625,-0.515625,0.25,0.515625,0.40625
696856,-0.65625,-0.515625,0.25,0.515625,0.40625
697104,-0.65625,-0.515625,0.25,0.515625,0.40625
844168,-0.65625,-0.515625,0.25,0.515625,0.40625
844368,-0.65625,-0.515625,0.25,0.515625,0.40625
836808,-0.65625,-0.515625,0.25,0.515625,0.40625
828744,-0.65625,-0.515625,0.25,0.515625,0.40625
820680,-0.65625,-0.515625,0.25,0.515625,0.40625
820552,-0.65625,-0.515625,0.25,0.515625,0.40625
812488,-0.65625,-0.515625,0.25,0.515625,0.40625
803976,-0.65625,-0.515625,0.25,0.515625,0.40625
803656,-0.65625,-0.515625,0.25,0.515625,0.40625
795400,-0.65625,-0.515625,0.25,0.515625,0.40625
795080,-0.65625,-0.515625,0.25,0.515625,0.40625
648072,-0.65625,-0.515625,0.25,0.515625,0.40625
647752,-0.65625,-0.515625,0.25,0.515625,0.40625
647504,-0.65625,-0.515625,0.25,0.515625,0.40625
