stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring,w1c,w2c,w3c,w4c,w5c
107784,30,10,10.943900,0.605101,0.219166,0.080591,-0.765128,-0.460643,0.366955,0.519221,0.339595,0.045994,0.035643,0.051423,0.035919,0.030706,-25,-0.765625,-0.453125,0.359375,0.515625,0.343750
107784,30,30,32.390500,1.275850,0.219194,0.080025,-0.754612,-0.454152,0.359490,0.511697,0.337577,0.020810,0.014372,0.020553,0.012092,0.013148,-25,-0.750000,-0.453125,0.359375,0.515625,0.328125
107784,50,2,2.504240,0.511273,0.367562,0.110590,-0.829258,-0.529808,0.502247,0.592666,0.264153,0.282826,0.258542,0.358637,0.222083,0.376985,-25,-0.828125,-0.531250,0.500000,0.593750,0.265625
107784,50,10,11.085700,0.666452,0.364381,0.106682,-0.775764,-0.467266,0.374572,0.526989,0.341468,0.060034,0.046303,0.068027,0.046998,0.050066,-25,-0.781250,-0.468750,0.375000,0.531250,0.343750
107784,50,30,32.535600,1.332870,0.363991,0.108223,-0.757969,-0.456094,0.361301,0.513994,0.338768,0.023906,0.017004,0.023862,0.015208,0.014737,-25,-0.765625,-0.453125,0.359375,0.515625,0.343750
58440,30,2,2.426460,0.438645,0.233415,0.086837,-0.796155,-0.516837,0.438850,0.574808,0.299333,0.212905,0.199943,0.263710,0.177587,0.265394,-26,-0.796875,-0.515625,0.437500,0.578125,0.296875
58440,30,10,11.184400,0.619768,0.233333,0.091013,-0.754732,-0.471784,0.356745,0.525793,0.343978,0.047006,0.042016,0.055405,0.040830,0.031484,-26,-0.750000,-0.468750,0.359375,0.515625,0.343750
58440,30,30,33.095200,1.344300,0.232183,0.084501,-0.743526,-0.463933,0.348450,0.516926,0.342084,0.021445,0.015376,0.018786,0.011687,0.010464,-26,-0.734375,-0.468750,0.343750,0.515625,0.343750
58440,50,2,2.579630,0.595166,0.387452,0.115468,-0.816079,-0.550025,0.495907,0.604289,0.265908,0.289012,0.273986,0.360104,0.232150,0.393848,-26,-0.812500,-0.546875,0.500000,0.593750,0.265625
58440,50,10,11.339800,0.733240,0.385590,0.113205,-0.764663,-0.477758,0.362648,0.532479,0.347295,0.056831,0.046588,0.065221,0.047395,0.037166,-26,-0.765625,-0.468750,0.359375,0.531250,0.343750
58440,50,30,33.257200,1.406430,0.386112,0.115294,-0.746978,-0.466435,0.350208,0.519464,0.343741,0.024297,0.018481,0.022679,0.015329,0.012740,-26,-0.750000,-0.468750,0.359375,0.515625,0.343750
58184,30,2,2.073470,0.321278,0.153545,0.066879,-0.769568,-0.511947,0.407370,0.557040,0.317104,0.177479,0.167734,0.220209,0.150424,0.220175,-25,-0.765625,-0.515625,0.406250,0.562500,0.312500
58184,30,10,9.756170,0.554396,0.152559,0.067221,-0.740035,-0.475505,0.350335,0.520594,0.344612,0.037704,0.032910,0.047055,0.032713,0.029196,-25,-0.734375,-0.468750,0.343750,0.515625,0.343750
58184,30,30,28.991200,1.448480,0.153490,0.067608,-0.731604,-0.470043,0.344365,0.514452,0.342830,0.017512,0.014500,0.028775,0.012355,0.024837,-25,-0.734375,-0.468750,0.343750,0.515625,0.343750
58184,50,2,2.179410,0.445018,0.255477,0.091448,-0.790753,-0.536761,0.444481,0.581086,0.301947,0.231217,0.223160,0.286922,0.191485,0.299338,-25,-0.796875,-0.531250,0.453125,0.578125,0.296875
58184,50,10,9.867460,0.642261,0.255968,0.091886,-0.748244,-0.482153,0.356085,0.527541,0.346771,0.049960,0.043758,0.060562,0.041786,0.041924,-25,-0.750000,-0.484375,0.359375,0.531250,0.343750
58184,50,30,29.090100,1.474000,0.254464,0.093132,-0.734122,-0.471485,0.345467,0.516121,0.344018,0.019284,0.013787,0.025854,0.012639,0.017187,-25,-0.734375,-0.468750,0.343750,0.515625,0.343750
50192,30,2,1.955320,0.443555,0.127084,0.063900,-0.767040,-0.506529,0.397480,0.554561,0.321528,0.160026,0.146868,0.197495,0.133546,0.192308,-24,-0.765625,-0.500000,0.390625,0.546875,0.328125
50192,30,10,9.250300,0.554293,0.125502,0.055938,-0.738371,-0.475192,0.349644,0.522108,0.341811,0.041517,0.030944,0.040303,0.029548,0.030463,-24,-0.734375,-0.468750,0.343750,0.515625,0.343750
50192,30,30,27.488100,1.331460,0.125673,0.054272,-0.731792,-0.470020,0.344932,0.516737,0.340143,0.021831,0.014788,0.018252,0.009362,0.010017,-24,-0.734375,-0.468750,0.343750,0.515625,0.343750
50192,50,2,2.027390,0.347287,0.209931,0.073561,-0.790082,-0.534620,0.438722,0.581580,0.304400,0.212190,0.205539,0.270034,0.182025,0.269792,-24,-0.796875,-0.531250,0.437500,0.578125,0.312500
50192,50,10,9.332780,0.582087,0.209569,0.071546,-0.745431,-0.479773,0.354017,0.527175,0.344013,0.045606,0.037698,0.050125,0.036920,0.028425,-24,-0.750000,-0.484375,0.359375,0.531250,0.343750
50192,50,30,27.570100,1.346910,0.209638,0.072882,-0.734108,-0.471720,0.346225,0.518503,0.341099,0.023645,0.016363,0.020675,0.011801,0.011439,-24,-0.734375,-0.468750,0.343750,0.515625,0.343750
49928,30,2,1.749640,0.268581,0.098154,0.045003,-0.737056,-0.520469,0.368698,0.549198,0.339629,0.157571,0.155443,0.182216,0.131074,0.188473,-24,-0.734375,-0.515625,0.359375,0.546875,0.343750
49928,30,10,8.358770,0.335931,0.097025,0.043507,-0.714097,-0.486252,0.324924,0.517558,0.357866,0.031310,0.027461,0.033948,0.025656,0.020397,-24,-0.718750,-0.484375,0.328125,0.515625,0.359375
49928,30,30,24.884900,0.729056,0.097525,0.045062,-0.708556,-0.482191,0.321284,0.513343,0.356120,0.018346,0.011522,0.019637,0.009419,0.012621,-24,-0.703125,-0.484375,0.312500,0.515625,0.359375
49928,50,2,1.813810,0.291864,0.162630,0.061024,-0.759401,-0.542697,0.396442,0.572268,0.333388,0.185694,0.200491,0.235812,0.170100,0.228389,-24,-0.750000,-0.546875,0.390625,0.578125,0.328125
49928,50,10,8.424420,0.373159,0.163311,0.061514,-0.719973,-0.490968,0.329093,0.522386,0.359463,0.047086,0.039311,0.048374,0.038426,0.031034,-24,-0.718750,-0.484375,0.328125,0.515625,0.359375
49928,50,30,24.947200,0.746843,0.163211,0.062293,-0.710602,-0.483667,0.322541,0.514910,0.356817,0.020156,0.016511,0.023071,0.013853,0.013957,-24,-0.718750,-0.484375,0.328125,0.515625,0.359375
49608,30,2,1.497020,0.166222,0.058233,0.032294,-0.750304,-0.489593,0.372993,0.538057,0.328847,0.135089,0.126005,0.143902,0.107564,0.154499,-23,-0.750000,-0.484375,0.375000,0.531250,0.328125
49608,30,10,7.246470,0.171080,0.057853,0.028959,-0.737368,-0.471141,0.347114,0.519980,0.341415,0.028904,0.024333,0.034326,0.024010,0.020912,-23,-0.734375,-0.468750,0.343750,0.515625,0.343750
49608,30,30,21.630300,0.272748,0.058144,0.030743,-0.732763,-0.468034,0.343705,0.516502,0.340590,0.015849,0.011330,0.016568,0.008665,0.010791,-23,-0.734375,-0.468750,0.343750,0.515625,0.343750
49608,50,2,1.533540,0.201486,0.097157,0.038169,-0.771119,-0.506222,0.399078,0.556186,0.322078,0.159780,0.152622,0.199479,0.136993,0.197125,-23,-0.765625,-0.500000,0.390625,0.546875,0.328125
49608,50,10,7.286220,0.219878,0.096108,0.038679,-0.740889,-0.473549,0.349209,0.522537,0.342691,0.036616,0.029609,0.038702,0.027194,0.032329,-23,-0.734375,-0.468750,0.343750,0.515625,0.343750
49608,50,30,21.667300,0.286692,0.095373,0.038357,-0.733964,-0.468909,0.344269,0.517377,0.341228,0.017104,0.012676,0.017181,0.009728,0.010564,-23,-0.734375,-0.468750,0.343750,0.515625,0.343750
49360,30,2,1.372090,0.157261,0.044126,0.025813,-0.729784,-0.496372,0.349914,0.532640,0.343601,0.100630,0.106909,0.125210,0.096858,0.108597,-22,-0.734375,-0.500000,0.359375,0.531250,0.343750
49360,30,10,6.673360,0.257841,0.044543,0.026387,-0.716090,-0.481552,0.330476,0.517234,0.349933,0.028818,0.023950,0.034648,0.021322,0.028709,-22,-0.718750,-0.484375,0.328125,0.515625,0.359375
49360,30,30,19.930600,0.616183,0.043874,0.025135,-0.712927,-0.479123,0.328217,0.514605,0.349228,0.018626,0.011203,0.021628,0.006584,0.013676,-22,-0.703125,-0.484375,0.328125,0.515625,0.343750
49360,50,2,1.399940,0.168392,0.074307,0.033851,-0.740670,-0.511510,0.368886,0.546264,0.337030,0.147302,0.143826,0.169714,0.128260,0.163677,-22,-0.734375,-0.515625,0.375000,0.546875,0.328125
49360,50,10,6.701340,0.260873,0.073774,0.033232,-0.719444,-0.483679,0.332333,0.519525,0.351264,0.032227,0.026759,0.036694,0.024874,0.022059,-22,-0.718750,-0.484375,0.328125,0.515625,0.359375
49360,50,30,19.958200,0.621699,0.072676,0.034228,-0.714045,-0.479756,0.328779,0.515352,0.349671,0.019192,0.012430,0.022145,0.007950,0.014055,-22,-0.718750,-0.484375,0.328125,0.515625,0.359375
197576,30,2,1.277670,0.120403,0.036433,0.023443,-0.728524,-0.492332,0.339122,0.527927,0.353808,0.107477,0.100105,0.115040,0.096207,0.110214,-21,-0.734375,-0.500000,0.343750,0.531250,0.359375
197576,30,10,6.241860,0.164450,0.036193,0.022969,-0.714922,-0.478840,0.320611,0.513214,0.359937,0.022722,0.020590,0.024880,0.020031,0.016323,-21,-0.718750,-0.484375,0.328125,0.515625,0.359375
197576,30,30,18.652500,0.382425,0.036428,0.023075,-0.712179,-0.477013,0.318852,0.510995,0.359345,0.010153,0.007361,0.009739,0.006225,0.007117,-21,-0.718750,-0.468750,0.312500,0.515625,0.359375
197576,50,2,1.302510,0.144895,0.059609,0.028955,-0.740329,-0.504872,0.356232,0.540433,0.348536,0.126747,0.126194,0.157056,0.115721,0.156450,-21,-0.734375,-0.500000,0.359375,0.531250,0.343750
197576,50,10,6.265690,0.196987,0.059802,0.029846,-0.717282,-0.481151,0.322056,0.515067,0.361310,0.027234,0.028315,0.033053,0.026547,0.022086,-21,-0.718750,-0.484375,0.328125,0.515625,0.359375
197576,50,30,18.675300,0.410558,0.060306,0.030041,-0.713213,-0.477831,0.319371,0.511748,0.359925,0.011869,0.008790,0.011927,0.008380,0.007989,-21,-0.718750,-0.484375,0.328125,0.515625,0.359375
196760,30,2,0.992838,0.092054,0.014574,0.012729,-0.708520,-0.488085,0.318828,0.518336,0.359441,0.085960,0.086813,0.099447,0.079548,0.100436,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
196760,30,10,4.900280,0.137932,0.014408,0.012583,-0.704989,-0.482171,0.309330,0.512806,0.365024,0.025972,0.020229,0.027851,0.018190,0.021295,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
196760,30,30,14.672900,0.379341,0.014460,0.012898,-0.703695,-0.481264,0.308517,0.511681,0.364761,0.020077,0.011396,0.021170,0.008379,0.015439,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
196760,50,2,1.000550,0.084028,0.024195,0.017110,-0.713149,-0.493513,0.325566,0.524283,0.356812,0.114125,0.107486,0.122309,0.100319,0.123204,-19,-0.718750,-0.500000,0.328125,0.531250,0.359375
196760,50,10,4.911270,0.172211,0.024379,0.017804,-0.706219,-0.483570,0.309925,0.514108,0.365756,0.028904,0.026285,0.032684,0.023229,0.022190,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
196760,50,30,14.681200,0.380490,0.024418,0.018042,-0.703980,-0.481516,0.308599,0.511877,0.365020,0.020555,0.012120,0.021597,0.009394,0.015701,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
262352,30,2,0.978731,0.055587,0.013466,0.012567,-0.709430,-0.486857,0.319040,0.517102,0.360145,0.085219,0.086529,0.090043,0.080000,0.090805,-18,-0.703125,-0.484375,0.312500,0.515625,0.359375
262352,30,10,4.840240,0.105572,0.013622,0.012351,-0.705874,-0.481758,0.312003,0.512027,0.363603,0.020337,0.017476,0.022182,0.017958,0.017669,-18,-0.703125,-0.484375,0.312500,0.515625,0.359375
262352,30,30,14.495500,0.272234,0.013440,0.012716,-0.704514,-0.480881,0.311050,0.510996,0.363349,0.012015,0.008922,0.013678,0.009534,0.013124,-18,-0.703125,-0.484375,0.312500,0.515625,0.359375
262352,50,2,0.987586,0.093935,0.022702,0.019147,-0.714954,-0.493729,0.328552,0.524312,0.355818,0.107729,0.108972,0.122432,0.101670,0.115556,-18,-0.718750,-0.500000,0.328125,0.531250,0.359375
262352,50,10,4.850520,0.132979,0.023160,0.040436,-0.707276,-0.483050,0.312943,0.513212,0.364171,0.022957,0.020894,0.025266,0.020868,0.018950,-18,-0.703125,-0.484375,0.312500,0.515625,0.359375
262352,50,30,14.503600,0.276650,0.022659,0.016273,-0.704981,-0.481164,0.311358,0.511352,0.363435,0.012730,0.009480,0.014426,0.010071,0.013425,-18,-0.703125,-0.484375,0.312500,0.515625,0.359375
262608,30,2,1.018020,0.076633,0.014564,0.012676,-0.721997,-0.480779,0.319845,0.520726,0.362205,0.088321,0.088874,0.096705,0.083464,0.094360,-19,-0.718750,-0.484375,0.328125,0.515625,0.359375
262608,30,10,5.033180,0.090488,0.014468,0.013378,-0.717674,-0.474304,0.311293,0.514161,0.366525,0.019629,0.016953,0.019382,0.016541,0.013574,-19,-0.718750,-0.468750,0.312500,0.515625,0.359375
262608,30,30,15.068700,0.145759,0.014697,0.013791,-0.716506,-0.473715,0.310616,0.513439,0.366166,0.010248,0.007359,0.010040,0.006059,0.006379,-19,-0.718750,-0.468750,0.312500,0.515625,0.359375
262608,50,2,1.028170,0.083598,0.024340,0.017798,-0.728445,-0.483655,0.326692,0.525460,0.359949,0.106148,0.095765,0.113825,0.094740,0.119489,-19,-0.734375,-0.484375,0.328125,0.531250,0.359375
262608,50,10,5.040430,0.085041,0.024311,0.016660,-0.719264,-0.475597,0.312156,0.515551,0.367153,0.023161,0.020267,0.023756,0.019946,0.015171,-19,-0.718750,-0.468750,0.312500,0.515625,0.359375
262608,50,30,15.078700,0.163563,0.024251,0.016729,-0.716858,-0.473859,0.310664,0.513724,0.366329,0.010864,0.007942,0.010672,0.006589,0.006701,-19,-0.718750,-0.468750,0.312500,0.515625,0.359375
262600,30,2,1.055170,0.115544,0.016443,0.013963,-0.709188,-0.491960,0.326547,0.522045,0.352556,0.086837,0.088944,0.097043,0.079502,0.093166,-19,-0.703125,-0.500000,0.328125,0.515625,0.359375
262600,30,10,5.200730,0.103056,0.016824,0.014079,-0.705247,-0.484637,0.316532,0.515525,0.357828,0.020076,0.017043,0.021579,0.016143,0.014925,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
262600,30,30,15.569300,0.177842,0.016708,0.013649,-0.703643,-0.483441,0.315437,0.514509,0.357138,0.011896,0.008075,0.013163,0.006231,0.009030,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
262600,50,2,1.065890,0.094701,0.028100,0.019186,-0.716516,-0.498675,0.334706,0.529676,0.350809,0.108218,0.106203,0.122259,0.097653,0.118954,-19,-0.718750,-0.500000,0.328125,0.531250,0.359375
262600,50,10,5.212460,0.104171,0.028288,0.019210,-0.706662,-0.485463,0.317126,0.516711,0.358289,0.022495,0.020012,0.024397,0.018952,0.016920,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
262600,50,30,15.582000,0.193223,0.028000,0.017988,-0.704173,-0.483917,0.315761,0.514907,0.357422,0.012793,0.008738,0.014066,0.007451,0.009316,-19,-0.703125,-0.484375,0.312500,0.515625,0.359375
262864,30,2,1.106000,0.091747,0.020382,0.014978,-0.684411,-0.504545,0.305437,0.516262,0.367258,0.086703,0.088148,0.090734,0.080369,0.087086,-19,-0.687500,-0.500000,0.312500,0.515625,0.359375
262864,30,10,5.448330,0.163076,0.020342,0.015304,-0.679678,-0.497006,0.295809,0.510048,0.370827,0.018583,0.017077,0.018224,0.015622,0.012462,-19,-0.687500,-0.500000,0.296875,0.515625,0.375000
262864,30,30,16.302500,0.409379,0.020386,0.014848,-0.677907,-0.495693,0.294768,0.508414,0.370419,0.011068,0.007344,0.009802,0.006658,0.006165,-19,-0.671875,-0.500000,0.296875,0.500000,0.375000
262864,50,2,1.118780,0.094574,0.034338,0.020692,-0.691914,-0.515358,0.316083,0.526265,0.364924,0.105624,0.122674,0.126136,0.102119,0.122935,-19,-0.687500,-0.515625,0.312500,0.531250,0.359375
262864,50,10,5.462510,0.171403,0.034018,0.019681,-0.681271,-0.498392,0.296587,0.511198,0.371876,0.022356,0.021498,0.022933,0.019997,0.014518,-19,-0.687500,-0.500000,0.296875,0.515625,0.375000
262864,50,30,16.314300,0.414625,0.033760,0.019357,-0.678560,-0.496249,0.295113,0.509004,0.370691,0.011595,0.008519,0.010441,0.007627,0.006332,-19,-0.687500,-0.500000,0.296875,0.515625,0.375000
262856,30,2,1.182390,0.161171,0.028623,0.018439,-0.734534,-0.483809,0.339878,0.524853,0.353611,0.098906,0.093496,0.117560,0.091900,0.107443,-20,-0.734375,-0.484375,0.343750,0.515625,0.359375
262856,30,10,5.776040,0.104611,0.028753,0.018012,-0.724104,-0.472848,0.324032,0.513810,0.359111,0.021921,0.017767,0.024821,0.017625,0.017679,-20,-0.734375,-0.468750,0.328125,0.515625,0.359375
262856,30,30,17.275900,0.232996,0.028478,0.017877,-0.721553,-0.471176,0.322517,0.511993,0.358219,0.012428,0.007650,0.016390,0.007147,0.012669,-20,-0.718750,-0.468750,0.312500,0.515625,0.359375
262856,50,2,1.195650,0.119950,0.047674,0.023866,-0.743327,-0.494266,0.353016,0.535603,0.348973,0.132547,0.125910,0.145269,0.115697,0.145774,-20,-0.734375,-0.500000,0.359375,0.531250,0.343750
262856,50,10,5.797030,0.143146,0.047640,0.024900,-0.726285,-0.474639,0.325417,0.515573,0.359934,0.026719,0.022136,0.030538,0.022474,0.019935,-20,-0.734375,-0.468750,0.328125,0.515625,0.359375
262856,50,30,17.294200,0.240331,0.047800,0.024739,-0.722447,-0.471830,0.323105,0.512664,0.358509,0.013720,0.009149,0.017641,0.008563,0.013394,-20,-0.718750,-0.468750,0.312500,0.515625,0.359375
114832,30,2,1.376820,0.124126,0.044260,0.025676,-0.712899,-0.506814,0.335790,0.530412,0.353510,0.100708,0.113074,0.128220,0.098275,0.111537,-21,-0.718750,-0.500000,0.328125,0.531250,0.359375
114832,30,10,6.712020,0.234085,0.044102,0.025589,-0.699990,-0.490841,0.315849,0.515543,0.359439,0.029585,0.025163,0.032028,0.021490,0.027808,-21,-0.703125,-0.484375,0.312500,0.515625,0.359375
114832,30,30,20.042000,0.600887,0.044258,0.026014,-0.696505,-0.487937,0.313146,0.512569,0.358727,0.015589,0.009625,0.015676,0.006865,0.010874,-21,-0.703125,-0.484375,0.312500,0.515625,0.359375
114832,50,2,1.406300,0.175845,0.073740,0.033812,-0.723638,-0.523155,0.355348,0.544756,0.346689,0.146414,0.147749,0.173348,0.128879,0.168954,-21,-0.718750,-0.531250,0.359375,0.546875,0.343750
114832,50,10,6.737920,0.284095,0.073737,0.034005,-0.702812,-0.492724,0.317226,0.517573,0.360738,0.030787,0.026712,0.033279,0.025551,0.020162,-21,-0.703125,-0.484375,0.312500,0.515625,0.359375
114832,50,30,20.068100,0.610884,0.073481,0.033613,-0.697725,-0.488923,0.313923,0.513554,0.359171,0.016768,0.010993,0.016949,0.008833,0.011568,-21,-0.703125,-0.484375,0.312500,0.515625,0.359375
115088,30,2,1.555500,0.157868,0.067105,0.035162,-0.736290,-0.506168,0.375138,0.541419,0.325902,0.135533,0.139584,0.159744,0.109388,0.163004,-23,-0.734375,-0.515625,0.375000,0.546875,0.328125
115088,30,10,7.522790,0.218804,0.066979,0.035187,-0.721026,-0.482575,0.344590,0.519651,0.339359,0.027502,0.023969,0.028077,0.022153,0.019935,-23,-0.718750,-0.484375,0.343750,0.515625,0.343750
115088,30,30,22.439000,0.434406,0.066787,0.034252,-0.716657,-0.479511,0.341656,0.516356,0.338156,0.015105,0.010088,0.013373,0.008265,0.008835,-23,-0.718750,-0.484375,0.343750,0.515625,0.343750
115088,50,2,1.600250,0.224506,0.111729,0.048617,-0.754996,-0.521851,0.398113,0.558109,0.320626,0.158856,0.161787,0.197258,0.140746,0.190972,-23,-0.750000,-0.515625,0.390625,0.562500,0.312500
115088,50,10,7.567620,0.252667,0.111504,0.045691,-0.724759,-0.485391,0.346707,0.522517,0.340925,0.034167,0.029326,0.039452,0.029109,0.024745,-23,-0.718750,-0.484375,0.343750,0.515625,0.343750
115088,50,30,22.480000,0.468107,0.111881,0.046511,-0.718187,-0.480436,0.342507,0.517444,0.338672,0.016535,0.011598,0.015003,0.009783,0.009673,-23,-0.718750,-0.484375,0.343750,0.515625,0.343750
108048,30,2,3.256140,0.928314,0.502529,0.158719,-0.914376,-0.427506,0.585609,0.576470,0.179803,0.354240,0.282594,0.439671,0.249331,0.478903,-27,-0.921875,-0.421875,0.578125,0.578125,0.187500
108048,30,10,14.284000,0.866102,0.505222,0.162150,-0.863997,-0.398478,0.427303,0.529570,0.305603,0.082419,0.047085,0.089145,0.053311,0.066789,-27,-0.859375,-0.406250,0.421875,0.531250,0.312500
108048,30,30,41.873800,1.520110,0.505431,0.162651,-0.843053,-0.390630,0.410130,0.516657,0.306896,0.031726,0.021236,0.029790,0.016619,0.018912,-27,-0.843750,-0.390625,0.406250,0.515625,0.312500
108048,50,2,3.595990,1.055310,0.841233,0.211875,-0.911670,-0.442594,0.672571,0.587688,0.094004,0.518586,0.407939,0.586166,0.349533,0.677979,-27,-0.906250,-0.437500,0.671875,0.578125,0.093750
108048,50,10,14.628800,1.120830,0.840799,0.215435,-0.886316,-0.408909,0.443345,0.543620,0.308260,0.102647,0.058365,0.121982,0.069690,0.082142,-27,-0.890625,-0.406250,0.437500,0.546875,0.312500
108048,50,30,42.203600,1.591470,0.841999,0.215884,-0.849763,-0.393783,0.413782,0.520783,0.308981,0.039600,0.024550,0.039922,0.022522,0.024084,-27,-0.843750,-0.390625,0.406250,0.515625,0.312500
108176,30,2,3.761180,0.918656,0.645030,0.193593,-0.886108,-0.463281,0.584149,0.587640,0.177601,0.391308,0.316286,0.465872,0.273122,0.518704,-28,-0.890625,-0.468750,0.593750,0.593750,0.171875
108176,30,10,16.312500,1.224240,0.643579,0.194284,-0.848089,-0.420220,0.416034,0.534948,0.317326,0.082616,0.051125,0.100146,0.058114,0.073306,-28,-0.843750,-0.421875,0.421875,0.531250,0.312500
108176,30,30,47.619100,2.223360,0.645911,0.195429,-0.824692,-0.409345,0.397105,0.519229,0.317703,0.032507,0.020875,0.039972,0.018264,0.028118,-28,-0.828125,-0.406250,0.406250,0.515625,0.312500
108176,50,2,4.192700,1.243430,1.077630,0.266466,-0.868685,-0.484356,0.680474,0.593485,0.079082,0.561609,0.474749,0.631961,0.381299,0.738092,-28,-0.875000,-0.484375,0.687500,0.593750,0.078125
108176,50,10,16.737900,1.436000,1.070110,0.258885,-0.870054,-0.430594,0.432344,0.549171,0.319134,0.109829,0.066626,0.131028,0.077750,0.094716,-28,-0.875000,-0.421875,0.437500,0.546875,0.312500
108176,50,30,48.060400,2.356520,1.079990,0.268651,-0.831066,-0.412486,0.400333,0.523306,0.319912,0.042734,0.027039,0.049047,0.026028,0.036721,-28,-0.828125,-0.406250,0.406250,0.515625,0.312500
59152,30,2,18.787600,0.815417,0.582361,0.177502,-0.692007,-0.516756,0.309927,0.522360,0.376476,0.052270,0.057165,0.059568,0.050200,0.056921,-28,-0.687500,-0.515625,0.312500,0.515625,0.375000
59152,30,10,91.759100,1.061680,0.580305,0.172451,-0.674605,-0.501686,0.297297,0.507338,0.371655,0.010255,0.010285,0.011236,0.009421,0.006155,-28,-0.671875,-0.500000,0.296875,0.500000,0.375000
59152,30,30,274.048000,0.803682,0.585887,0.182373,-0.671232,-0.499035,0.295283,0.504574,0.370410,0.003585,0.003679,0.004080,0.003324,0.002267,-28,-0.671875,-0.500000,0.296875,0.500000,0.375000
59152,50,2,19.228100,1.361470,0.982537,0.231052,-0.707172,-0.528902,0.319897,0.534927,0.381249,0.066154,0.076292,0.080391,0.067288,0.046195,-28,-0.703125,-0.531250,0.328125,0.531250,0.375000
59152,50,10,92.120400,1.346450,0.974182,0.269707,-0.677189,-0.503441,0.298616,0.509164,0.372851,0.013326,0.018674,0.018765,0.012343,0.021213,-28,-0.671875,-0.500000,0.296875,0.500000,0.375000
59152,50,30,274.431000,1.242980,0.978303,0.230209,-0.672169,-0.499654,0.295684,0.505226,0.370913,0.004466,0.004370,0.005063,0.004125,0.003012,-28,-0.671875,-0.500000,0.296875,0.500000,0.375000
59144,30,2,3.872730,1.028980,0.650057,0.193666,-0.857869,-0.497909,0.590941,0.592000,0.172838,0.375641,0.310243,0.443056,0.264727,0.492624,-28,-0.859375,-0.500000,0.593750,0.593750,0.171875
59144,30,10,16.804400,1.229410,0.656462,0.194318,-0.825305,-0.443009,0.422249,0.538720,0.307344,0.076934,0.051873,0.093663,0.058194,0.065971,-28,-0.828125,-0.437500,0.421875,0.531250,0.312500
59144,30,30,49.055000,2.300500,0.655977,0.196799,-0.803525,-0.430096,0.404249,0.523101,0.306271,0.028473,0.019819,0.033772,0.019347,0.021584,-28,-0.796875,-0.437500,0.406250,0.515625,0.312500
59144,50,2,4.308020,1.274860,1.087650,0.257407,-0.833296,-0.514237,0.672305,0.594597,0.080631,0.514643,0.446392,0.591800,0.367850,0.695467,-28,-0.828125,-0.515625,0.671875,0.593750,0.078125
59144,50,10,17.221800,1.434100,1.090660,0.261767,-0.846761,-0.454563,0.440275,0.553951,0.307098,0.099212,0.073998,0.131747,0.077628,0.096221,-28,-0.843750,-0.453125,0.437500,0.546875,0.312500
59144,50,30,49.488500,2.388220,1.090860,0.261697,-0.810716,-0.433732,0.408547,0.527813,0.308088,0.035312,0.024901,0.039207,0.024611,0.023110,-28,-0.812500,-0.437500,0.406250,0.531250,0.312500
58768,30,2,3.363720,0.782202,0.535838,0.154428,-0.849706,-0.497480,0.565554,0.593076,0.188555,0.354935,0.299285,0.430498,0.254997,0.478303,-28,-0.843750,-0.500000,0.562500,0.593750,0.187500
58768,30,10,14.708700,0.972473,0.533415,0.155901,-0.816579,-0.444340,0.407380,0.535887,0.317651,0.072597,0.050016,0.086254,0.056219,0.063507,-28,-0.812500,-0.437500,0.406250,0.531250,0.312500
58768,30,30,43.067900,1.470800,0.533741,0.153487,-0.796125,-0.433220,0.390554,0.521679,0.317112,0.024485,0.016258,0.026368,0.017658,0.015334,-28,-0.796875,-0.437500,0.390625,0.531250,0.312500
58768,50,2,3.713770,1.052410,0.891183,0.201584,-0.851310,-0.527224,0.657420,0.609059,0.112055,0.497587,0.439743,0.571645,0.341020,0.654442,-28,-0.843750,-0.531250,0.656250,0.609375,0.109375
58768,50,10,15.058100,1.152420,0.888992,0.196167,-0.836940,-0.455845,0.422328,0.549987,0.320470,0.090665,0.066626,0.114550,0.071606,0.082416,-28,-0.843750,-0.453125,0.421875,0.546875,0.328125
58768,50,30,43.427800,1.701620,0.888523,0.199071,-0.803502,-0.437302,0.395178,0.526652,0.318974,0.031551,0.021926,0.036028,0.024213,0.021193,-28,-0.796875,-0.437500,0.390625,0.531250,0.312500
49616,30,2,1.582260,0.214557,0.066874,0.035037,-0.747575,-0.494542,0.361179,0.536263,0.344676,0.129768,0.119252,0.148248,0.111308,0.142526,-23,-0.750000,-0.484375,0.359375,0.531250,0.343750
49616,30,10,7.637570,0.239606,0.066968,0.035396,-0.726248,-0.474709,0.330451,0.514073,0.356433,0.031557,0.027094,0.033446,0.023663,0.020557,-23,-0.734375,-0.468750,0.328125,0.515625,0.359375
