rowinRoot,hashedId,CMSSWID,CMSSWID.1,dbID,side,ix,iy,side.1,eta,eta_ring,sc,iSC,EE,FED,TCC,TTinTCC,CCU,token_ring,strip,VFE,Xtal in CCU,Xtal in VFE,Quadrant,chElectroniq,BarCode1,BarCode2,RusOrChin,stripid,Unnamed: 29,Unnamed: 30,A,t0,alpha,beta
61334,2778,872416040,872416040,2010006040,-1,6,40,-1,-1.58349,-19,231,21,EE-03,606,29,5,29,5,2,2,7,3,3,707,33201,10943,R,237904,,,0.23080799999999999,125.631,1.49405,37.8586
61335,2865,872416041,872416041,2010006041,-1,6,41,-1,-1.5873700000000002,-19,230,25,EE-03,606,29,5,23,7,1,2,5,1,3,555,33201,10357,R,237896,,,0.23744400000000002,124.241,1.52558,35.9043
61336,2951,872416042,872416042,2010006042,-1,6,42,-1,-1.59141,-19,230,24,EE-03,606,29,5,23,7,1,2,8,4,3,558,33201,10363,R,237896,,,0.232462,124.37200000000001,1.43432,38.08
61337,3035,872416043,872416043,2010006043,-1,6,43,-1,-1.5950600000000001,-19,230,23,EE-03,606,28,8,23,7,3,1,0,1,3,550,33201,10345,R,229912,,,0.234673,126.579,1.55887,36.2623
61338,3117,872416044,872416044,2010006044,-1,6,44,-1,-1.5983100000000001,-19,230,22,EE-03,606,28,8,23,7,3,1,1,2,3,551,33201,10346,R,229912,,,0.23384499999999997,125.32799999999999,1.4495200000000001,37.714
61339,3197,872416045,872416045,2010006045,-1,6,45,-1,-1.60115,-19,230,21,EE-03,606,28,8,23,7,3,1,3,4,3,553,33201,10360,R,229912,,,0.235118,126.27799999999999,1.56823,36.0765
61340,3277,872416046,872416046,2010006046,-1,6,46,-1,-1.60319,-19,229,25,EE-03,606,28,8,16,7,2,2,5,1,3,380,33201,10203,R,229904,,,0.232996,126.101,1.5214,37.1044
61341,3355,872416047,872416047,2010006047,-1,6,47,-1,-1.60507,-19,229,24,EE-03,606,28,8,16,7,2,2,8,4,3,383,33201,10218,R,229904,,,0.232113,124.941,1.5591700000000002,36.4892
61342,3433,872416048,872416048,2010006048,-1,6,48,-1,-1.60651,-19,229,23,EE-03,606,28,7,16,7,3,1,0,1,3,375,33201,10221,R,229848,,,0.23177899999999999,127.616,1.54356,37.2465
61343,3511,872416049,872416049,2010006049,-1,6,49,-1,-1.60752,-19,229,22,EE-03,606,28,7,16,7,3,1,2,3,3,377,33201,10193,R,229848,,,0.22988899999999998,126.796,1.43715,39.2209
61344,3589,872416050,872416050,2010006050,-1,6,50,-1,-1.60809,-19,229,21,EE-03,606,28,7,16,7,3,1,4,5,3,379,33201,10225,R,229848,,,0.23379299999999997,126.052,1.55341,36.5272
61345,3667,872416051,872416051,2010006051,-1,6,51,-1,-1.6082100000000001,-19,150,5,EE-03,606,28,6,8,8,3,1,4,5,2,179,33201,8076,R,229784,,,0.22713200000000003,125.75,1.33333,40.8223
61346,3745,872416052,872416052,2010006052,-1,6,52,-1,-1.60785,-19,150,10,EE-03,606,28,6,8,8,3,1,3,4,2,178,33201,8075,R,229784,,,0.234229,126.44200000000001,1.55116,36.4621
61347,3823,872416053,872416053,2010006053,-1,6,53,-1,-1.60706,-19,150,15,EE-03,606,28,6,8,8,3,1,1,2,2,176,33201,6344,R,229784,,,0.23740100000000003,125.28399999999999,1.53444,35.8827
61348,3901,872416054,872416054,2010006054,-1,6,54,-1,-1.6058299999999999,-19,150,20,EE-03,606,28,5,8,8,3,2,9,5,2,184,33201,6322,R,229720,,,0.233327,124.76799999999999,1.49336,37.1138
61349,3979,872416055,872416055,2010006055,-1,6,55,-1,-1.60417,-19,150,25,EE-03,606,28,5,8,8,3,2,7,3,2,182,33201,6321,R,229720,,,0.21948,127.77600000000001,1.19592,46.0135
61350,4057,872416056,872416056,2010006056,-1,6,56,-1,-1.60235,-19,151,5,EE-03,606,28,5,1,8,2,1,4,5,2,4,33201,7615,R,229712,,,0.23709899999999998,125.15299999999999,1.57846,35.4512
61351,4137,872416057,872416057,2010006057,-1,6,57,-1,-1.59972,-19,151,10,EE-03,606,28,5,1,8,2,1,2,3,2,2,33201,7614,R,229712,,,0.23815,124.19,1.53423,35.6435
61352,4217,872416058,872416058,2010006058,-1,6,58,-1,-1.59667,-19,151,15,EE-03,606,28,5,1,8,2,1,0,1,2,0,33201,7612,R,229712,,,0.234879,125.571,1.51849,36.6641
61353,4299,872416059,872416059,2010006059,-1,6,59,-1,-1.59322,-19,151,20,EE-03,606,27,8,1,8,2,2,9,5,2,9,33201,7611,R,221712,,,0.23393000000000003,124.99799999999999,1.52529,36.6739
61354,4383,872416060,872416060,2010006060,-1,6,60,-1,-1.5893700000000002,-19,151,25,EE-03,606,27,8,1,8,2,2,7,3,2,7,33201,7610,R,221712,,,0.23700500000000002,123.62299999999999,1.5007,36.2065
61355,4466,872416061,872416061,2010006061,-1,6,61,-1,-1.58569,-19,152,5,EE-02,605,27,8,24,6,1,2,9,5,2,584,33201,7843,R,221704,,,0.23613299999999998,125.929,1.61689,35.2174
61356,4550,872416062,872416062,2010006062,-1,6,62,-1,-1.5809600000000001,-19,152,10,EE-02,605,27,8,24,6,1,2,6,2,2,581,33201,7842,R,221704,,,0.235445,125.3,1.53569,36.3071
61357,4644,872416063,872416063,2010006063,-1,6,63,-1,-1.57587,-19,152,15,EE-02,605,27,7,24,6,2,1,4,5,2,579,33201,7841,R,221648,,,0.23394099999999998,125.71600000000001,1.4983899999999999,37.014
61358,4738,872416064,872416064,2010006064,-1,6,64,-1,-1.57043,-19,152,20,EE-02,605,27,7,24,6,2,1,3,4,2,578,33201,7840,R,221648,,,0.23696199999999998,125.79700000000001,1.57807,35.5582
61359,4832,872416065,872416065,2010006065,-1,6,65,-1,-1.56465,-19,152,25,EE-02,605,27,7,24,6,2,1,1,2,2,576,33201,7838,R,221648,,,0.237729,125.34100000000001,1.54136,35.743
61360,4924,872416066,872416066,2010006066,-1,6,66,-1,-1.5594,-19,153,5,EE-02,605,27,7,17,6,1,2,9,5,2,409,30399,294,R,221640,,,0.22911700000000002,123.35799999999999,1.35366,39.2497
61361,5014,872416067,872416067,2010006067,-1,6,67,-1,-1.55288,-19,153,10,EE-02,605,27,7,17,6,1,2,5,1,2,405,30399,292,R,221640,,,0.23595,125.816,1.69714,34.4064
61362,5104,872416068,872416068,2010006068,-1,6,68,-1,-1.54606,-18,153,15,EE-02,605,27,2,17,6,1,1,4,5,2,404,30399,287,R,221320,,,0.232553,126.464,1.60214,36.275
61363,5194,872416069,872416069,2010006069,-1,6,69,-1,-1.5389700000000002,-18,153,20,EE-02,605,27,2,17,6,1,1,3,4,2,403,30399,280,R,221320,,,0.23412600000000003,126.37299999999999,1.66439,35.2201
61364,5284,872416070,872416070,2010006070,-1,6,70,-1,-1.5316,-18,153,25,EE-02,605,27,2,17,6,1,1,1,2,2,401,30399,279,R,221320,,,0.231427,128.8,1.67675,35.8762
61365,5374,872416071,872416071,2010006071,-1,6,71,-1,-1.5251299999999999,-18,154,5,EE-02,605,27,1,11,8,1,1,4,5,2,254,33201,11440,R,221256,,,0.23015300000000002,127.219,1.55132,37.506
61366,5464,872416072,872416072,2010006072,-1,6,72,-1,-1.51719,-18,154,10,EE-02,605,27,1,11,8,1,1,3,4,2,253,33201,11439,R,221256,,,0.22232,127.805,1.32018,42.7937
61367,5554,872416073,872416073,2010006073,-1,6,73,-1,-1.50901,-18,154,15,EE-02,605,27,1,11,8,1,1,2,3,2,252,33201,11430,R,221256,,,0.23417800000000003,125.70100000000001,1.55702,36.3449
61368,5644,872416074,872416074,2010006074,-1,6,74,-1,-1.50063,-18,154,20,EE-02,605,27,1,11,8,1,1,1,2,2,251,33201,11428,R,221256,,,0.228475,127.17299999999999,1.45076,39.1354
61369,5734,872416075,872416075,2010006075,-1,6,75,-1,-1.49205,-18,154,25,EE-02,605,27,1,11,8,1,1,0,1,2,250,33201,11422,R,221256,,,0.22668400000000002,128.82399999999998,1.4439799999999998,39.9379
61370,1501,872416154,872416154,2010007026,-1,7,26,-1,-1.50482,-18,233,20,EE-03,606,29,4,33,5,2,2,5,1,3,805,33106,4332,C,237840,,,0.234517,126.264,1.6683299999999999,35.0163
61371,1591,872416155,872416155,2010007027,-1,7,27,-1,-1.51378,-18,233,19,EE-03,606,29,4,33,5,2,2,6,2,3,806,33106,4368,C,237840,,,0.234096,124.765,1.60857,35.6633
61372,1681,872416156,872416156,2010007028,-1,7,28,-1,-1.5225600000000001,-18,233,18,EE-03,606,29,4,33,5,2,2,7,3,3,807,33106,4342,C,237840,,,0.231106,124.789,1.53934,37.0849
61373,1771,872416157,872416157,2010007029,-1,7,29,-1,-1.53112,-18,233,17,EE-03,606,29,4,33,5,2,2,8,4,3,808,33106,4381,C,237840,,,0.23403600000000002,125.397,1.6521599999999999,35.1841
61374,1861,872416158,872416158,2010007030,-1,7,30,-1,-1.53946,-18,233,16,EE-03,606,29,4,33,5,2,2,9,5,3,809,33106,4409,C,237840,,,0.23456100000000002,125.555,1.6788299999999998,34.8459
61375,1951,872416159,872416159,2010007031,-1,7,31,-1,-1.5464200000000001,-18,232,20,EE-03,606,29,3,30,5,1,1,1,2,3,726,30399,203,R,237768,,,0.23708600000000002,127.212,1.62741,35.0321
61376,2041,872416160,872416160,2010007032,-1,7,32,-1,-1.55419,-18,232,19,EE-03,606,29,3,30,5,1,1,3,4,3,728,30399,184,R,237768,,,0.237011,126.693,1.62609,35.0714
61377,2131,872416161,872416161,2010007033,-1,7,33,-1,-1.56169,-19,232,18,EE-03,606,29,7,30,5,1,3,11,2,3,736,30399,191,R,238024,,,0.23171399999999998,126.661,1.50878,37.6784
61378,2221,872416162,872416162,2010007034,-1,7,34,-1,-1.56891,-19,232,17,EE-03,606,29,7,30,5,1,3,13,4,3,738,30399,194,R,238024,,,0.234544,125.23700000000001,1.5492,36.2505
61379,2311,872416163,872416163,2010007035,-1,7,35,-1,-1.5758299999999998,-19,232,16,EE-03,606,29,6,30,5,2,2,7,3,3,732,30399,178,R,237968,,,0.23294099999999998,126.235,1.56405,36.5878
61380,2403,872416164,872416164,2010007036,-1,7,36,-1,-1.5815700000000001,-19,231,20,EE-03,606,29,6,29,5,3,3,10,1,3,710,33201,10949,R,237976,,,0.23144,126.39200000000001,1.5129299999999999,37.5767
61381,2497,872416165,872416165,2010007037,-1,7,37,-1,-1.58775,-19,231,19,EE-03,606,29,6,29,5,1,1,2,3,3,702,33201,10932,R,237960,,,0.235566,125.67299999999999,1.5830000000000002,35.7692
61382,2591,872416166,872416166,2010007038,-1,7,38,-1,-1.59359,-19,231,18,EE-03,606,29,6,29,5,1,1,4,5,3,704,33201,10951,R,237960,,,0.23290300000000003,125.227,1.50915,37.1679
61383,2685,872416167,872416167,2010007039,-1,7,39,-1,-1.59907,-19,231,17,EE-03,606,29,5,29,5,2,2,6,2,3,706,33201,10934,R,237904,,,0.235188,124.47,1.5336299999999998,36.2798
61384,2779,872416168,872416168,2010007040,-1,7,40,-1,-1.60418,-19,231,16,EE-03,606,29,5,29,5,2,2,8,4,3,708,33201,10942,R,237904,,,0.22983699999999999,124.705,1.45957,38.4461
61385,2866,872416169,872416169,2010007041,-1,7,41,-1,-1.60829,-19,230,20,EE-03,606,29,5,23,7,1,2,6,2,3,556,33201,10356,R,237896,,,0.23797600000000002,123.449,1.51762,35.7249
61386,2952,872416170,872416170,2010007042,-1,7,42,-1,-1.61251,-19,230,19,EE-03,606,29,5,23,7,1,2,9,5,3,559,33201,10367,R,237896,,,0.233267,124.431,1.50576,37.0314
61387,3036,872416171,872416171,2010007043,-1,7,43,-1,-1.61632,-20,230,18,EE-03,606,28,12,23,7,1,3,10,1,3,560,33201,10339,R,230152,,,0.234871,125.77,1.54162,36.384
61388,3118,872416172,872416172,2010007044,-1,7,44,-1,-1.61971,-19,230,17,EE-03,606,28,8,23,7,3,1,2,3,3,552,33201,10351,R,229912,,,0.235958,126.171,1.59785,35.5101
61389,3198,872416173,872416173,2010007045,-1,7,45,-1,-1.62267,-19,230,16,EE-03,606,28,8,23,7,3,1,4,5,3,554,33201,10352,R,229912,,,0.229832,125.762,1.41236,39.1761
61390,3278,872416174,872416174,2010007046,-1,7,46,-1,-1.62485,-19,229,20,EE-03,606,28,8,16,7,2,2,6,2,3,381,33201,10208,R,229904,,,0.234783,125.56299999999999,1.54617,36.3697
61391,3356,872416175,872416175,2010007047,-1,7,47,-1,-1.62681,-19,229,19,EE-03,606,28,8,16,7,2,2,9,5,3,384,33201,10209,R,229904,,,0.229979,126.281,1.5036,37.9501
61392,3434,872416176,872416176,2010007048,-1,7,48,-1,-1.62832,-19,229,18,EE-03,606,28,7,16,7,3,1,1,2,3,376,33201,10224,R,229848,,,0.23394099999999998,125.152,1.47256,37.3656
61393,3512,872416177,872416177,2010007049,-1,7,49,-1,-1.6293799999999998,-19,229,17,EE-03,606,28,7,16,7,3,1,3,4,3,378,33201,10197,R,229848,,,0.23532199999999998,125.419,1.55104,36.143
61394,3590,872416178,872416178,2010007050,-1,7,50,-1,-1.62998,-20,229,16,EE-03,606,28,11,16,7,1,3,12,3,3,387,33201,10229,R,230088,,,0.22536799999999999,126.738,1.33466,41.5944
61395,3668,872416179,872416179,2010007051,-1,7,51,-1,-1.6301,-20,150,4,EE-03,606,28,10,8,8,1,3,14,5,2,189,33201,8087,R,230024,,,0.23048600000000002,126.383,1.4778,38.2545
61396,3746,872416180,872416180,2010007052,-1,7,52,-1,-1.62973,-19,150,9,EE-03,606,28,6,8,8,3,1,2,3,2,177,33201,8086,R,229784,,,0.23458600000000002,125.80799999999999,1.49809,36.9743
61397,3824,872416181,872416181,2010007053,-1,7,53,-1,-1.6289,-19,150,14,EE-03,606,28,6,8,8,3,1,0,1,2,175,33201,8085,R,229784,,,0.237467,124.85700000000001,1.50655,36.1746
61398,3902,872416182,872416182,2010007054,-1,7,54,-1,-1.62761,-19,150,19,EE-03,606,28,5,8,8,3,2,8,4,2,183,33201,8084,R,229720,,,0.235675,124.838,1.52936,36.2843
61399,3980,872416183,872416183,2010007055,-1,7,55,-1,-1.6258700000000001,-19,150,24,EE-03,606,28,5,8,8,3,2,6,2,2,181,33201,8082,R,229720,,,0.236103,125.368,1.5351700000000001,36.2179
61400,4058,872416184,872416184,2010007056,-1,7,56,-1,-1.6239299999999999,-19,151,4,EE-03,606,28,5,1,8,2,1,3,4,2,3,33201,7621,R,229712,,,0.233808,124.756,1.4888299999999999,37.2172
61401,4138,872416185,872416185,2010007057,-1,7,57,-1,-1.6211799999999998,-19,151,9,EE-03,606,28,5,1,8,2,1,1,2,2,1,33201,7620,R,229712,,,0.23269499999999999,126.21,1.50321,37.4008
61402,4218,872416186,872416186,2010007058,-1,7,58,-1,-1.618,-20,151,14,EE-03,606,28,9,1,8,1,3,12,3,2,12,33201,7618,R,229960,,,0.235593,124.755,1.52735,36.2705
61403,4300,872416187,872416187,2010007059,-1,7,59,-1,-1.6144,-19,151,19,EE-03,606,27,8,1,8,2,2,8,4,2,8,33201,7617,R,221712,,,0.23469099999999998,124.566,1.51348,36.6433
61404,4384,872416188,872416188,2010007060,-1,7,60,-1,-1.61038,-19,151,24,EE-03,606,27,8,1,8,2,2,6,2,2,6,33201,7616,R,221712,,,0.234235,125.791,1.53755,36.5365
61405,4467,872416189,872416189,2010007061,-1,7,61,-1,-1.60647,-19,152,4,EE-02,605,27,8,24,6,1,2,8,4,2,583,33201,7832,R,221704,,,0.23587199999999997,124.294,1.51431,36.3508
61406,4551,872416190,872416190,2010007062,-1,7,62,-1,-1.60155,-19,152,9,EE-02,605,27,8,24,6,1,2,5,1,2,580,33201,7830,R,221704,,,0.228096,125.93700000000001,1.34146,40.6575
61407,4645,872416191,872416191,2010007063,-1,7,63,-1,-1.59625,-19,152,14,EE-02,605,27,7,24,6,3,3,14,5,2,589,33201,7829,R,221656,,,0.23852199999999998,124.65799999999999,1.59083,34.957
61408,4739,872416192,872416192,2010007064,-1,7,64,-1,-1.59059,-19,152,19,EE-02,605,27,7,24,6,2,1,2,3,2,577,33201,7828,R,221648,,,0.232068,125.65899999999999,1.43163,38.3432
61409,4833,872416193,872416193,2010007065,-1,7,65,-1,-1.58457,-19,152,24,EE-02,605,27,7,24,6,2,1,0,1,2,575,33201,7827,R,221648,,,0.23706,127.03200000000001,1.59733,35.446
61410,4925,872416194,872416194,2010007066,-1,7,66,-1,-1.579,-19,153,4,EE-02,605,27,7,17,6,1,2,8,4,2,408,30399,345,R,221640,,,0.23291599999999998,125.495,1.63332,35.6966
61411,5015,872416195,872416195,2010007067,-1,7,67,-1,-1.57223,-19,153,9,EE-02,605,27,6,17,6,1,3,14,5,2,414,30399,354,R,221576,,,0.232578,125.836,1.61366,35.9874
61413,5195,872416197,872416197,2010007069,-1,7,69,-1,-1.55779,-18,153,19,EE-02,605,27,2,17,6,1,1,2,3,2,402,30399,349,R,221320,,,0.234754,126.48700000000001,1.66373,35.1111
61414,5285,872416198,872416198,2010007070,-1,7,70,-1,-1.55014,-18,153,24,EE-02,605,27,2,17,6,1,1,0,1,2,400,30399,348,R,221320,,,0.23613800000000001,126.666,1.65988,34.8716
61415,5375,872416199,872416199,2010007071,-1,7,71,-1,-1.54331,-18,154,4,EE-02,605,27,1,11,8,2,2,9,5,2,259,33201,11406,R,221264,,,0.234091,123.885,1.51777,36.6414
61416,5465,872416200,872416200,2010007072,-1,7,72,-1,-1.53508,-18,154,9,EE-02,605,27,1,11,8,2,2,8,4,2,258,33201,11403,R,221264,,,0.23389400000000002,125.85600000000001,1.61589,35.7199
61417,5555,872416201,872416201,2010007073,-1,7,73,-1,-1.52662,-18,154,14,EE-02,605,27,1,11,8,2,2,7,3,2,257,33201,11390,R,221264,,,0.23374499999999998,124.615,1.55539,36.3686
61418,5645,872416202,872416202,2010007074,-1,7,74,-1,-1.51794,-18,154,19,EE-02,605,27,1,11,8,2,2,6,2,2,256,33201,11385,R,221264,,,0.233944,125.514,1.57588,36.1851
61419,5735,872416203,872416203,2010007075,-1,7,75,-1,-1.5090700000000001,-18,154,24,EE-02,605,27,1,11,8,2,2,5,1,2,255,33201,11380,R,221264,,,0.22945300000000002,127.35,1.53644,37.7871
61420,1502,872416282,872416282,2010008026,-1,8,26,-1,-1.5219,-18,233,15,EE-03,606,29,4,33,5,3,3,10,1,3,810,33106,4346,C,237848,,,0.233675,126.40899999999999,1.6327,35.6635
61421,1592,872416283,872416283,2010008027,-1,8,27,-1,-1.53118,-18,233,14,EE-03,606,29,4,33,5,3,3,13,4,3,813,33106,4370,C,237848,,,0.231033,125.22200000000001,1.57235,36.7624
61422,1682,872416284,872416284,2010008028,-1,8,28,-1,-1.54026,-18,233,13,EE-03,606,29,4,33,5,3,3,14,5,3,814,33106,4321,C,237848,,,0.232223,125.105,1.6045200000000002,36.1116
61423,1772,872416285,872416285,2010008029,-1,8,29,-1,-1.54912,-19,233,12,EE-03,606,29,8,33,5,1,4,16,2,3,816,33106,4392,C,238088,,,0.227832,127.045,1.59875,37.4029
61424,1862,872416286,872416286,2010008030,-1,8,30,-1,-1.55776,-19,233,11,EE-03,606,29,8,33,5,1,4,18,4,3,818,33106,4402,C,238088,,,0.22789299999999998,125.454,1.52645,38.0557
61425,1952,872416287,872416287,2010008031,-1,8,31,-1,-1.56511,-19,232,15,EE-03,606,29,7,30,5,2,4,15,1,3,740,30399,192,R,238032,,,0.231616,126.406,1.5237100000000001,37.4946
61426,2042,872416288,872416288,2010008032,-1,8,32,-1,-1.57318,-19,232,14,EE-03,606,29,7,30,5,1,3,10,1,3,735,30399,195,R,238024,,,0.234684,126.964,1.55255,36.5262
61427,2132,872416289,872416289,2010008033,-1,8,33,-1,-1.58097,-19,232,13,EE-03,606,29,7,30,5,1,3,12,3,3,737,30399,190,R,238024,,,0.234056,124.959,1.49821,37.0513
61428,2222,872416290,872416290,2010008034,-1,8,34,-1,-1.58847,-19,232,12,EE-03,606,29,7,30,5,1,3,14,5,3,739,30399,175,R,238024,,,0.23140700000000003,127.56,1.7526,34.1494
61429,2312,872416291,872416291,2010008035,-1,8,35,-1,-1.59566,-19,232,11,EE-03,606,29,6,30,5,2,2,8,4,3,733,30399,180,R,237968,,,0.23545100000000002,125.056,1.5767799999999998,35.7568
61430,2404,872416292,872416292,2010008036,-1,8,36,-1,-1.6017299999999999,-19,231,15,EE-03,606,29,6,29,5,3,3,11,2,3,711,33201,10948,R,237976,,,0.234233,125.50399999999999,1.55778,36.3224
61431,2498,872416293,872416293,2010008037,-1,8,37,-1,-1.60817,-19,231,14,EE-03,606,29,6,29,5,3,3,12,3,3,712,33201,10930,R,237976,,,0.23471599999999998,125.867,1.60819,35.6292
61432,2592,872416294,872416294,2010008038,-1,8,38,-1,-1.61425,-19,231,13,EE-03,606,29,6,29,5,3,3,14,5,3,714,33201,10952,R,237976,,,0.23199899999999998,123.713,1.43547,38.0966
61433,2686,872416295,872416295,2010008039,-1,8,39,-1,-1.61996,-20,231,12,EE-03,606,29,9,29,5,2,4,15,1,3,715,33201,10939,R,238160,,,0.233237,125.49799999999999,1.54939,36.6434
61434,2780,872416296,872416296,2010008040,-1,8,40,-1,-1.6252799999999998,-19,231,11,EE-03,606,29,5,29,5,2,2,9,5,3,709,33201,10941,R,237904,,,0.22854000000000002,126.085,1.4617200000000001,38.8587
61435,2867,872416297,872416297,2010008041,-1,8,41,-1,-1.62965,-19,230,15,EE-03,606,29,5,23,7,1,2,7,3,3,557,33201,10355,R,237896,,,0.23571599999999998,124.75200000000001,1.56297,35.7532
61436,2953,872416298,872416298,2010008042,-1,8,42,-1,-1.63406,-20,230,14,EE-03,606,29,9,23,7,1,4,17,3,3,567,33201,10366,R,238152,,,0.22718000000000002,125.395,1.37895,40.2624
61437,3037,872416299,872416299,2010008043,-1,8,43,-1,-1.6380299999999999,-20,230,13,EE-03,606,28,12,23,7,1,3,11,2,3,561,33201,10340,R,230152,,,0.23395100000000002,126.113,1.55875,36.4145
61438,3119,872416300,872416300,2010008044,-1,8,44,-1,-1.64157,-20,230,12,EE-03,606,28,12,23,7,1,3,12,3,3,562,33201,10350,R,230152,,,0.230812,126.625,1.5056,37.8254
61439,3199,872416301,872416301,2010008045,-1,8,45,-1,-1.64467,-20,230,11,EE-03,606,28,12,23,7,1,3,13,4,3,563,33201,10362,R,230152,,,0.23111900000000002,125.85600000000001,1.49668,37.748000000000005
61440,3279,872416302,872416302,2010008046,-1,8,46,-1,-1.6469900000000002,-19,229,15,EE-03,606,28,8,16,7,2,2,7,3,3,382,33201,10207,R,229904,,,0.23173200000000002,125.994,1.5221799999999999,37.2614
61441,3357,872416303,872416303,2010008047,-1,8,47,-1,-1.64904,-20,229,14,EE-03,606,28,12,16,7,2,4,17,3,3,392,33201,10210,R,230160,,,0.232069,124.603,1.47784,37.6923
61442,3435,872416304,872416304,2010008048,-1,8,48,-1,-1.65062,-20,229,13,EE-03,606,28,11,16,7,1,3,10,1,3,385,33201,10222,R,230088,,,0.23466700000000001,126.579,1.57685,36.1252
61443,3513,872416305,872416305,2010008049,-1,8,49,-1,-1.65173,-20,229,12,EE-03,606,28,11,16,7,1,3,11,2,3,386,33201,10196,R,230088,,,0.23233099999999998,125.405,1.4893,37.4717
61444,3591,872416306,872416306,2010008050,-1,8,50,-1,-1.65235,-20,229,11,EE-03,606,28,11,16,7,1,3,13,4,3,388,33201,10228,R,230088,,,0.23495300000000002,123.929,1.4854399999999999,36.8651
61445,3669,872416307,872416307,2010008051,-1,8,51,-1,-1.65248,-20,150,3,EE-03,606,28,10,8,8,1,3,13,4,2,188,33201,8081,R,230024,,,0.22899699999999998,127.162,1.48442,38.6702
61446,3747,872416308,872416308,2010008052,-1,8,52,-1,-1.65209,-20,150,8,EE-03,606,28,10,8,8,1,3,12,3,2,187,33201,8080,R,230024,,,0.232777,126.163,1.50926,37.2677
61447,3825,872416309,872416309,2010008053,-1,8,53,-1,-1.65123,-20,150,13,EE-03,606,28,10,8,8,1,3,11,2,2,186,33201,8079,R,230024,,,0.23374099999999998,126.677,1.56789,36.418
61448,3903,872416310,872416310,2010008054,-1,8,54,-1,-1.64988,-20,150,18,EE-03,606,28,9,8,8,2,4,19,5,2,194,33201,8078,R,229968,,,0.23224899999999998,123.742,1.40036,38.5159
61449,3981,872416311,872416311,2010008055,-1,8,55,-1,-1.6480599999999999,-19,150,23,EE-03,606,28,5,8,8,3,2,5,1,2,180,33201,8077,R,229720,,,0.233787,125.65299999999999,1.46646,37.59
61450,4059,872416312,872416312,2010008056,-1,8,56,-1,-1.64599,-20,151,3,EE-03,606,28,9,1,8,1,3,14,5,2,14,33201,7626,R,229960,,,0.23014400000000002,125.71700000000001,1.4349299999999998,38.8069
61451,4139,872416313,872416313,2010008057,-1,8,57,-1,-1.6431200000000001,-20,151,8,EE-03,606,28,9,1,8,1,3,13,4,2,13,33201,7625,R,229960,,,0.23643899999999998,124.65899999999999,1.5488600000000001,35.8699
61452,4219,872416314,872416314,2010008058,-1,8,58,-1,-1.6398,-20,151,13,EE-03,606,28,9,1,8,1,3,11,2,2,11,33201,7624,R,229960,,,0.23279299999999997,125.654,1.4642700000000002,37.8388
61453,4301,872416315,872416315,2010008059,-1,8,59,-1,-1.63604,-20,151,18,EE-03,606,27,12,1,8,2,4,19,5,2,19,33201,7623,R,221968,,,0.225902,125.199,1.3652,40.7086
61454,4385,872416316,872416316,2010008060,-1,8,60,-1,-1.63184,-19,151,23,EE-03,606,27,8,1,8,2,2,5,1,2,5,33201,7622,R,221712,,,0.236681,124.56200000000001,1.50827,36.257
61455,4468,872416317,872416317,2010008061,-1,8,61,-1,-1.62768,-19,152,3,EE-02,605,27,8,24,6,1,2,7,3,2,582,33201,7837,R,221704,,,0.235269,124.448,1.49965,36.6173
61456,4552,872416318,872416318,2010008062,-1,8,62,-1,-1.62255,-20,152,8,EE-02,605,27,12,24,6,1,4,17,3,2,592,33201,7836,R,221960,,,0.235384,124.04299999999999,1.49496,36.6884
61457,4646,872416319,872416319,2010008063,-1,8,63,-1,-1.61703,-19,152,13,EE-02,605,27,7,24,6,3,3,13,4,2,588,33201,7835,R,221656,,,0.235893,125.35799999999999,1.54975,36.058
61458,4740,872416320,872416320,2010008064,-1,8,64,-1,-1.61113,-19,152,18,EE-02,605,27,7,24,6,3,3,12,3,2,587,33201,7834,R,221656,,,0.236854,124.338,1.52226,36.0214
61459,4834,872416321,872416321,2010008065,-1,8,65,-1,-1.60487,-19,152,23,EE-02,605,27,7,24,6,3,3,10,1,2,585,33201,7833,R,221656,,,0.23267100000000002,126.281,1.47999,37.7468
61460,4926,872416322,872416322,2010008066,-1,8,66,-1,-1.59896,-19,153,3,EE-02,605,27,7,17,6,1,2,7,3,2,407,30399,338,R,221640,,,0.23556100000000002,123.684,1.55685,35.87
61461,5016,872416323,872416323,2010008067,-1,8,67,-1,-1.5919299999999998,-19,153,8,EE-02,605,27,6,17,6,2,4,19,5,2,419,30399,334,R,221584,,,0.23183800000000002,124.21700000000001,1.51167,37.2365
