ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_9_35_5	9	35	5	3	348	45	0.781229	9	0.24079	124.592	1.18074	40.7012	0	0	-0.548621	-0.548621	0.258057	0.479102	0.360083	0	0	0
0_9_36_1	9	36	1	3	343	41	0.712517	9	0.242203	126.151	1.18697	40.5249	0	0	-0.548525	-0.548525	0.230002	0.487553	0.379495	0	0	0
0_9_36_2	9	36	2	3	343	42	0.729687	9	0.242611	124.48	1.18968	40.1142	0	0	-0.549366	-0.549366	0.257378	0.481899	0.359455	0	0	0
0_9_36_3	9	36	3	3	343	43	0.746835	9	0.241101	124.96	1.19385	40.4909	0	0	-0.548524	-0.548524	0.252206	0.480586	0.364255	0	0	0
0_9_36_4	9	36	4	3	343	44	0.763964	9	0.24186	124.094	1.1825	40.3546	0	0	-0.54912	-0.54912	0.264337	0.479116	0.354786	0	0	0
0_9_37_1	9	37	1	3	358	50	0.872459	11	0.242866	125.105	1.16813	40.4999	0	0	-0.549363	-0.549363	0.245447	0.485504	0.367774	0	0	0
0_9_37_2	9	37	2	3	358	49	0.855309	10	0.242261	124.026	1.17622	40.3647	0	0	-0.549329	-0.549329	0.264779	0.479619	0.35426	0	0	0
0_9_37_3	9	37	3	3	358	48	0.838141	10	0.24273	124.603	1.17942	40.2742	0	0	-0.549374	-0.549374	0.254443	0.482912	0.361394	0	0	0
0_9_37_4	9	37	4	3	358	47	0.820953	10	0.241622	123.515	1.14696	40.952	0	0	-0.549145	-0.549145	0.272639	0.476822	0.348829	0	0	0
0_9_38_1	9	38	1	3	353	50	0.872172	11	0.24309	124.933	1.15995	40.57	0	0	-0.549508	-0.549508	0.247677	0.485321	0.366018	0	0	0
0_9_38_2	9	38	2	3	353	49	0.855025	10	0.242159	124.877	1.19716	40.1646	0	0	-0.549046	-0.549046	0.251999	0.482378	0.363715	0	0	0
0_9_38_3	9	38	3	3	353	48	0.837861	10	0.241902	125.41	1.18931	40.418	0	0	-0.548815	-0.548815	0.243157	0.48426	0.370213	0	0	0
0_9_38_4	9	38	4	3	353	47	0.820676	10	0.243726	123.522	1.13301	40.7446	0	0	-0.550066	-0.550066	0.269378	0.480731	0.350023	0	0	0
0_9_38_5	9	38	5	3	353	46	0.80347	10	0.241679	124.016	1.16449	40.7536	0	0	-0.548984	-0.548984	0.265581	0.47825	0.354137	0	0	0
0_9_39_1	9	39	1	3	348	50	0.872192	11	0.242645	125.506	1.19593	40.138	0	0	-0.54902	-0.54902	0.240202	0.486047	0.371791	0	0	0
0_9_39_2	9	39	2	3	348	49	0.855045	10	0.241439	124.595	1.18964	40.3973	0	0	-0.548849	-0.548849	0.257128	0.48025	0.36032	0	0	0
0_9_39_3	9	39	3	3	348	48	0.837881	10	0.242063	124.173	1.17824	40.3949	0	0	-0.549232	-0.549232	0.262789	0.479842	0.355833	0	0	0
0_9_39_4	9	39	4	3	348	47	0.820696	10	0.242285	123.473	1.15835	40.5692	0	0	-0.549477	-0.549477	0.272866	0.477833	0.348255	0	0	0
0_9_39_5	9	39	5	3	348	46	0.803489	10	0.24263	123.289	1.146	40.7198	0	0	-0.549594	-0.549594	0.275011	0.477631	0.346546	0	0	0
0_9_40_1	9	40	1	3	343	50	0.872028	11	0.242523	125.74	1.1936	40.2329	0	0	-0.548936	-0.548936	0.236429	0.486859	0.374585	0	0	0
0_9_40_2	9	40	2	3	343	49	0.854883	10	0.2416	124.705	1.19098	40.3511	0	0	-0.548906	-0.548906	0.255142	0.480994	0.361676	0	0	0
0_9_40_3	9	40	3	3	343	48	0.837721	10	0.242185	125.104	1.17831	40.511	0	0	-0.549029	-0.549029	0.24744	0.48367	0.366948	0	0	0
0_9_40_4	9	40	4	3	343	47	0.820538	10	0.24171	124.192	1.17167	40.6325	0	0	-0.549009	-0.549009	0.262966	0.479049	0.356003	0	0	0
0_9_40_5	9	40	5	3	343	46	0.803334	10	0.242084	123.638	1.16529	40.5878	0	0	-0.549196	-0.549196	0.270946	0.477515	0.349931	0	0	0
0_9_41_1	9	41	1	3	358	55	0.958139	12	0.242458	126.462	1.20929	40.1302	0	0	-0.548452	-0.548452	0.225265	0.488816	0.382824	0	0	0
0_9_41_2	9	41	2	3	358	54	0.941043	11	0.242269	124.325	1.20177	39.9733	0	0	-0.549244	-0.549244	0.260866	0.480474	0.357148	0	0	0
0_9_41_3	9	41	3	3	358	53	0.923928	11	0.243241	123.955	1.17818	40.0925	0	0	-0.549722	-0.549722	0.264386	0.48117	0.353889	0	0	0
0_9_41_4	9	41	4	3	358	52	0.906794	11	0.241021	124.894	1.17976	40.7079	0	0	-0.548649	-0.548649	0.252667	0.48079	0.36384	0	0	0
0_9_41_5	9	41	5	3	358	51	0.889635	11	0.241729	124.218	1.16995	40.6239	0	0	-0.549099	-0.549099	0.262273	0.479516	0.356409	0	0	0
0_9_42_1	9	42	1	3	353	55	0.957835	12	0.242822	124.865	1.18741	40.1383	0	0	-0.549403	-0.549403	0.250305	0.484159	0.364342	0	0	0
0_9_42_2	9	42	2	3	353	54	0.940741	11	0.240938	124.352	1.16953	40.8412	0	0	-0.548707	-0.548707	0.261146	0.478556	0.357713	0	0	0
0_9_42_3	9	42	3	3	353	53	0.92363	11	0.242031	124.256	1.19446	40.1429	0	0	-0.549203	-0.549203	0.262085	0.479923	0.356397	0	0	0
0_9_42_4	9	42	4	3	353	52	0.906499	11	0.241827	123.603	1.16943	40.527	0	0	-0.54913	-0.54913	0.271765	0.477106	0.349389	0	0	0
0_9_42_5	9	42	5	3	353	51	0.889344	11	0.241567	123.29	1.16094	40.6855	0	0	-0.549112	-0.549112	0.276829	0.475588	0.345807	0	0	0
0_9_43_1	9	43	1	3	348	55	0.957856	12	0.243953	125.418	1.18326	40.0237	0	0	-0.549688	-0.549688	0.238783	0.488743	0.37185	0	0	0
0_9_43_2	9	43	2	3	348	54	0.940763	11	0.240831	124.125	1.18098	40.6337	0	0	-0.548664	-0.548664	0.265426	0.47723	0.354671	0	0	0
0_9_43_3	9	43	3	3	348	53	0.923651	11	0.242339	124.389	1.17242	40.4855	0	0	-0.549259	-0.549259	0.258686	0.481148	0.358684	0	0	0
0_9_43_4	9	43	4	3	348	52	0.90652	11	0.242222	124.28	1.17897	40.3439	0	0	-0.549301	-0.549301	0.260629	0.480734	0.357239	0	0	0
0_9_43_5	9	43	5	3	348	51	0.889365	11	0.242353	123.315	1.14227	40.8475	0	0	-0.549503	-0.549503	0.274836	0.47735	0.346819	0	0	0
0_9_44_1	9	44	1	3	343	55	0.957683	12	0.242644	125.783	1.19192	40.2192	0	0	-0.548979	-0.548979	0.235207	0.487452	0.3753	0	0	0
0_9_44_2	9	44	2	3	343	54	0.940591	11	0.241733	124.695	1.18184	40.4719	0	0	-0.548957	-0.548957	0.254666	0.481361	0.361888	0	0	0
0_9_44_3	9	44	3	3	343	53	0.923482	11	0.241937	124.753	1.17605	40.5454	0	0	-0.549026	-0.549026	0.253367	0.481928	0.362756	0	0	0
0_9_44_4	9	44	4	3	343	52	0.906352	11	0.242057	123.653	1.16392	40.5563	0	0	-0.549305	-0.549305	0.270364	0.478038	0.350206	0	0	0
0_9_44_5	9	44	5	3	343	51	0.889199	11	0.241701	123.72	1.15642	40.7906	0	0	-0.549172	-0.549172	0.269728	0.477673	0.350944	0	0	0
0_9_45_1	9	45	1	3	358	56	0.975278	12	0.242752	125.897	1.17383	40.5667	0	0	-0.548916	-0.548916	0.232595	0.488087	0.37715	0	0	0
0_9_45_2	9	45	2	3	358	57	0.992441	12	0.241821	124.103	1.15876	40.7642	0	0	-0.54917	-0.54917	0.263354	0.479504	0.355481	0	0	0
0_9_45_3	9	45	3	3	358	58	1.00958	12	0.242098	124.654	1.178	40.4349	0	0	-0.549167	-0.549167	0.254698	0.482011	0.361625	0	0	0
0_9_45_4	9	45	4	3	358	59	1.0267	12	0.242705	123.764	1.17449	40.2671	0	0	-0.549492	-0.549492	0.268303	0.479255	0.351427	0	0	0
0_9_45_5	9	45	5	3	358	60	1.0438	12.4	0.242276	124.424	1.18585	40.2579	0	0	-0.549244	-0.549244	0.258702	0.481074	0.358712	0	0	0
0_9_46_1	9	46	1	3	353	56	0.974971	12	0.243383	125.22	1.14807	40.8147	0	0	-0.549447	-0.549447	0.242156	0.48684	0.369898	0	0	0
0_9_46_2	9	46	2	3	353	57	0.992131	12	0.241776	124.659	1.17937	40.4988	0	0	-0.549041	-0.549041	0.255277	0.481352	0.361452	0	0	0
0_9_46_3	9	46	3	3	353	58	1.00927	12	0.242064	124.723	1.18242	40.3756	0	0	-0.549124	-0.549124	0.253683	0.482192	0.362373	0	0	0
0_9_46_4	9	46	4	3	353	59	1.02638	12	0.241459	124.584	1.19014	40.3756	0	0	-0.548908	-0.548908	0.257397	0.480283	0.360135	0	0	0
0_9_46_5	9	46	5	3	353	60	1.04348	12	0.242493	124.209	1.17848	40.2839	0	0	-0.549446	-0.549446	0.261568	0.480894	0.35643	0	0	0
0_9_47_1	9	47	1	3	348	56	0.974993	12	0.243498	125.387	1.1673	40.4462	0	0	-0.549388	-0.549388	0.239682	0.487533	0.371561	0	0	0
0_9_47_2	9	47	2	3	348	57	0.992153	12	0.242285	124.353	1.16393	40.5842	0	0	-0.549401	-0.549401	0.258759	0.481535	0.358508	0	0	0
0_9_47_3	9	47	3	3	348	58	1.00929	12	0.241664	124.341	1.16535	40.7013	0	0	-0.549127	-0.549127	0.259956	0.480266	0.358031	0	0	0
0_9_47_4	9	47	4	3	348	59	1.0264	12	0.242511	124.135	1.18905	40.1035	0	0	-0.549402	-0.549402	0.263114	0.480373	0.355317	0	0	0
0_9_47_5	9	47	5	3	348	60	1.0435	12	0.241852	124.357	1.18286	40.3397	0	0	-0.549182	-0.549182	0.259909	0.480527	0.357927	0	0	0
0_9_48_1	9	48	1	3	343	56	0.974817	12	0.243215	125.552	1.16053	40.6424	0	0	-0.549248	-0.549248	0.236981	0.487885	0.373629	0	0	0
0_9_48_2	9	48	2	3	343	57	0.991976	12	0.242689	123.649	1.15886	40.4827	0	0	-0.549655	-0.549655	0.269391	0.479413	0.350507	0	0	0
0_9_48_3	9	48	3	3	343	58	1.00911	12	0.242186	124.804	1.19209	40.1979	0	0	-0.549175	-0.549175	0.252691	0.482582	0.363078	0	0	0
0_9_48_4	9	48	4	3	343	59	1.02622	12	0.241489	124.456	1.19662	40.2421	0	0	-0.548925	-0.548925	0.259687	0.479703	0.35846	0	0	0
0_9_48_5	9	48	5	3	343	60	1.04332	12	0.242012	123.621	1.17161	40.4375	0	0	-0.549275	-0.549275	0.271171	0.477727	0.349653	0	0	0
0_9_49_1	9	49	1	3	358	61	1.06095	13	0.242719	125.735	1.17982	40.4647	0	0	-0.548962	-0.548962	0.235879	0.487141	0.374904	0	0	0
0_9_49_2	9	49	2	3	358	62	1.07813	13	0.241488	125.033	1.20289	40.2265	0	0	-0.548779	-0.548779	0.250688	0.48179	0.365079	0	0	0
0_9_49_3	9	49	3	3	358	63	1.09529	13	0.241834	124.78	1.18073	40.5131	0	0	-0.548957	-0.548957	0.253481	0.481615	0.362816	0	0	0
0_9_49_4	9	49	4	3	358	64	1.11242	13	0.241288	124.451	1.1745	40.6852	0	0	-0.548828	-0.548828	0.259306	0.479489	0.358861	0	0	0
0_9_49_5	9	49	5	3	358	65	1.12953	13	0.242165	123.698	1.15528	40.7331	0	0	-0.549306	-0.549306	0.269443	0.478249	0.350919	0	0	0
0_9_50_1	9	50	1	3	353	61	1.06063	13	0.24201	124.956	1.16631	40.7399	0	0	-0.548983	-0.548983	0.24958	0.482937	0.365449	0	0	0
0_9_50_2	9	50	2	3	353	62	1.0778	13	0.242244	123.784	1.18419	40.1909	0	0	-0.549336	-0.549336	0.268849	0.478564	0.351259	0	0	0
0_9_50_3	9	50	3	3	353	63	1.09496	13	0.241592	124.569	1.18822	40.387	0	0	-0.548955	-0.548955	0.257442	0.480425	0.360044	0	0	0
0_9_50_4	9	50	4	3	353	64	1.11209	13	0.241675	123.773	1.17456	40.4716	0	0	-0.549118	-0.549118	0.269275	0.477737	0.351224	0	0	0
0_9_50_5	9	50	5	3	353	65	1.1292	13	0.241205	123.841	1.1697	40.6853	0	0	-0.54891	-0.54891	0.268822	0.47711	0.351888	0	0	0
0_9_51_1	9	51	1	3	348	61	1.06065	13	0.242831	124.937	1.15378	40.776	0	0	-0.549357	-0.549357	0.248077	0.484645	0.365991	0	0	0
0_9_51_2	9	51	2	3	348	62	1.07783	13	0.242301	123.914	1.15896	40.6135	0	0	-0.549435	-0.549435	0.265675	0.479724	0.353472	0	0	0
0_9_51_3	9	51	3	3	348	63	1.09498	13	0.24182	124.615	1.19674	40.2184	0	0	-0.548983	-0.548983	0.256839	0.480708	0.360419	0	0	0
0_9_51_4	9	51	4	3	348	64	1.11211	13	0.24173	124.473	1.20708	39.9973	0	0	-0.549044	-0.549044	0.259286	0.480234	0.358567	0	0	0
0_9_51_5	9	51	5	3	348	65	1.12923	13	0.243264	123.521	1.15895	40.382	0	0	-0.549842	-0.549842	0.271009	0.479546	0.349129	0	0	0
0_9_52_1	9	52	1	3	343	61	1.06046	13	0.243787	125.907	1.15489	40.6614	0	0	-0.549305	-0.549305	0.229391	0.490643	0.378577	0	0	0
0_9_52_2	9	52	2	3	343	62	1.07764	13	0.242346	124.546	1.16358	40.6474	0	0	-0.549301	-0.549301	0.255771	0.482073	0.360758	0	0	0
0_9_52_3	9	52	3	3	343	63	1.09479	13	0.242374	125.335	1.18386	40.3663	0	0	-0.54904	-0.54904	0.243058	0.485167	0.369855	0	0	0
0_9_52_4	9	52	4	3	343	64	1.11193	13	0.242535	124.568	1.18398	40.2136	0	0	-0.54939	-0.54939	0.255573	0.482507	0.3607	0	0	0
0_9_52_5	9	52	5	3	343	65	1.12904	13	0.242347	124.333	1.16178	40.6578	0	0	-0.54929	-0.54929	0.259077	0.481162	0.358341	0	0	0
0_9_53_1	9	53	1	3	358	70	1.22044	15	0.242176	126.006	1.19501	40.3389	0	0	-0.548633	-0.548633	0.23268	0.487042	0.377544	0	0	0
0_9_53_2	9	53	2	3	358	69	1.20335	14	0.241996	125.014	1.19874	40.1485	0	0	-0.549033	-0.549033	0.249726	0.483001	0.365339	0	0	0
0_9_53_3	9	53	3	3	358	68	1.18623	14	0.242244	124.894	1.17854	40.4799	0	0	-0.549099	-0.549099	0.250902	0.482859	0.364437	0	0	0
0_9_53_4	9	53	4	3	358	67	1.1691	14	0.241959	123.944	1.14611	40.9843	0	0	-0.549218	-0.549218	0.265622	0.478952	0.353862	0	0	0
0_9_53_5	9	53	5	3	358	66	1.15193	14	0.242081	123.47	1.15079	40.8039	0	0	-0.549294	-0.549294	0.273156	0.477144	0.348288	0	0	0
0_9_54_1	9	54	1	3	353	70	1.2201	15	0.242928	125.895	1.1746	40.5251	0	0	-0.548959	-0.548959	0.232415	0.488312	0.377191	0	0	0
0_9_54_2	9	54	2	3	353	69	1.20301	14	0.241995	124.933	1.18154	40.4714	0	0	-0.548989	-0.548989	0.250605	0.482619	0.364754	0	0	0
0_9_54_3	9	54	3	3	353	68	1.18589	14	0.242235	124.494	1.15765	40.7708	0	0	-0.549229	-0.549229	0.256494	0.481683	0.360282	0	0	0
0_9_54_4	9	54	4	3	353	67	1.16876	14	0.242196	123.694	1.15525	40.7147	0	0	-0.54933	-0.54933	0.269445	0.478335	0.350881	0	0	0
0_9_54_5	9	54	5	3	353	66	1.15159	14	0.243236	122.866	1.11617	41.0639	0	0	-0.549934	-0.549934	0.279986	0.477306	0.342577	0	0	0
0_9_55_1	9	55	1	3	348	70	1.22013	15	0.242411	125.742	1.19283	40.2562	0	0	-0.548879	-0.548879	0.236362	0.486751	0.374645	0	0	0
0_9_55_2	9	55	2	3	348	69	1.20303	14	0.241293	124.999	1.18952	40.4691	0	0	-0.548763	-0.548763	0.250807	0.481722	0.364997	0	0	0
0_9_55_3	9	55	3	3	348	68	1.18592	14	0.242499	124.305	1.18666	40.1778	0	0	-0.549372	-0.549372	0.260327	0.481027	0.357391	0	0	0
0_9_55_4	9	55	4	3	348	67	1.16878	14	0.241426	124.254	1.1683	40.7276	0	0	-0.548959	-0.548959	0.262077	0.479109	0.356732	0	0	0
0_9_55_5	9	55	5	3	348	66	1.15162	14	0.243137	122.587	1.13052	40.7975	0	0	-0.549817	-0.549817	0.285099	0.475619	0.338916	0	0	0
0_9_56_1	9	56	1	3	343	70	1.21993	15	0.243306	125.352	1.18536	40.1357	0	0	-0.549453	-0.549453	0.241338	0.487058	0.370511	0	0	0
0_9_56_2	9	56	2	3	343	69	1.20284	14	0.242048	124.469	1.18329	40.3452	0	0	-0.549146	-0.549146	0.258014	0.481004	0.359274	0	0	0
0_9_56_3	9	56	3	3	343	68	1.18572	14	0.241999	124.985	1.17991	40.4791	0	0	-0.549057	-0.549057	0.24954	0.483121	0.365453	0	0	0
0_9_56_4	9	56	4	3	343	67	1.16859	14	0.241593	123.925	1.15608	40.8284	0	0	-0.549152	-0.549152	0.266459	0.478508	0.353337	0	0	0
0_9_56_5	9	56	5	3	343	66	1.15143	14	0.241748	124.43	1.15909	40.897	0	0	-0.548948	-0.548948	0.258646	0.480103	0.359148	0	0	0
0_9_57_1	9	57	1	3	358	75	1.30608	16	0.243332	125.892	1.17614	40.3825	0	0	-0.549149	-0.549149	0.231541	0.489297	0.37746	0	0	0
0_9_57_2	9	57	2	3	358	74	1.28899	15	0.243349	124.352	1.18737	39.9575	0	0	-0.549745	-0.549745	0.258096	0.482991	0.358403	0	0	0
0_9_57_3	9	57	3	3	358	73	1.27188	15	0.242813	125.018	1.18032	40.3094	0	0	-0.549291	-0.549291	0.247703	0.484593	0.366287	0	0	0
0_9_57_4	9	57	4	3	358	72	1.25475	15	0.242445	124.428	1.16638	40.5644	0	0	-0.549352	-0.549352	0.257644	0.481717	0.359343	0	0	0
0_9_57_5	9	57	5	3	358	71	1.23758	15	0.242639	123.536	1.15497	40.6232	0	0	-0.549517	-0.549517	0.271651	0.47828	0.349103	0	0	0
0_9_58_2	9	58	2	3	353	74	1.28864	15	0.24221	124.319	1.17564	40.4364	0	0	-0.549252	-0.549252	0.260096	0.480693	0.357715	0	0	0
0_9_58_3	9	58	3	3	353	73	1.27153	15	0.242418	124.92	1.17845	40.387	0	0	-0.549259	-0.549259	0.249704	0.483804	0.365011	0	0	0
0_9_58_4	9	58	4	3	353	72	1.2544	15	0.241883	123.892	1.15649	40.7976	0	0	-0.549195	-0.549195	0.266924	0.478511	0.352954	0	0	0
0_9_58_5	9	58	5	3	353	71	1.23724	15	0.242902	123.378	1.13757	40.84	0	0	-0.549702	-0.549702	0.273206	0.478409	0.347789	0	0	0
0_9_59_1	9	59	1	3	348	75	1.30576	16	0.243434	125.598	1.15498	40.6642	0	0	-0.549414	-0.549414	0.235351	0.488939	0.374537	0	0	0
0_9_59_2	9	59	2	3	348	74	1.28867	15	0.242068	124.931	1.17809	40.4887	0	0	-0.549088	-0.549088	0.250222	0.483042	0.364912	0	0	0
0_9_59_3	9	59	3	3	348	73	1.27156	15	0.242373	124.679	1.17983	40.3975	0	0	-0.549185	-0.549185	0.254232	0.482207	0.361932	0	0	0
0_9_59_4	9	59	4	3	348	72	1.25442	15	0.242113	124.567	1.19001	40.2093	0	0	-0.549218	-0.549218	0.25654	0.481599	0.360297	0	0	0
0_9_59_5	9	59	5	3	348	71	1.23726	15	0.242139	123.703	1.13665	41.0766	0	0	-0.549335	-0.549335	0.268842	0.478434	0.351393	0	0	0
0_9_61_2	9	61	2	3	358	77	1.34045	16	0.24206	125.404	1.16631	40.809	0	0	-0.548828	-0.548828	0.242169	0.484671	0.370817	0	0	0
0_9_61_3	9	61	3	3	358	78	1.35759	16	0.24274	125.242	1.16719	40.5621	0	0	-0.549237	-0.549237	0.243277	0.485793	0.369403	0	0	0
0_9_61_4	9	61	4	3	358	79	1.3747	16	0.242392	124.959	1.1673	40.6031	0	0	-0.549254	-0.549254	0.248743	0.484034	0.365731	0	0	0
0_9_61_5	9	61	5	3	358	80	1.39179	16.6	0.242296	124.319	1.13409	41.1412	0	0	-0.549369	-0.549369	0.258268	0.481593	0.358879	0	0	0
0_9_62_1	9	62	1	3	353	76	1.32293	16	0.244139	125.426	1.1292	40.9715	0	0	-0.54973	-0.54973	0.236002	0.489887	0.37357	0	0	0
0_9_62_2	9	62	2	3	353	77	1.34009	16	0.242946	124.082	1.1586	40.5143	0	0	-0.549667	-0.549667	0.262086	0.481519	0.35573	0	0	0
0_9_62_3	9	62	3	3	353	78	1.35723	16	0.241986	124.772	1.17455	40.5661	0	0	-0.549059	-0.549059	0.252965	0.482128	0.363025	0	0	0
0_9_62_4	9	62	4	3	353	79	1.37434	16	0.241702	124.297	1.18115	40.4275	0	0	-0.549091	-0.549091	0.261337	0.479763	0.357081	0	0	0
0_9_62_5	9	62	5	3	353	80	1.39143	16	0.241566	124.044	1.13156	41.3713	0	0	-0.548985	-0.548985	0.263938	0.478712	0.35532	0	0	0
0_9_63_1	9	63	1	3	348	76	1.32295	16	0.243214	124.882	1.12813	41.14	0	0	-0.549526	-0.549526	0.247083	0.485628	0.366342	0	0	0
0_9_63_2	9	63	2	3	348	77	1.34012	16	0.242719	123.406	1.15055	40.6006	0	0	-0.549703	-0.549703	0.273127	0.478465	0.347813	0	0	0
0_9_63_3	9	63	3	3	348	78	1.35726	16	0.241952	125.173	1.17594	40.5794	0	0	-0.54898	-0.54898	0.246213	0.483903	0.367844	0	0	0
0_9_63_4	9	63	4	3	348	79	1.37436	16	0.241683	124.016	1.17496	40.5242	0	0	-0.549054	-0.549054	0.265651	0.478498	0.353959	0	0	0
0_9_63_5	9	63	5	3	348	80	1.39145	16	0.241942	123.944	1.16213	40.6358	0	0	-0.549284	-0.549284	0.265836	0.479161	0.353571	0	0	0
0_9_64_1	9	64	1	3	343	76	1.32275	16	0.243716	124.964	1.12816	41.0707	0	0	-0.54969	-0.54969	0.245136	0.486733	0.367512	0	0	0
0_9_64_2	9	64	2	3	343	77	1.33992	16	0.242705	124.597	1.16901	40.4655	0	0	-0.549442	-0.549442	0.254501	0.482951	0.361431	0	0	0
0_9_64_3	9	64	3	3	343	78	1.35705	16	0.242686	124.893	1.1748	40.3917	0	0	-0.549381	-0.549381	0.249675	0.484205	0.364882	0	0	0
0_9_64_4	9	64	4	3	343	79	1.37416	16	0.242533	124.452	1.17357	40.3924	0	0	-0.549388	-0.549388	0.257225	0.48201	0.359541	0	0	0
0_9_64_5	9	64	5	3	343	80	1.39125	16	0.241927	124.24	1.16109	40.7414	0	0	-0.54918	-0.54918	0.261232	0.480103	0.357026	0	0	0
0_9_66_1	9	66	1	3	353	81	1.40857	17	0.243374	125.779	1.16519	40.5567	0	0	-0.549229	-0.549229	0.233075	0.489043	0.37634	0	0	0
0_9_66_2	9	66	2	3	353	82	1.42576	17	0.242218	124.877	1.18357	40.3531	0	0	-0.549129	-0.549129	0.251058	0.48298	0.364221	0	0	0
0_9_66_3	9	66	3	3	353	83	1.44292	17	0.242141	125.546	1.176	40.576	0	0	-0.548923	-0.548923	0.239579	0.485794	0.372473	0	0	0
0_9_66_4	9	66	4	3	353	84	1.46004	17	0.242541	125.072	1.16516	40.6413	0	0	-0.549236	-0.549236	0.246663	0.48463	0.36718	0	0	0
0_9_66_5	9	66	5	3	353	85	1.47714	17	0.243313	123.615	1.12119	41.0746	0	0	-0.549889	-0.549889	0.268016	0.480488	0.351273	0	0	0
0_9_67_1	9	67	1	3	348	81	1.4086	17	0.242914	125.605	1.16386	40.6544	0	0	-0.549153	-0.549153	0.23679	0.487537	0.373979	0	0	0
0_9_67_2	9	67	2	3	348	82	1.42579	17	0.241587	125.069	1.18877	40.4462	0	0	-0.548826	-0.548826	0.24927	0.482401	0.365982	0	0	0
0_9_67_3	9	67	3	3	348	83	1.44294	17	0.243477	124.468	1.16063	40.3933	0	0	-0.549843	-0.549843	0.254861	0.484243	0.360583	0	0	0
0_9_67_4	9	67	4	3	348	84	1.46007	17	0.242646	124.313	1.13908	40.9589	0	0	-0.54951	-0.54951	0.257796	0.482272	0.358953	0	0	0
0_9_67_5	9	67	5	3	348	85	1.47717	17	0.24312	123.08	1.11095	41.2295	0	0	-0.54987	-0.54987	0.276629	0.477981	0.345131	0	0	0
0_9_68_1	9	68	1	3	343	81	1.40839	17	0.24316	125.311	1.15847	40.6768	0	0	-0.549274	-0.549274	0.241213	0.486649	0.370686	0	0	0
0_9_68_2	9	68	2	3	343	82	1.42558	17	0.242078	124	1.16248	40.655	0	0	-0.549264	-0.549264	0.264978	0.479328	0.354223	0	0	0
0_9_68_3	9	68	3	3	343	83	1.44273	17	0.242743	124.387	1.16528	40.4925	0	0	-0.549494	-0.549494	0.257684	0.482226	0.359077	0	0	0
0_9_68_4	9	68	4	3	343	84	1.45986	17	0.242296	123.961	1.14091	41.0044	0	0	-0.549376	-0.549376	0.264693	0.479716	0.354343	0	0	0
0_9_68_5	9	68	5	3	343	85	1.47696	17	0.24317	123.514	1.12558	41.0095	0	0	-0.549815	-0.549815	0.269956	0.47974	0.349932	0	0	0
0_10_1_1	10	1	1	3	58	5	0.0856074	1	0.241693	125.068	1.20388	40.2161	0	0	-0.548745	-0.548745	0.250015	0.481937	0.365539	0	0	0
0_10_1_2	10	1	2	3	58	4	0.0670714	1	0.240198	124.425	1.21802	40.2146	0	0	-0.549183	-0.54798	0.263064	0.476923	0.357177	0	0	0
0_10_1_3	10	1	3	3	58	3	0.0485144	1	0.241788	123.754	1.19759	40.0575	0	0	-0.54914	-0.54914	0.270395	0.477492	0.350392	0	0	0
0_10_1_4	10	1	4	3	58	2	0.0299417	1	0.241019	122.779	1.18969	40.2661	0	0	-0.554123	-0.547274	0.287001	0.47414	0.340256	0	0	0
0_10_1_5	10	1	5	3	58	1	0.0113585	1	0.240558	122.63	1.17805	40.5392	0	0	-0.555522	-0.546596	0.289555	0.473492	0.339071	0	0	0
0_10_2_1	10	2	1	3	53	5	0.0855663	1	0.241955	125.203	1.21738	39.9268	0	0	-0.548828	-0.548828	0.247782	0.482887	0.366986	0	0	0
0_10_2_2	10	2	2	3	53	4	0.0670391	1	0.241505	123.61	1.18801	40.262	0	0	-0.549041	-0.549041	0.272688	0.476536	0.348858	0	0	0
0_10_2_3	10	2	3	3	53	3	0.0484911	1	0.241428	124.497	1.21647	39.934	0	0	-0.548867	-0.548867	0.259912	0.479435	0.358385	0	0	0
0_10_2_4	10	2	4	3	53	2	0.0299274	1	0.240292	124.353	1.21222	40.2449	0	0	-0.548386	-0.548386	0.263616	0.476822	0.356334	0	0	0
0_10_2_5	10	2	5	3	53	1	0.011353	1	0.241487	122.52	1.17722	40.3351	0	0	-0.555683	-0.547094	0.290188	0.474565	0.338024	0	0	0
0_10_3_1	10	3	1	3	48	5	0.085562	1	0.242173	125.071	1.20263	40.0609	0	0	-0.549078	-0.549078	0.248741	0.483429	0.365986	0	0	0
0_10_3_2	10	3	2	3	48	4	0.0670357	1	0.241697	124.162	1.20966	39.9459	0	0	-0.549007	-0.549007	0.264506	0.478687	0.354821	0	0	0
0_10_3_3	10	3	3	3	48	3	0.0484886	1	0.241679	123.792	1.19219	40.1942	0	0	-0.549053	-0.549053	0.269819	0.477366	0.35092	0	0	0
0_10_3_4	10	3	4	3	48	2	0.0299258	1	0.241157	124.379	1.22176	39.8878	0	0	-0.548755	-0.548755	0.262323	0.478413	0.356775	0	0	0
0_10_3_5	10	3	5	3	48	1	0.0113524	1	0.241318	122.946	1.19504	40.1126	0	0	-0.552845	-0.547798	0.283956	0.474814	0.341873	0	0	0
