ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_14_30_1	14	30	1	3	248	-36	-0.627449	-8	0.24416	124.968	1.13302	40.7476	0	0	-0.550094	-0.550094	0.243499	0.488676	0.368014	0	0	0
0_14_30_2	14	30	2	3	248	-37	-0.644589	-8	0.242934	123.827	1.17901	40.2596	0	0	-0.549386	-0.549386	0.267672	0.479089	0.35201	0	0	0
0_14_30_3	14	30	3	3	248	-38	-0.661709	-8	0.242448	125.11	1.17625	40.3768	0	0	-0.54932	-0.54932	0.245803	0.485256	0.367582	0	0	0
0_14_30_4	14	30	4	3	248	-39	-0.67881	-8	0.241823	124.461	1.15361	40.8838	0	0	-0.549162	-0.549162	0.257036	0.481325	0.359964	0	0	0
0_14_30_5	14	30	5	3	248	-40	-0.695895	-9	0.242374	123.073	1.14145	40.9138	0	0	-0.549251	-0.549251	0.278623	0.475724	0.344155	0	0	0
0_14_31_1	14	31	1	3	253	-36	-0.627513	-8	0.244314	125.305	1.15278	40.537	0	0	-0.54975	-0.54975	0.238927	0.489059	0.371513	0	0	0
0_14_31_2	14	31	2	3	253	-37	-0.644654	-8	0.243561	124.087	1.13421	40.84	0	0	-0.549908	-0.549908	0.260332	0.48281	0.356674	0	0	0
0_14_31_3	14	31	3	3	253	-38	-0.661775	-8	0.243375	125.129	1.15426	40.6657	0	0	-0.549483	-0.549483	0.243836	0.486475	0.368654	0	0	0
0_14_31_4	14	31	4	3	253	-39	-0.678878	-8	0.242532	124.799	1.16681	40.5919	0	0	-0.549253	-0.549253	0.251178	0.483406	0.363923	0	0	0
0_14_31_5	14	31	5	3	253	-40	-0.695964	-9	0.242756	123.985	1.16154	40.6468	0	0	-0.549331	-0.549331	0.265031	0.479512	0.354119	0	0	0
0_14_32_1	14	32	1	3	258	-36	-0.627431	-8	0.243763	125.554	1.1236	41.2436	0	0	-0.549343	-0.549343	0.234303	0.489274	0.37511	0	0	0
0_14_32_2	14	32	2	3	258	-37	-0.644571	-8	0.242519	124.909	1.17569	40.5224	0	0	-0.549117	-0.549117	0.25042	0.483072	0.364743	0	0	0
0_14_32_3	14	32	3	3	258	-38	-0.661691	-8	0.243029	124.875	1.15207	40.8546	0	0	-0.549246	-0.549246	0.249344	0.48394	0.365208	0	0	0
0_14_32_4	14	32	4	3	258	-39	-0.678792	-8	0.242228	124.558	1.1628	40.7784	0	0	-0.549038	-0.549038	0.256119	0.481186	0.36077	0	0	0
0_14_32_5	14	32	5	3	258	-40	-0.695877	-9	0.243364	123.9	1.13827	40.8538	0	0	-0.549722	-0.549722	0.26407	0.481148	0.354226	0	0	0
0_14_34_1	14	34	1	3	248	-41	-0.713027	-9	0.243349	125.692	1.15845	40.5938	0	0	-0.5493	-0.5493	0.233248	0.489494	0.375857	0	0	0
0_14_34_2	14	34	2	3	248	-42	-0.730187	-9	0.243835	123.745	1.14708	40.4915	0	0	-0.550096	-0.550096	0.266062	0.481777	0.352352	0	0	0
0_14_34_3	14	34	3	3	248	-43	-0.747326	-9	0.242531	125.394	1.16151	40.6358	0	0	-0.549308	-0.549308	0.240062	0.487009	0.371545	0	0	0
0_14_34_4	14	34	4	3	248	-44	-0.764447	-9	0.242647	124.231	1.18489	40.241	0	0	-0.549273	-0.549273	0.261533	0.480437	0.356577	0	0	0
0_14_34_5	14	34	5	3	248	-45	-0.78155	-9	0.243087	124.358	1.13441	40.854	0	0	-0.549771	-0.549771	0.254629	0.484482	0.360432	0	0	0
0_14_35_1	14	35	1	3	253	-41	-0.713097	-9	0.243901	124.94	1.14328	40.6124	0	0	-0.549997	-0.549997	0.244678	0.488011	0.367305	0	0	0
0_14_35_2	14	35	2	3	253	-42	-0.730258	-9	0.242062	124.279	1.15906	40.7833	0	0	-0.549136	-0.549136	0.260376	0.48028	0.357616	0	0	0
0_14_35_3	14	35	3	3	253	-43	-0.747399	-9	0.242082	124.631	1.16328	40.6607	0	0	-0.549281	-0.549281	0.2543	0.482458	0.361804	0	0	0
0_14_35_4	14	35	4	3	253	-44	-0.764521	-9	0.242736	123.837	1.1675	40.5014	0	0	-0.549375	-0.549375	0.26759	0.478943	0.352218	0	0	0
0_14_35_5	14	35	5	3	253	-45	-0.781625	-9	0.243949	123.403	1.12513	40.8276	0	0	-0.550139	-0.550139	0.270544	0.480729	0.349005	0	0	0
0_14_36_1	14	36	1	3	258	-41	-0.713008	-9	0.242994	125.418	1.15924	40.8061	0	0	-0.549108	-0.549108	0.240365	0.486209	0.37164	0	0	0
0_14_36_2	14	36	2	3	258	-42	-0.730168	-9	0.242711	124.74	1.19032	40.1427	0	0	-0.549295	-0.549295	0.253016	0.482976	0.362597	0	0	0
0_14_36_3	14	36	3	3	258	-43	-0.747307	-9	0.242555	124.746	1.1581	40.7916	0	0	-0.549219	-0.549219	0.252394	0.482796	0.363248	0	0	0
0_14_36_4	14	36	4	3	258	-44	-0.764427	-9	0.242154	123.898	1.16292	40.7213	0	0	-0.549093	-0.549093	0.26711	0.478203	0.352874	0	0	0
0_14_36_5	14	36	5	3	258	-45	-0.78153	-9	0.242632	124.005	1.15365	40.6788	0	0	-0.549527	-0.549527	0.26377	0.480534	0.35475	0	0	0
0_14_37_1	14	37	1	3	243	-50	-0.872684	-11	0.243593	126.419	1.17214	40.3115	0	0	-0.549124	-0.549124	0.219965	0.493386	0.384897	0	0	0
0_14_37_2	14	37	2	3	243	-49	-0.855545	-10	0.242733	126.135	1.18164	40.2594	0	0	-0.549098	-0.549098	0.22692	0.490721	0.380556	0	0	0
0_14_37_3	14	37	3	3	243	-48	-0.838389	-10	0.243605	125.451	1.12891	40.9879	0	0	-0.549691	-0.549691	0.235356	0.490048	0.373978	0	0	0
0_14_37_4	14	37	4	3	243	-47	-0.821212	-10	0.242734	124.566	1.13088	41.0765	0	0	-0.549605	-0.549605	0.252715	0.484093	0.362402	0	0	0
0_14_37_5	14	37	5	3	243	-46	-0.804013	-10	0.243971	124.272	1.12893	40.7488	0	0	-0.550213	-0.550213	0.25522	0.485553	0.359653	0	0	0
0_14_38_1	14	38	1	3	248	-50	-0.872454	-11	0.242725	126.003	1.18711	40.2107	0	0	-0.548998	-0.548998	0.229919	0.489468	0.378609	0	0	0
0_14_38_2	14	38	2	3	248	-49	-0.855318	-10	0.240889	124.869	1.15417	41.1571	0	0	-0.548649	-0.548649	0.251941	0.481075	0.364282	0	0	0
0_14_38_3	14	38	3	3	248	-48	-0.838165	-10	0.242252	124.519	1.17566	40.4117	0	0	-0.549277	-0.549277	0.256352	0.481947	0.360254	0	0	0
0_14_38_4	14	38	4	3	248	-47	-0.820991	-10	0.241767	124.373	1.16361	40.7061	0	0	-0.54912	-0.54912	0.258834	0.480707	0.3587	0	0	0
0_14_38_5	14	38	5	3	248	-46	-0.803795	-10	0.242471	123.296	1.12876	41.0554	0	0	-0.549596	-0.549596	0.274367	0.477762	0.347062	0	0	0
0_14_39_1	14	39	1	3	253	-50	-0.872535	-11	0.243435	126.426	1.17621	40.2909	0	0	-0.549056	-0.549056	0.220385	0.492966	0.384762	0	0	0
0_14_39_2	14	39	2	3	253	-49	-0.855398	-10	0.24246	124.937	1.1679	40.5446	0	0	-0.549323	-0.549323	0.248783	0.484289	0.365573	0	0	0
0_14_39_3	14	39	3	3	253	-48	-0.838243	-10	0.242755	125.294	1.15283	40.7909	0	0	-0.549313	-0.549313	0.241495	0.48659	0.370541	0	0	0
0_14_39_4	14	39	4	3	253	-47	-0.821069	-10	0.243524	124.014	1.14089	40.6567	0	0	-0.550019	-0.550019	0.261488	0.482846	0.355703	0	0	0
0_14_39_5	14	39	5	3	253	-46	-0.803872	-10	0.242333	123.402	1.10166	41.6742	0	0	-0.549384	-0.549384	0.272149	0.477713	0.348905	0	0	0
0_14_40_1	14	40	1	3	258	-50	-0.872433	-11	0.243678	126.909	1.17939	40.1505	0	0	-0.548768	-0.548768	0.209928	0.496143	0.391466	0	0	0
0_14_40_2	14	40	2	3	258	-49	-0.855297	-10	0.242635	124.657	1.1458	40.8932	0	0	-0.549362	-0.549362	0.252219	0.483557	0.362948	0	0	0
0_14_40_3	14	40	3	3	258	-48	-0.838144	-10	0.24361	125.154	1.13843	40.7686	0	0	-0.549768	-0.549768	0.240966	0.488542	0.370029	0	0	0
0_14_40_4	14	40	4	3	258	-47	-0.82097	-10	0.242595	124.61	1.1322	41.0365	0	0	-0.549652	-0.549652	0.25209	0.484388	0.362827	0	0	0
0_14_40_5	14	40	5	3	258	-46	-0.803775	-10	0.242998	124.121	1.14167	40.7497	0	0	-0.549835	-0.549835	0.260257	0.482588	0.356826	0	0	0
0_14_41_1	14	41	1	3	243	-55	-0.958309	-12	0.243682	126.433	1.16686	40.3176	0	0	-0.549228	-0.549228	0.218456	0.494395	0.385605	0	0	0
0_14_41_2	14	41	2	3	243	-54	-0.941223	-11	0.242418	124.627	1.1686	40.4483	0	0	-0.549518	-0.549518	0.253682	0.483441	0.361914	0	0	0
0_14_41_3	14	41	3	3	243	-53	-0.92412	-11	0.243724	124.775	1.14473	40.4335	0	0	-0.550261	-0.550261	0.246693	0.488293	0.365537	0	0	0
0_14_41_4	14	41	4	3	243	-52	-0.906996	-11	0.243243	123.784	1.14244	40.6604	0	0	-0.549871	-0.549871	0.265551	0.481295	0.352896	0	0	0
0_14_41_5	14	41	5	3	243	-51	-0.889849	-11	0.242435	122.775	1.09329	41.7378	0	0	-0.549431	-0.549431	0.281682	0.475257	0.341923	0	0	0
0_14_42_1	14	42	1	3	248	-55	-0.958066	-12	0.244268	126.911	1.14991	40.6001	0	0	-0.548868	-0.548868	0.207562	0.497514	0.39266	0	0	0
0_14_42_2	14	42	2	3	248	-54	-0.940983	-11	0.242193	125.504	1.16309	40.743	0	0	-0.549037	-0.549037	0.239123	0.486395	0.372557	0	0	0
0_14_42_3	14	42	3	3	248	-53	-0.923882	-11	0.243321	125.292	1.13542	40.9738	0	0	-0.54958	-0.54958	0.239656	0.488128	0.371376	0	0	0
0_14_42_4	14	42	4	3	248	-52	-0.906761	-11	0.242317	124.724	1.13707	41.0897	0	0	-0.549321	-0.549321	0.250949	0.483753	0.363939	0	0	0
0_14_42_5	14	42	5	3	248	-51	-0.889616	-11	0.244872	122.928	1.07437	41.4582	0	0	-0.550847	-0.550847	0.275207	0.481443	0.345044	0	0	0
0_14_43_1	14	43	1	3	253	-55	-0.958151	-12	0.243585	126.888	1.16667	40.4866	0	0	-0.54857	-0.54857	0.210815	0.495155	0.39117	0	0	0
0_14_43_2	14	43	2	3	253	-54	-0.941067	-11	0.242822	124.742	1.1555	40.6893	0	0	-0.549482	-0.549482	0.251222	0.484085	0.363657	0	0	0
0_14_43_3	14	43	3	3	253	-53	-0.923965	-11	0.242191	125.484	1.14026	41.1424	0	0	-0.54904	-0.54904	0.238234	0.486799	0.373047	0	0	0
0_14_43_4	14	43	4	3	253	-52	-0.906843	-11	0.243277	124.452	1.13702	40.8436	0	0	-0.549824	-0.549824	0.254291	0.484352	0.361006	0	0	0
0_14_43_5	14	43	5	3	253	-51	-0.889698	-11	0.243066	124.119	1.11112	41.3485	0	0	-0.549701	-0.549701	0.259024	0.482672	0.357707	0	0	0
0_14_44_1	14	44	1	3	258	-55	-0.958043	-12	0.242945	125.774	1.16055	40.5843	0	0	-0.54927	-0.54927	0.232287	0.489589	0.376664	0	0	0
0_14_44_2	14	44	2	3	258	-54	-0.94096	-11	0.242928	124.957	1.15653	40.6132	0	0	-0.549546	-0.549546	0.246878	0.485734	0.366481	0	0	0
0_14_44_3	14	44	3	3	258	-53	-0.92386	-11	0.243412	124.475	1.14978	40.637	0	0	-0.549732	-0.549732	0.254569	0.483994	0.360901	0	0	0
0_14_44_4	14	44	4	3	258	-52	-0.906738	-11	0.242214	123.984	1.13551	41.0383	0	0	-0.549487	-0.549487	0.263578	0.480449	0.354947	0	0	0
0_14_44_5	14	44	5	3	258	-51	-0.889594	-11	0.242696	124.088	1.15611	40.588	0	0	-0.549582	-0.549582	0.262017	0.4813	0.355847	0	0	0
0_14_45_1	14	45	1	3	243	-56	-0.975438	-12	0.244356	125.146	1.13816	40.7456	0	0	-0.549837	-0.549837	0.2409	0.488759	0.370014	0	0	0
0_14_45_2	14	45	2	3	243	-57	-0.99259	-12	0.243976	124.404	1.12308	40.9248	0	0	-0.549995	-0.549995	0.252734	0.485747	0.361508	0	0	0
0_14_45_3	14	45	3	3	243	-58	-1.00972	-12	0.242511	125.414	1.15776	40.7203	0	0	-0.549287	-0.549287	0.239606	0.487082	0.371887	0	0	0
0_14_45_4	14	45	4	3	243	-59	-1.02683	-12	0.242761	125.319	1.17144	40.3514	0	0	-0.549286	-0.549286	0.24034	0.487302	0.370929	0	0	0
0_14_45_5	14	45	5	3	243	-60	-1.04391	-12.6	0.241851	124.714	1.1464	40.9839	0	0	-0.549232	-0.549232	0.252114	0.483017	0.363334	0	0	0
0_14_46_1	14	46	1	3	248	-56	-0.975192	-12	0.245209	124.841	1.11396	40.9352	0	0	-0.550439	-0.550439	0.243631	0.489828	0.367419	0	0	0
0_14_46_2	14	46	2	3	248	-57	-0.992342	-12	0.242582	124.779	1.10912	41.5539	0	0	-0.549491	-0.549491	0.24826	0.48513	0.365592	0	0	0
0_14_46_3	14	46	3	3	248	-58	-1.00947	-12	0.241993	126.007	1.16813	40.7033	0	0	-0.54882	-0.54882	0.23044	0.488529	0.378671	0	0	0
0_14_46_4	14	46	4	3	248	-59	-1.02657	-12	0.243155	124.509	1.15484	40.5657	0	0	-0.549707	-0.549707	0.254201	0.484025	0.361188	0	0	0
0_14_46_5	14	46	5	3	248	-60	-1.04366	-12.4	0.242274	124.249	1.12869	41.1988	0	0	-0.549387	-0.549387	0.258559	0.481752	0.358464	0	0	0
0_14_47_1	14	47	1	3	253	-56	-0.975278	-12	0.243211	126.167	1.13376	41.0371	0	0	-0.549198	-0.549198	0.223105	0.492588	0.382703	0	0	0
0_14_47_2	14	47	2	3	253	-57	-0.992429	-12	0.242656	124.625	1.13985	41.0237	0	0	-0.549313	-0.549313	0.25265	0.483273	0.362703	0	0	0
0_14_47_3	14	47	3	3	253	-58	-1.00955	-12	0.244113	124.73	1.14854	40.4419	0	0	-0.550117	-0.550117	0.248189	0.487341	0.364705	0	0	0
0_14_47_4	14	47	4	3	253	-59	-1.02666	-12	0.242407	125.173	1.18073	40.3607	0	0	-0.549177	-0.549177	0.245318	0.48494	0.368098	0	0	0
0_14_47_5	14	47	5	3	253	-60	-1.04375	-12.6	0.243012	125.046	1.16951	40.3365	0	0	-0.549612	-0.549612	0.245467	0.486384	0.367372	0	0	0
0_14_48_1	14	48	1	3	258	-56	-0.975169	-12	0.243405	125.346	1.11247	41.3807	0	0	-0.549428	-0.549428	0.236751	0.488987	0.373117	0	0	0
0_14_48_2	14	48	2	3	258	-57	-0.992319	-12	0.242402	124.94	1.15173	40.8292	0	0	-0.549364	-0.549364	0.248056	0.484627	0.366046	0	0	0
0_14_48_3	14	48	3	3	258	-58	-1.00944	-12	0.242302	125.112	1.15371	40.8267	0	0	-0.549237	-0.549237	0.245188	0.485179	0.368106	0	0	0
0_14_48_4	14	48	4	3	258	-59	-1.02655	-12	0.241974	124.347	1.15276	40.8328	0	0	-0.549234	-0.549234	0.2584	0.481252	0.358816	0	0	0
0_14_48_5	14	48	5	3	258	-60	-1.04363	-12.4	0.242383	124.503	1.16967	40.5257	0	0	-0.549274	-0.549274	0.256491	0.481875	0.360183	0	0	0
0_14_49_1	14	49	1	3	243	-61	-1.06105	-13	0.244263	124.997	1.11631	41.0951	0	0	-0.550012	-0.550012	0.242409	0.488799	0.368815	0	0	0
0_14_49_2	14	49	2	3	243	-62	-1.07823	-13	0.243414	124.601	1.12428	41.0359	0	0	-0.549872	-0.549872	0.250563	0.485752	0.36343	0	0	0
0_14_49_3	14	49	3	3	243	-63	-1.09537	-13	0.243582	124.597	1.14149	40.7465	0	0	-0.549867	-0.549867	0.251747	0.485237	0.362749	0	0	0
0_14_49_4	14	49	4	3	243	-64	-1.1125	-13	0.241715	124.581	1.15447	40.8712	0	0	-0.549097	-0.549097	0.254857	0.481857	0.361481	0	0	0
0_14_49_5	14	49	5	3	243	-65	-1.1296	-13	0.243849	124.22	1.12243	40.9121	0	0	-0.550166	-0.550166	0.256348	0.484947	0.359037	0	0	0
0_14_50_1	14	50	1	3	248	-61	-1.0608	-13	0.244301	126.187	1.12907	40.7881	0	0	-0.549604	-0.549604	0.219073	0.495809	0.384326	0	0	0
0_14_50_2	14	50	2	3	248	-62	-1.07797	-13	0.24429	124.073	1.12315	40.8245	0	0	-0.550315	-0.550315	0.258645	0.484716	0.357269	0	0	0
0_14_50_3	14	50	3	3	248	-63	-1.09511	-13	0.243033	125.634	1.14307	40.8928	0	0	-0.549395	-0.549395	0.233944	0.489401	0.375445	0	0	0
0_14_50_4	14	50	4	3	248	-64	-1.11223	-13	0.243261	123.521	1.11013	41.2449	0	0	-0.549928	-0.549928	0.268927	0.480392	0.350538	0	0	0
0_14_50_5	14	50	5	3	248	-65	-1.12934	-13	0.243603	124.088	1.10658	41.2201	0	0	-0.550193	-0.550193	0.258213	0.484394	0.35778	0	0	0
0_14_51_1	14	51	1	3	253	-61	-1.06089	-13	0.243629	125.18	1.11341	41.2467	0	0	-0.54973	-0.54973	0.239431	0.488956	0.371073	0	0	0
0_14_51_2	14	51	2	3	253	-62	-1.07806	-13	0.242747	125.76	1.16839	40.4538	0	0	-0.549262	-0.549262	0.232778	0.489416	0.37633	0	0	0
0_14_51_3	14	51	3	3	253	-63	-1.0952	-13	0.242531	124.867	1.15786	40.7575	0	0	-0.549241	-0.549241	0.249767	0.483773	0.364941	0	0	0
0_14_51_4	14	51	4	3	253	-64	-1.11233	-13	0.242731	124.784	1.15916	40.547	0	0	-0.549591	-0.549591	0.250061	0.484855	0.364265	0	0	0
0_14_51_5	14	51	5	3	253	-65	-1.12943	-13	0.243611	123.861	1.12457	40.9599	0	0	-0.55005	-0.55005	0.263471	0.482321	0.354307	0	0	0
0_14_52_1	14	52	1	3	258	-61	-1.06077	-13	0.245082	125.478	1.13473	40.6016	0	0	-0.550111	-0.550111	0.232868	0.492438	0.374916	0	0	0
0_14_52_2	14	52	2	3	258	-62	-1.07794	-13	0.243597	124.756	1.15853	40.3844	0	0	-0.549781	-0.549781	0.248656	0.486254	0.364652	0	0	0
0_14_52_3	14	52	3	3	258	-63	-1.09509	-13	0.243566	125.299	1.15973	40.3701	0	0	-0.549815	-0.549815	0.239285	0.489108	0.371238	0	0	0
0_14_52_5	14	52	5	3	258	-65	-1.12931	-13	0.243619	123.724	1.11669	41.0566	0	0	-0.55008	-0.55008	0.265212	0.481986	0.352962	0	0	0
0_14_53_1	14	53	1	3	243	-70	-1.22047	-15	0.243484	127.064	1.18396	40.1528	0	0	-0.54863	-0.54863	0.208282	0.496034	0.392944	0	0	0
0_14_53_3	14	53	3	3	243	-68	-1.18627	-14	0.243906	124.294	1.12604	40.9669	0	0	-0.549946	-0.549946	0.256088	0.484255	0.359549	0	0	0
0_14_53_4	14	53	4	3	243	-67	-1.16914	-14	0.243772	123.861	1.12484	40.9567	0	0	-0.549932	-0.549932	0.263148	0.482223	0.354493	0	0	0
0_14_53_5	14	53	5	3	243	-66	-1.15199	-14	0.242983	123.969	1.10651	41.3881	0	0	-0.549713	-0.549713	0.260885	0.482304	0.356238	0	0	0
0_14_54_1	14	54	1	3	248	-70	-1.22019	-15	0.243057	125.699	1.15185	40.6641	0	0	-0.549446	-0.549446	0.232637	0.49006	0.376195	0	0	0
0_14_54_2	14	54	2	3	248	-69	-1.20311	-14	0.242752	125.065	1.15395	40.566	0	0	-0.549708	-0.549708	0.244093	0.487151	0.368171	0	0	0
0_14_54_3	14	54	3	3	248	-68	-1.186	-14	0.242703	124.733	1.12943	41.1452	0	0	-0.549305	-0.549305	0.249342	0.48454	0.364727	0	0	0
0_14_54_4	14	54	4	3	248	-67	-1.16887	-14	0.242373	124.492	1.12911	41.0981	0	0	-0.549591	-0.549591	0.253964	0.48371	0.361508	0	0	0
0_14_54_5	14	54	5	3	248	-66	-1.15172	-14	0.243156	123.54	1.09981	41.4337	0	0	-0.549895	-0.549895	0.26771	0.480775	0.351305	0	0	0
0_14_55_1	14	55	1	3	253	-70	-1.22029	-15	0.24274	126.111	1.15339	40.7591	0	0	-0.549046	-0.549046	0.225782	0.491133	0.381178	0	0	0
0_14_55_2	14	55	2	3	253	-69	-1.2032	-14	0.243571	124.858	1.17033	40.095	0	0	-0.549976	-0.549976	0.247042	0.487286	0.365623	0	0	0
0_14_55_3	14	55	3	3	253	-68	-1.1861	-14	0.243913	125.595	1.17853	39.9211	0	0	-0.549839	-0.549839	0.233452	0.491325	0.374901	0	0	0
0_14_55_4	14	55	4	3	253	-67	-1.16897	-14	0.243108	124.819	1.16398	40.3728	0	0	-0.549701	-0.549701	0.248645	0.485816	0.36494	0	0	0
0_14_55_5	14	55	5	3	253	-66	-1.15181	-14	0.242379	123.663	1.12482	41.171	0	0	-0.549592	-0.549592	0.268281	0.479427	0.351475	0	0	0
0_14_56_1	14	56	1	3	258	-70	-1.22017	-15	0.244334	125.361	1.13275	40.7835	0	0	-0.549931	-0.549931	0.236241	0.490584	0.373036	0	0	0
0_14_56_2	14	56	2	3	258	-69	-1.20308	-14	0.243517	124.931	1.15053	40.5714	0	0	-0.549769	-0.549769	0.245839	0.486925	0.366774	0	0	0
0_14_56_3	14	56	3	3	258	-68	-1.18597	-14	0.243439	124.651	1.12003	41.1403	0	0	-0.549851	-0.549851	0.249823	0.485844	0.364035	0	0	0
0_14_56_4	14	56	4	3	258	-67	-1.16885	-14	0.243497	124.373	1.12764	40.8971	0	0	-0.549948	-0.549948	0.254085	0.485075	0.360736	0	0	0
0_14_56_5	14	56	5	3	258	-66	-1.15169	-14	0.244969	122.934	1.09334	41.1103	0	0	-0.550687	-0.550687	0.27563	0.481023	0.34472	0	0	0
0_14_57_1	14	57	1	3	243	-75	-1.30606	-16	0.243725	126.271	1.14739	40.6844	0	0	-0.549188	-0.549188	0.220586	0.493692	0.384098	0	0	0
0_14_57_2	14	57	2	3	243	-74	-1.28898	-15	0.242855	125.068	1.14568	40.7031	0	0	-0.549719	-0.549719	0.243579	0.487385	0.368474	0	0	0
0_14_57_3	14	57	3	3	243	-73	-1.27188	-15	0.242869	124.831	1.14029	40.886	0	0	-0.549588	-0.549588	0.248215	0.485486	0.365475	0	0	0
0_14_57_4	14	57	4	3	243	-72	-1.25475	-15	0.243303	123.854	1.11794	41.0622	0	0	-0.550089	-0.550089	0.263213	0.482532	0.354433	0	0	0
0_14_57_5	14	57	5	3	243	-71	-1.2376	-15	0.243431	123.325	1.10264	41.3479	0	0	-0.549984	-0.549984	0.271654	0.479806	0.348508	0	0	0
0_14_58_1	14	58	1	3	248	-75	-1.30578	-16	0.242992	126.166	1.13484	41.108	0	0	-0.548903	-0.548903	0.223612	0.491673	0.382522	0	0	0
0_14_58_2	14	58	2	3	248	-74	-1.2887	-15	0.24324	125.099	1.16068	40.4139	0	0	-0.549737	-0.549737	0.243534	0.487457	0.368483	0	0	0
0_14_58_3	14	58	3	3	248	-73	-1.2716	-15	0.242397	124.736	1.10956	41.6157	0	0	-0.549375	-0.549375	0.24976	0.484213	0.364777	0	0	0
0_14_58_4	14	58	4	3	248	-72	-1.25447	-15	0.242734	124.926	1.13568	40.9577	0	0	-0.549619	-0.549619	0.246274	0.486168	0.366796	0	0	0
0_14_58_5	14	58	5	3	248	-71	-1.23732	-15	0.243766	123.963	1.11783	40.9707	0	0	-0.550136	-0.550136	0.260309	0.483802	0.356161	0	0	0
0_14_59_1	14	59	1	3	253	-75	-1.30588	-16	0.243405	126.131	1.1413	40.7458	0	0	-0.549348	-0.549348	0.222607	0.493527	0.382563	0	0	0
0_14_59_2	14	59	2	3	253	-74	-1.2888	-15	0.24227	125.513	1.16351	40.602	0	0	-0.549201	-0.549201	0.237689	0.487585	0.373127	0	0	0
0_14_59_3	14	59	3	3	253	-73	-1.27169	-15	0.244398	123.899	1.11378	40.9171	0	0	-0.550401	-0.550401	0.260546	0.484568	0.355689	0	0	0
0_14_59_4	14	59	4	3	253	-72	-1.25457	-15	0.242645	124.46	1.1213	41.1917	0	0	-0.549668	-0.549668	0.253627	0.484156	0.361553	0	0	0
0_14_59_5	14	59	5	3	253	-71	-1.23742	-15	0.24255	123.776	1.09594	41.6682	0	0	-0.5497	-0.5497	0.264653	0.480881	0.353866	0	0	0
0_14_60_1	14	60	1	3	258	-75	-1.30575	-16	0.243928	126.242	1.14347	40.6528	0	0	-0.549397	-0.549397	0.220008	0.49462	0.384166	0	0	0
0_14_60_2	14	60	2	3	258	-74	-1.28867	-15	0.2425	124.734	1.15902	40.636	0	0	-0.54932	-0.54932	0.251087	0.483843	0.363708	0	0	0
0_14_60_3	14	60	3	3	258	-73	-1.27157	-15	0.243333	124.404	1.14849	40.5662	0	0	-0.549874	-0.549874	0.254952	0.484457	0.360338	0	0	0
0_14_60_4	14	60	4	3	258	-72	-1.25445	-15	0.242977	124.442	1.16714	40.2789	0	0	-0.549827	-0.549827	0.255528	0.484009	0.360116	0	0	0
0_14_60_5	14	60	5	3	258	-71	-1.23729	-15	0.243186	124.014	1.12606	40.9518	0	0	-0.549946	-0.549946	0.26091	0.48285	0.356132	0	0	0
0_14_61_1	14	61	1	3	243	-76	-1.32325	-16	0.243614	124.891	1.07586	41.9151	0	0	-0.55	-0.55	0.2427	0.488648	0.368652	0	0	0
0_14_61_2	14	61	2	3	243	-77	-1.34041	-16	0.243901	124.403	1.12281	40.8328	0	0	-0.550334	-0.550334	0.252727	0.486554	0.361387	0	0	0
0_14_61_3	14	61	3	3	243	-78	-1.35754	-16	0.24159	125.323	1.1534	40.9929	0	0	-0.548891	-0.548891	0.242213	0.485023	0.370546	0	0	0
0_14_61_4	14	61	4	3	243	-79	-1.37465	-16	0.242588	124.921	1.16036	40.4862	0	0	-0.549596	-0.549596	0.247047	0.485955	0.36619	0	0	0
0_14_61_5	14	61	5	3	243	-80	-1.39173	-16.4	0.242915	124.717	1.14837	40.6156	0	0	-0.549859	-0.549859	0.24991	0.48578	0.364027	0	0	0
0_14_62_1	14	62	1	3	248	-76	-1.32297	-16	0.244262	125.916	1.12655	40.7993	0	0	-0.549865	-0.549865	0.224164	0.49472	0.380845	0	0	0
0_14_62_2	14	62	2	3	248	-77	-1.34013	-16	0.243773	124.052	1.11763	40.9433	0	0	-0.550199	-0.550199	0.258574	0.484519	0.357304	0	0	0
0_14_62_3	14	62	3	3	248	-78	-1.35726	-16	0.243132	125.421	1.15664	40.4659	0	0	-0.549715	-0.549715	0.237128	0.489511	0.37279	0	0	0
0_14_62_4	14	62	4	3	248	-79	-1.37436	-16	0.242167	124.521	1.15415	40.7328	0	0	-0.549295	-0.549295	0.254635	0.482731	0.361224	0	0	0
0_14_62_5	14	62	5	3	248	-80	-1.39144	-16	0.243548	124.399	1.13355	40.691	0	0	-0.550188	-0.550188	0.253464	0.485916	0.360997	0	0	0
0_14_63_1	14	63	1	3	253	-76	-1.32307	-16	0.244604	126.515	1.12219	40.8805	0	0	-0.549352	-0.549352	0.21154	0.49801	0.389154	0	0	0
0_14_63_2	14	63	2	3	253	-77	-1.34023	-16	0.242753	124.83	1.11948	41.214	0	0	-0.549715	-0.549715	0.246971	0.486292	0.366167	0	0	0
0_14_63_3	14	63	3	3	253	-78	-1.35736	-16	0.241836	126.1	1.16854	40.7044	0	0	-0.548612	-0.548612	0.228448	0.48878	0.379997	0	0	0
