ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_1_29_1	1	29	1	3	78	36	0.628644	8	0.242943	126.102	1.18331	40.4035	0	0	-0.54883	-0.54883	0.229143	0.488976	0.379541	0	0	0
0_1_29_2	1	29	2	3	78	37	0.645831	8	0.242626	124.699	1.16087	40.4514	0	0	-0.549601	-0.549601	0.250454	0.485129	0.363618	0	0	0
0_1_29_3	1	29	3	3	78	38	0.662997	8	0.242143	124.572	1.16889	40.5861	0	0	-0.549198	-0.549198	0.255622	0.481841	0.360934	0	0	0
0_1_29_4	1	29	4	3	78	39	0.680144	8	0.242358	123.001	1.15619	40.6012	0	0	-0.549355	-0.549355	0.280464	0.475435	0.342811	0	0	0
0_1_29_5	1	29	5	3	78	40	0.697275	9	0.241122	124.4	1.19284	40.3942	0	0	-0.548764	-0.548764	0.261074	0.478758	0.357697	0	0	0
0_1_30_1	1	30	1	3	73	36	0.628441	8	0.243037	124.727	1.1668	40.4603	0	0	-0.549524	-0.549524	0.251799	0.48404	0.363209	0	0	0
0_1_30_2	1	30	2	3	73	37	0.645624	8	0.241876	123.697	1.16017	40.7036	0	0	-0.549191	-0.549191	0.270194	0.477617	0.350572	0	0	0
0_1_30_3	1	30	3	3	73	38	0.662786	8	0.242218	124.187	1.16746	40.4979	0	0	-0.549322	-0.549322	0.261211	0.480785	0.356649	0	0	0
0_1_30_4	1	30	4	3	73	39	0.679929	8	0.241194	123.992	1.17856	40.3769	0	0	-0.549256	-0.549256	0.265812	0.479044	0.353656	0	0	0
0_1_30_5	1	30	5	3	73	40	0.697055	9	0.242218	123.733	1.17156	40.4384	0	0	-0.549314	-0.549314	0.26949	0.478251	0.350886	0	0	0
0_1_31_1	1	31	1	3	68	36	0.628472	8	0.2433	125.078	1.15345	40.6778	0	0	-0.549527	-0.549527	0.244771	0.486277	0.368006	0	0	0
0_1_31_2	1	31	2	3	68	37	0.645656	8	0.242728	124.444	1.17932	40.2674	0	0	-0.549442	-0.549442	0.257413	0.482126	0.359346	0	0	0
0_1_31_3	1	31	3	3	68	38	0.662819	8	0.243146	124.22	1.16926	40.2951	0	0	-0.549747	-0.549747	0.259981	0.482361	0.357153	0	0	0
0_1_31_4	1	31	4	3	68	39	0.679962	8	0.242423	123.735	1.16187	40.5343	0	0	-0.549477	-0.549477	0.268667	0.479003	0.351283	0	0	0
0_1_31_5	1	31	5	3	68	40	0.697089	9	0.242778	123.455	1.16889	40.2879	0	0	-0.549607	-0.549607	0.2728	0.478395	0.34802	0	0	0
0_1_32_1	1	32	1	3	63	36	0.628346	8	0.244226	125.163	1.14917	40.5292	0	0	-0.549915	-0.549915	0.241206	0.488801	0.369824	0	0	0
0_1_32_2	1	32	2	3	63	37	0.645527	8	0.242577	124.985	1.17853	40.3387	0	0	-0.549346	-0.549346	0.248231	0.484545	0.365916	0	0	0
0_1_32_4	1	32	4	3	63	39	0.679828	8	0.241991	124.19	1.16233	40.6422	0	0	-0.549303	-0.549303	0.261694	0.480394	0.356518	0	0	0
0_1_32_5	1	32	5	3	63	40	0.696952	9	0.242575	123.804	1.17826	40.2479	0	0	-0.549432	-0.549432	0.267905	0.479173	0.351785	0	0	0
0_1_33_1	1	33	1	3	78	41	0.714451	9	0.242682	125.821	1.2062	40.0755	0	0	-0.548441	-0.548441	0.235025	0.48628	0.375578	0	0	0
0_1_33_2	1	33	2	3	78	42	0.731654	9	0.241691	123.776	1.16171	40.7034	0	0	-0.549139	-0.549139	0.268916	0.477849	0.351513	0	0	0
0_1_33_3	1	33	3	3	78	43	0.748836	9	0.242748	123.588	1.16261	40.3913	0	0	-0.54969	-0.54969	0.270374	0.479262	0.349743	0	0	0
0_1_33_4	1	33	4	3	78	44	0.765999	9	0.241756	123.697	1.16581	40.6484	0	0	-0.549098	-0.549098	0.270539	0.477242	0.350414	0	0	0
0_1_33_5	1	33	5	3	78	45	0.783144	9.6	0.241809	123.937	1.17072	40.5721	0	0	-0.549117	-0.549117	0.266794	0.478329	0.353112	0	0	0
0_1_34_1	1	34	1	3	73	41	0.714227	9	0.243534	125.223	1.15721	40.5871	0	0	-0.549524	-0.549524	0.241992	0.4872	0.369855	0	0	0
0_1_34_2	1	34	2	3	73	42	0.731427	9	0.242323	124.886	1.15304	40.7317	0	0	-0.549417	-0.549417	0.247979	0.485102	0.365752	0	0	0
0_1_34_3	1	34	3	3	73	43	0.748606	9	0.242743	125.719	1.18681	40.2436	0	0	-0.549129	-0.549129	0.235673	0.487792	0.374792	0	0	0
0_1_34_4	1	34	4	3	73	44	0.765764	9	0.242276	124.606	1.17433	40.3977	0	0	-0.549385	-0.549385	0.25472	0.482699	0.361352	0	0	0
0_1_34_5	1	34	5	3	73	45	0.782905	9.4	0.242943	124.101	1.16353	40.4663	0	0	-0.549551	-0.549551	0.262183	0.48115	0.355768	0	0	0
0_1_35_1	1	35	1	3	68	41	0.714261	9	0.244113	124.589	1.15441	40.3785	0	0	-0.550065	-0.550065	0.251515	0.486055	0.36256	0	0	0
0_1_35_2	1	35	2	3	68	42	0.731462	9	0.242692	124.394	1.1737	40.3778	0	0	-0.549421	-0.549421	0.258123	0.481853	0.358865	0	0	0
0_1_35_3	1	35	3	3	68	43	0.748641	9	0.242177	124.749	1.17941	40.4269	0	0	-0.549157	-0.549157	0.25319	0.482392	0.362733	0	0	0
0_1_35_4	1	35	4	3	68	44	0.7658	9	0.242196	124.366	1.17704	40.3954	0	0	-0.549279	-0.549279	0.259115	0.48111	0.358333	0	0	0
0_1_35_5	1	35	5	3	68	45	0.782942	9.6	0.241997	123.759	1.15929	40.7333	0	0	-0.549159	-0.549159	0.269083	0.477873	0.351362	0	0	0
0_1_36_1	1	36	1	3	63	41	0.714122	9	0.244223	124.545	1.15041	40.4447	0	0	-0.550034	-0.550034	0.251986	0.485884	0.362197	0	0	0
0_1_36_2	1	36	2	3	63	42	0.73132	9	0.242258	124.106	1.1583	40.6028	0	0	-0.549518	-0.549518	0.262258	0.480947	0.355832	0	0	0
0_1_36_3	1	36	3	3	63	43	0.748497	9	0.242739	124.108	1.16272	40.4756	0	0	-0.549601	-0.549601	0.262028	0.481313	0.355861	0	0	0
0_1_36_4	1	36	4	3	63	44	0.765654	9	0.242355	123.928	1.17627	40.3394	0	0	-0.549381	-0.549381	0.266308	0.479344	0.353111	0	0	0
0_1_36_5	1	36	5	3	63	45	0.782793	9.4	0.242793	123.343	1.15238	40.543	0	0	-0.549718	-0.549718	0.274053	0.478299	0.347085	0	0	0
0_1_37_1	1	37	1	3	78	50	0.874254	11	0.242054	126.162	1.20144	40.3337	0	0	-0.548424	-0.548424	0.231183	0.486737	0.378928	0	0	0
0_1_37_2	1	37	2	3	78	49	0.857081	10	0.242314	124.41	1.18169	40.2617	0	0	-0.549312	-0.549312	0.258099	0.48161	0.358915	0	0	0
0_1_37_3	1	37	3	3	78	48	0.839889	10	0.242788	124.379	1.17158	40.3615	0	0	-0.549539	-0.549539	0.257976	0.482268	0.358835	0	0	0
0_1_37_4	1	37	4	3	78	47	0.822677	10	0.242482	123.145	1.15081	40.585	0	0	-0.549651	-0.549651	0.277406	0.477153	0.344743	0	0	0
0_1_37_5	1	37	5	3	78	46	0.805441	10	0.243718	122.174	1.13073	40.6203	0	0	-0.550012	-0.550012	0.290934	0.474756	0.334333	0	0	0
0_1_38_1	1	38	1	3	73	50	0.873999	11	0.243385	126.628	1.18512	40.1632	0	0	-0.548718	-0.548718	0.216615	0.493567	0.387254	0	0	0
0_1_38_2	1	38	2	3	73	49	0.856829	10	0.242567	124.962	1.18131	40.3032	0	0	-0.54928	-0.54928	0.248786	0.484217	0.365558	0	0	0
0_1_38_3	1	38	3	3	73	48	0.83964	10	0.242382	124.685	1.16335	40.6196	0	0	-0.549323	-0.549323	0.25306	0.483022	0.362564	0	0	0
0_1_38_4	1	38	4	3	73	47	0.822431	10	0.243515	124.262	1.16601	40.2885	0	0	-0.549813	-0.549813	0.258562	0.483115	0.35795	0	0	0
0_1_38_5	1	38	5	3	73	46	0.805199	10	0.242095	123.816	1.14254	41.0364	0	0	-0.549175	-0.549175	0.267544	0.478333	0.352474	0	0	0
0_1_39_1	1	39	1	3	68	50	0.874038	11	0.243339	124.928	1.16116	40.5217	0	0	-0.549537	-0.549537	0.247596	0.485482	0.365996	0	0	0
0_1_39_2	1	39	2	3	68	49	0.856867	10	0.242309	124.687	1.17251	40.4922	0	0	-0.549234	-0.549234	0.253529	0.482624	0.362315	0	0	0
0_1_39_3	1	39	3	3	68	48	0.839678	10	0.242085	124.471	1.16253	40.6944	0	0	-0.549242	-0.549242	0.257225	0.481451	0.359808	0	0	0
0_1_39_4	1	39	4	3	68	47	0.822469	10	0.242493	123.614	1.1604	40.5239	0	0	-0.549519	-0.549519	0.2705	0.478627	0.349912	0	0	0
0_1_39_5	1	39	5	3	68	46	0.805236	10	0.242741	122.827	1.13327	40.7805	0	0	-0.54978	-0.54978	0.281072	0.476713	0.341775	0	0	0
0_1_40_1	1	40	1	3	63	50	0.873878	11	0.243825	125.357	1.17912	40.1871	0	0	-0.549521	-0.549521	0.240511	0.487627	0.370904	0	0	0
0_1_40_2	1	40	2	3	63	49	0.856709	10	0.243983	124.635	1.16223	40.2996	0	0	-0.549895	-0.549895	0.251125	0.485744	0.362922	0	0	0
0_1_40_3	1	40	3	3	63	48	0.839522	10	0.243426	124.418	1.15404	40.5519	0	0	-0.54978	-0.54978	0.255818	0.483717	0.360026	0	0	0
0_1_40_4	1	40	4	3	63	47	0.822315	10	0.243248	123.944	1.1465	40.6711	0	0	-0.549759	-0.549759	0.263685	0.481373	0.354461	0	0	0
0_1_40_5	1	40	5	3	63	46	0.805084	10	0.242705	123.986	1.14822	40.7969	0	0	-0.549501	-0.549501	0.264058	0.480347	0.354597	0	0	0
0_1_41_1	1	41	1	3	78	55	0.960042	12	0.244486	125.284	1.15227	40.454	0	0	-0.549912	-0.549912	0.238876	0.489583	0.371364	0	0	0
0_1_41_2	1	41	2	3	78	54	0.942926	11	0.242183	125.42	1.18438	40.4139	0	0	-0.548874	-0.548874	0.241635	0.485175	0.370939	0	0	0
0_1_41_3	1	41	3	3	78	53	0.92579	11	0.24263	125.276	1.1675	40.592	0	0	-0.549066	-0.549066	0.242497	0.48569	0.369945	0	0	0
0_1_41_4	1	41	4	3	78	52	0.908634	11	0.242435	124.393	1.15361	40.6795	0	0	-0.549501	-0.549501	0.256957	0.482533	0.359512	0	0	0
0_1_41_5	1	41	5	3	78	51	0.891453	11	0.242887	124.487	1.15898	40.5772	0	0	-0.54953	-0.54953	0.255329	0.483123	0.360608	0	0	0
0_1_42_1	1	42	1	3	73	55	0.959772	12	0.24345	125.354	1.17285	40.2593	0	0	-0.549531	-0.549531	0.239696	0.488083	0.371283	0	0	0
0_1_42_2	1	42	2	3	73	54	0.942658	11	0.241971	124.55	1.17651	40.5035	0	0	-0.549129	-0.549129	0.256741	0.481218	0.360299	0	0	0
0_1_42_4	1	42	4	3	73	52	0.908372	11	0.241997	123.821	1.1746	40.4016	0	0	-0.549295	-0.549295	0.268274	0.478519	0.351796	0	0	0
0_1_42_5	1	42	5	3	73	51	0.891194	11	0.242439	123.886	1.15492	40.6631	0	0	-0.549488	-0.549488	0.265915	0.479812	0.353248	0	0	0
0_1_43_1	1	43	1	3	68	55	0.959814	12	0.244207	125.979	1.16145	40.3676	0	0	-0.549455	-0.549455	0.226403	0.492488	0.380019	0	0	0
0_1_43_2	1	43	2	3	68	54	0.942699	11	0.24258	124.278	1.1547	40.7198	0	0	-0.549442	-0.549442	0.259404	0.481522	0.357959	0	0	0
0_1_43_3	1	43	3	3	68	53	0.925566	11	0.242712	124.903	1.17521	40.4312	0	0	-0.549297	-0.549297	0.249873	0.483845	0.364876	0	0	0
0_1_43_4	1	43	4	3	68	52	0.908412	11	0.243219	124.052	1.14862	40.5882	0	0	-0.549854	-0.549854	0.261562	0.482321	0.355826	0	0	0
0_1_43_5	1	43	5	3	68	51	0.891234	11	0.242137	123.668	1.14706	40.7676	0	0	-0.54952	-0.54952	0.269015	0.479068	0.350957	0	0	0
0_1_44_1	1	44	1	3	63	55	0.959645	12	0.244667	124.826	1.15743	40.2614	0	0	-0.550201	-0.550201	0.246928	0.487907	0.365566	0	0	0
0_1_44_2	1	44	2	3	63	54	0.942532	11	0.24206	124.619	1.16985	40.5651	0	0	-0.549197	-0.549197	0.254878	0.482061	0.361456	0	0	0
0_1_44_3	1	44	3	3	63	53	0.9254	11	0.242172	124.455	1.16139	40.7122	0	0	-0.549231	-0.549231	0.257445	0.481377	0.35964	0	0	0
0_1_44_4	1	44	4	3	63	52	0.908248	11	0.242778	123.496	1.15229	40.5826	0	0	-0.549671	-0.549671	0.271636	0.478823	0.348883	0	0	0
0_1_44_5	1	44	5	3	63	51	0.891073	11	0.241324	123.406	1.12968	41.3025	0	0	-0.549049	-0.549049	0.273996	0.476148	0.347955	0	0	0
0_1_45_1	1	45	1	3	78	56	0.977202	12	0.244539	125.437	1.16012	40.3366	0	0	-0.549809	-0.549809	0.236516	0.490048	0.373053	0	0	0
0_1_45_2	1	45	2	3	78	57	0.994385	12	0.241989	125.02	1.15696	40.8735	0	0	-0.54909	-0.54909	0.247825	0.483778	0.366577	0	0	0
0_1_45_3	1	45	3	3	78	58	1.01154	12	0.242643	125.695	1.17011	40.5037	0	0	-0.549063	-0.549063	0.23452	0.488319	0.375287	0	0	0
0_1_45_4	1	45	4	3	78	59	1.02868	12	0.243464	124.192	1.15398	40.4915	0	0	-0.549895	-0.549895	0.259457	0.482996	0.357337	0	0	0
0_1_45_5	1	45	5	3	78	60	1.0458	13	0.24386	124.535	1.15841	40.3523	0	0	-0.549974	-0.549974	0.253056	0.485265	0.361627	0	0	0
0_1_46_1	1	46	1	3	73	56	0.976929	12	0.243153	124.936	1.14692	40.7775	0	0	-0.549573	-0.549573	0.246859	0.485794	0.366493	0	0	0
0_1_46_2	1	46	2	3	73	57	0.994109	12	0.242534	124.083	1.16016	40.5817	0	0	-0.549507	-0.549507	0.26282	0.480733	0.355462	0	0	0
0_1_46_3	1	46	3	3	73	58	1.01126	12	0.241892	123.391	1.15464	40.7525	0	0	-0.551235	-0.548652	0.27471	0.477403	0.347773	0	0	0
0_1_46_4	1	46	4	3	73	59	1.0284	12	0.242325	124.18	1.18178	40.2144	0	0	-0.549451	-0.549451	0.261973	0.480837	0.356093	0	0	0
0_1_46_5	1	46	5	3	73	60	1.04551	13	0.242488	124.035	1.16663	40.4421	0	0	-0.54952	-0.54952	0.263645	0.480589	0.354806	0	0	0
0_1_47_1	1	47	1	3	68	56	0.976971	12	0.243	125.76	1.15745	40.7507	0	0	-0.549148	-0.549148	0.233488	0.488624	0.376184	0	0	0
0_1_47_2	1	47	2	3	68	57	0.994151	12	0.242975	124.675	1.16062	40.5211	0	0	-0.549591	-0.549591	0.252042	0.484259	0.36288	0	0	0
0_1_47_3	1	47	3	3	68	58	1.0113	12	0.243787	124.67	1.16653	40.2524	0	0	-0.549915	-0.549915	0.251245	0.485573	0.363012	0	0	0
0_1_47_4	1	47	4	3	68	59	1.02844	12	0.242332	124.806	1.17686	40.4163	0	0	-0.54926	-0.54926	0.251641	0.483228	0.36365	0	0	0
0_1_47_5	1	47	5	3	68	60	1.04556	13	0.242863	124.083	1.14767	40.7256	0	0	-0.549629	-0.549629	0.26171	0.481531	0.356017	0	0	0
0_1_48_1	1	48	1	3	63	56	0.9768	12	0.244176	126.166	1.13038	40.9375	0	0	-0.549279	-0.549279	0.220728	0.494248	0.383582	0	0	0
0_1_48_2	1	48	2	3	63	57	0.993979	12	0.244169	124.228	1.15017	40.3954	0	0	-0.550182	-0.550182	0.257354	0.484673	0.358336	0	0	0
0_1_48_3	1	48	3	3	63	58	1.01113	12	0.244329	124.92	1.16461	40.1919	0	0	-0.550063	-0.550063	0.245969	0.487739	0.366419	0	0	0
0_1_48_4	1	48	4	3	63	59	1.02826	12	0.24306	123.626	1.15143	40.5203	0	0	-0.549807	-0.549807	0.268907	0.480092	0.350615	0	0	0
0_1_48_5	1	48	5	3	63	60	1.04538	13	0.243372	124.568	1.16566	40.3726	0	0	-0.549688	-0.549688	0.253708	0.484116	0.361552	0	0	0
0_1_49_1	1	49	1	3	78	61	1.06296	13	0.245063	125.534	1.15202	40.35	0	0	-0.550017	-0.550017	0.233252	0.491884	0.374899	0	0	0
0_1_49_2	1	49	2	3	78	62	1.08016	13	0.242322	125.204	1.15315	40.7239	0	0	-0.54943	-0.54943	0.24263	0.486662	0.369567	0	0	0
0_1_49_3	1	49	3	3	78	63	1.09734	13	0.2444	124.955	1.1529	40.3894	0	0	-0.550069	-0.550069	0.24467	0.488215	0.367253	0	0	0
0_1_49_4	1	49	4	3	78	64	1.11449	13	0.243113	124.217	1.14854	40.6259	0	0	-0.549806	-0.549806	0.258856	0.482946	0.35781	0	0	0
0_1_49_5	1	49	5	3	78	65	1.13162	14	0.242982	124.331	1.14844	40.6985	0	0	-0.549693	-0.549693	0.257399	0.48296	0.359028	0	0	0
0_1_50_1	1	50	1	3	73	61	1.06268	13	0.245149	124.628	1.14417	40.3493	0	0	-0.550431	-0.550431	0.24867	0.488288	0.363905	0	0	0
0_1_50_2	1	50	2	3	73	62	1.07988	13	0.242741	124.554	1.17041	40.3999	0	0	-0.549481	-0.549481	0.254932	0.483019	0.361011	0	0	0
0_1_50_3	1	50	3	3	73	63	1.09705	13	0.242882	124.578	1.16788	40.426	0	0	-0.549523	-0.549523	0.254239	0.483367	0.361439	0	0	0
0_1_50_4	1	50	4	3	73	64	1.11419	13	0.242344	124.313	1.16312	40.5851	0	0	-0.549409	-0.549409	0.259299	0.481428	0.35809	0	0	0
0_1_50_5	1	50	5	3	73	65	1.13132	13.8	0.242686	123.954	1.15333	40.6804	0	0	-0.549541	-0.549541	0.264653	0.480308	0.354122	0	0	0
0_1_51_1	1	51	1	3	68	61	1.06272	13	0.243325	126.074	1.15812	40.7107	0	0	-0.549066	-0.549066	0.227362	0.490483	0.380286	0	0	0
0_1_51_2	1	51	2	3	68	62	1.07992	13	0.243698	124.153	1.15625	40.3664	0	0	-0.550052	-0.550052	0.259618	0.483494	0.356992	0	0	0
0_1_51_3	1	51	3	3	68	63	1.09709	13	0.243846	124.935	1.16835	40.1991	0	0	-0.549925	-0.549925	0.24632	0.487169	0.36636	0	0	0
0_1_51_4	1	51	4	3	68	64	1.11424	13	0.242386	124.479	1.15218	40.7843	0	0	-0.549429	-0.549429	0.256057	0.482417	0.360385	0	0	0
0_1_51_5	1	51	5	3	68	65	1.13137	13.6	0.243924	124.562	1.15673	40.2483	0	0	-0.550103	-0.550103	0.250811	0.486753	0.362642	0	0	0
0_1_52_1	1	52	1	3	63	61	1.06254	13	0.243479	126.431	1.16698	40.5651	0	0	-0.548879	-0.548879	0.220999	0.492094	0.384664	0	0	0
0_1_52_2	1	52	2	3	63	62	1.07974	13	0.242396	124.317	1.16189	40.6143	0	0	-0.549382	-0.549382	0.259156	0.481412	0.358195	0	0	0
0_1_52_3	1	52	3	3	63	63	1.09691	13	0.243353	125.211	1.18585	40.0641	0	0	-0.549522	-0.549522	0.243231	0.486828	0.368985	0	0	0
0_1_52_4	1	52	4	3	63	64	1.11406	13	0.24328	123.778	1.16815	40.1731	0	0	-0.549971	-0.549971	0.266686	0.481193	0.352062	0	0	0
0_1_52_5	1	52	5	3	63	65	1.13118	13.4	0.242254	124.769	1.16467	40.6362	0	0	-0.549274	-0.549274	0.251948	0.483134	0.363466	0	0	0
0_1_53_1	1	53	1	3	78	70	1.22261	15	0.244005	125.819	1.16148	40.4814	0	0	-0.549375	-0.549375	0.230665	0.490578	0.377507	0	0	0
0_1_53_2	1	53	2	3	78	69	1.2055	14	0.242611	125.169	1.1655	40.6011	0	0	-0.549224	-0.549224	0.244555	0.485362	0.368532	0	0	0
0_1_53_3	1	53	3	3	78	68	1.18837	14	0.243748	124.105	1.13781	40.6933	0	0	-0.55005	-0.55005	0.25953	0.48356	0.35701	0	0	0
0_1_53_4	1	53	4	3	78	67	1.17121	14	0.243586	123.298	1.12283	40.8814	0	0	-0.550145	-0.550145	0.272667	0.480012	0.347612	0	0	0
0_1_53_5	1	53	5	3	78	66	1.15403	14	0.244423	124.137	1.11756	40.9791	0	0	-0.55025	-0.55025	0.257729	0.484709	0.358062	0	0	0
0_1_54_1	1	54	1	3	73	70	1.2223	15	0.242366	125.788	1.17805	40.5611	0	0	-0.548833	-0.548833	0.235368	0.486861	0.375437	0	0	0
0_1_54_4	1	54	4	3	73	67	1.17091	14	0.243134	123.502	1.13964	40.7647	0	0	-0.549766	-0.549766	0.270722	0.479396	0.349414	0	0	0
0_1_54_5	1	54	5	3	73	66	1.15373	14	0.242574	123.4	1.11407	41.3168	0	0	-0.549574	-0.549574	0.271928	0.47845	0.348769	0	0	0
0_1_55_1	1	55	1	3	68	70	1.22235	15	0.24444	125.741	1.16291	40.3549	0	0	-0.549609	-0.549609	0.231502	0.49102	0.376697	0	0	0
0_1_55_2	1	55	2	3	68	69	1.20524	14	0.243392	124.876	1.18487	40.0355	0	0	-0.549631	-0.549631	0.248841	0.485478	0.364942	0	0	0
0_1_55_3	1	55	3	3	68	68	1.18811	14	0.244284	124.972	1.14086	40.6156	0	0	-0.550066	-0.550066	0.243924	0.488429	0.367779	0	0	0
0_1_55_4	1	55	4	3	68	67	1.17096	14	0.242921	124.58	1.14138	40.9202	0	0	-0.549532	-0.549532	0.253294	0.483649	0.362122	0	0	0
0_1_55_5	1	55	5	3	68	66	1.15378	14	0.243196	123.916	1.11844	41.1638	0	0	-0.549832	-0.549832	0.262794	0.481871	0.354998	0	0	0
0_1_56_1	1	56	1	3	63	70	1.22216	15	0.242843	126.319	1.17836	40.5016	0	0	-0.548746	-0.548746	0.225047	0.490062	0.382384	0	0	0
0_1_56_2	1	56	2	3	63	69	1.20505	14	0.242149	125.159	1.18169	40.3946	0	0	-0.549134	-0.549134	0.246206	0.484398	0.367664	0	0	0
0_1_56_3	1	56	3	3	63	68	1.18792	14	0.244289	124.232	1.14927	40.4018	0	0	-0.550215	-0.550215	0.257223	0.484806	0.3584	0	0	0
0_1_56_4	1	56	4	3	63	67	1.17077	14	0.242623	123.753	1.14015	40.8856	0	0	-0.54955	-0.54955	0.267238	0.479683	0.352179	0	0	0
0_1_56_5	1	56	5	3	63	66	1.15359	14	0.242662	123.671	1.13185	40.9777	0	0	-0.549686	-0.549686	0.268036	0.479847	0.35149	0	0	0
0_1_57_1	1	57	1	3	78	75	1.30831	16	0.242565	126.182	1.17338	40.5989	0	0	-0.548731	-0.548731	0.227391	0.489302	0.380769	0	0	0
0_1_57_2	1	57	2	3	78	74	1.29121	15	0.241989	124.309	1.1779	40.4007	0	0	-0.54923	-0.54923	0.260402	0.480545	0.357513	0	0	0
0_1_57_3	1	57	3	3	78	73	1.27408	15	0.24354	124.226	1.16519	40.2625	0	0	-0.54992	-0.54992	0.258941	0.483307	0.357592	0	0	0
0_1_57_4	1	57	4	3	78	72	1.25693	15	0.241957	123.563	1.14882	40.8906	0	0	-0.549201	-0.549201	0.271752	0.477255	0.349394	0	0	0
0_1_57_5	1	57	5	3	78	71	1.23976	15	0.242128	123.606	1.14165	40.9584	0	0	-0.54934	-0.54934	0.270526	0.478015	0.350139	0	0	0
0_1_58_1	1	58	1	3	73	75	1.30799	16	0.243429	125.613	1.16352	40.5053	0	0	-0.549392	-0.549392	0.235319	0.48892	0.374545	0	0	0
0_1_58_2	1	58	2	3	73	74	1.29089	15	0.24212	124.159	1.1616	40.6866	0	0	-0.549262	-0.549262	0.262357	0.480052	0.356115	0	0	0
0_1_58_3	1	58	3	3	73	73	1.27377	15	0.242354	124.77	1.16874	40.5193	0	0	-0.549231	-0.549231	0.251413	0.483413	0.363636	0	0	0
0_1_58_4	1	58	4	3	73	72	1.25663	15	0.243327	123.916	1.16056	40.3691	0	0	-0.54987	-0.54987	0.2644	0.481508	0.353832	0	0	0
0_1_58_5	1	58	5	3	73	71	1.23945	15	0.24295	123.219	1.12967	40.8501	0	0	-0.549879	-0.549879	0.274489	0.47878	0.346489	0	0	0
0_1_59_1	1	59	1	3	68	75	1.30804	16	0.244405	126.005	1.14318	40.7562	0	0	-0.549426	-0.549426	0.225787	0.49245	0.380615	0	0	0
0_1_59_2	1	59	2	3	68	74	1.29094	15	0.243068	125.182	1.1708	40.4017	0	0	-0.549464	-0.549464	0.243873	0.486301	0.368753	0	0	0
0_1_59_3	1	59	3	3	68	73	1.27382	15	0.243574	125.203	1.16422	40.4477	0	0	-0.549563	-0.549563	0.242563	0.487133	0.36943	0	0	0
0_1_59_4	1	59	4	3	68	72	1.25667	15	0.24401	124.573	1.152	40.4744	0	0	-0.550008	-0.550008	0.252132	0.485607	0.362277	0	0	0
0_1_59_5	1	59	5	3	68	71	1.23949	15	0.244627	123.585	1.12023	40.7837	0	0	-0.55049	-0.55049	0.266668	0.482857	0.351454	0	0	0
0_1_60_1	1	60	1	3	63	75	1.30785	16	0.24503	126.132	1.14372	40.5897	0	0	-0.549624	-0.549624	0.221967	0.494529	0.382751	0	0	0
0_1_60_2	1	60	2	3	63	74	1.29075	15	0.243623	124.815	1.16182	40.3623	0	0	-0.549831	-0.549831	0.2485	0.486208	0.364954	0	0	0
0_1_60_3	1	60	3	3	63	73	1.27362	15	0.243	125.866	1.16427	40.6415	0	0	-0.549098	-0.549098	0.231984	0.488927	0.377284	0	0	0
0_1_60_4	1	60	4	3	63	72	1.25648	15	0.242927	124.696	1.14313	40.8882	0	0	-0.549534	-0.549534	0.251406	0.484214	0.363447	0	0	0
0_1_60_5	1	60	5	3	63	71	1.2393	15	0.244932	123.493	1.10197	41.0067	0	0	-0.550733	-0.550733	0.26685	0.483573	0.351042	0	0	0
0_1_61_1	1	61	1	3	78	76	1.32551	16	0.244338	125.861	1.13859	40.8584	0	0	-0.549473	-0.549473	0.228623	0.491553	0.378769	0	0	0
0_1_61_2	1	61	2	3	78	77	1.34269	16	0.243083	124.365	1.15165	40.6534	0	0	-0.549683	-0.549683	0.257107	0.482976	0.359284	0	0	0
0_1_61_3	1	61	3	3	78	78	1.35984	16	0.243471	124.649	1.16489	40.36	0	0	-0.549778	-0.549778	0.252157	0.484803	0.362596	0	0	0
0_1_61_4	1	61	4	3	78	79	1.37697	16	0.242771	124.679	1.17022	40.4222	0	0	-0.549476	-0.549476	0.252918	0.48355	0.362485	0	0	0
0_1_61_5	1	61	5	3	78	80	1.39407	17	0.243701	124.062	1.14637	40.5142	0	0	-0.550115	-0.550115	0.260671	0.483376	0.356182	0	0	0
0_1_62_1	1	62	1	3	73	76	1.3252	16	0.244018	125	1.12247	41.0914	0	0	-0.549818	-0.549818	0.243515	0.487742	0.368379	0	0	0
0_1_62_2	1	62	2	3	73	77	1.34238	16	0.242778	124.506	1.15294	40.693	0	0	-0.549559	-0.549559	0.255031	0.483191	0.360895	0	0	0
0_1_62_3	1	62	3	3	73	78	1.35953	16	0.243256	124.822	1.15705	40.5588	0	0	-0.549573	-0.549573	0.248774	0.485364	0.365008	0	0	0
0_1_62_4	1	62	4	3	73	79	1.37665	16	0.242313	124.641	1.15876	40.7146	0	0	-0.549338	-0.549338	0.253818	0.482774	0.362085	0	0	0
0_1_62_5	1	62	5	3	73	80	1.39374	17	0.242972	124.155	1.14717	40.7125	0	0	-0.549667	-0.549667	0.260243	0.482113	0.356977	0	0	0
0_1_63_1	1	63	1	3	68	76	1.32524	16	0.244013	125.489	1.12416	41.1277	0	0	-0.54953	-0.54953	0.234831	0.489768	0.374461	0	0	0
