#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
323702:7234,244:244,09/29/18 10:30:59,STABLE BEAMS,6500,217755.639287961,208466.407656034,26.1,HFET
323702:7234,245:245,09/29/18 10:31:22,STABLE BEAMS,6500,217592.554892294,211328.830184713,26.1,HFET
323702:7234,246:246,09/29/18 10:31:46,STABLE BEAMS,6500,217430.677011560,211195.180200492,26.1,HFET
323702:7234,247:247,09/29/18 10:32:09,STABLE BEAMS,6500,217066.650968693,210530.959583973,26.1,HFET
323702:7234,248:248,09/29/18 10:32:32,STABLE BEAMS,6500,216987.499036291,210772.831681119,26.1,HFET
323702:7234,249:249,09/29/18 10:32:56,STABLE BEAMS,6500,216773.672720198,210551.242693484,26.0,HFET
323702:7234,250:250,09/29/18 10:33:19,STABLE BEAMS,6500,216559.846404104,210363.914177022,26.0,HFET
323702:7234,251:251,09/29/18 10:33:42,STABLE BEAMS,6500,216285.056937314,210116.032269650,26.0,HFET
323702:7234,252:252,09/29/18 10:34:06,STABLE BEAMS,6500,216150.928900008,209975.348075734,26.0,HFET
323702:7234,253:253,09/29/18 10:34:29,STABLE BEAMS,6500,216051.175156036,209891.028617115,25.9,HFET
323702:7234,254:254,09/29/18 10:34:52,STABLE BEAMS,6500,215921.691062995,209768.738084798,25.9,HFET
323702:7234,255:255,09/29/18 10:35:15,STABLE BEAMS,6500,215784.467062845,203420.784976328,25.9,HFET
323702:7234,256:256,09/29/18 10:35:39,STABLE BEAMS,6500,215740.645529950,209535.562000933,25.9,HFET
323702:7234,257:257,09/29/18 10:36:02,STABLE BEAMS,6500,215580.839212589,209452.858817034,25.9,HFET
323702:7234,258:258,09/29/18 10:36:25,STABLE BEAMS,6500,213958.053865094,207970.689370157,25.9,HFET
323702:7234,259:259,09/29/18 10:36:49,STABLE BEAMS,6500,212006.618403105,206160.871443824,25.4,HFET
323702:7234,260:260,09/29/18 10:37:12,STABLE BEAMS,6500,211251.590464655,205336.343692425,25.4,HFET
323702:7234,261:261,09/29/18 10:37:35,STABLE BEAMS,6500,210950.872309051,205046.825637695,25.4,HFET
323702:7234,262:262,09/29/18 10:37:59,STABLE BEAMS,6500,211340.827040731,205528.748677373,25.3,HFET
323702:7234,263:263,09/29/18 10:38:22,STABLE BEAMS,6500,210930.816843866,205151.997316643,25.4,HFET
323702:7234,264:264,09/29/18 10:38:45,STABLE BEAMS,6500,210327.991902265,201614.427243762,25.3,HFET
323702:7234,265:265,09/29/18 10:39:09,STABLE BEAMS,6500,209435.079795117,203747.067589824,25.2,HFET
323702:7234,266:266,09/29/18 10:39:32,STABLE BEAMS,6500,207242.773871020,201675.891211978,24.9,HFET
323702:7234,267:267,09/29/18 10:39:55,STABLE BEAMS,6500,206702.505590402,201181.311147734,24.9,HFET
323702:7234,268:268,09/29/18 10:40:18,STABLE BEAMS,6500,206564.075075321,201043.267628008,24.9,HFET
323702:7234,269:269,09/29/18 10:40:42,STABLE BEAMS,6500,206619.415411147,200824.023376938,24.7,HFET
323702:7234,270:270,09/29/18 10:41:05,STABLE BEAMS,6500,206528.881262409,200938.460179983,24.8,HFET
323702:7234,271:271,09/29/18 10:41:28,STABLE BEAMS,6500,206335.770580048,200839.070666935,24.8,HFET
323702:7234,272:272,09/29/18 10:41:52,STABLE BEAMS,6500,206184.819626996,200706.945899703,24.8,HFET
323702:7234,273:273,09/29/18 10:42:15,STABLE BEAMS,6500,205999.335029580,200504.934324167,24.7,HFET
323702:7234,274:274,09/29/18 10:42:38,STABLE BEAMS,6500,205841.031164775,200367.710324017,24.7,HFET
323702:7234,275:275,09/29/18 10:43:02,STABLE BEAMS,6500,205729.485444680,200264.132155357,24.7,HFET
323702:7234,276:276,09/29/18 10:43:25,STABLE BEAMS,6500,205558.114795521,200051.057065542,24.7,HFET
323702:7234,277:277,09/29/18 10:43:48,STABLE BEAMS,6500,205374.565174882,199945.384569076,24.7,HFET
323702:7234,278:278,09/29/18 10:44:12,STABLE BEAMS,6500,205193.519641837,196906.492158320,24.6,HFET
323702:7234,279:279,09/29/18 10:44:35,STABLE BEAMS,6500,204953.787401363,199512.382295212,24.6,HFET
323702:7234,280:280,09/29/18 10:44:58,STABLE BEAMS,6500,204690.129742149,199292.409582297,24.6,HFET
323702:7234,281:281,09/29/18 10:45:22,STABLE BEAMS,6500,204557.435864101,199136.040694269,24.6,HFET
323702:7234,282:282,09/29/18 10:45:45,STABLE BEAMS,6500,204458.797577331,199057.139170626,24.5,HFET
323702:7234,283:283,09/29/18 10:46:08,STABLE BEAMS,6500,204431.867253479,199039.451206439,24.5,HFET
323702:7234,284:284,09/29/18 10:46:31,STABLE BEAMS,6500,204367.102442526,198932.139670821,24.5,HFET
323702:7234,285:285,09/29/18 10:46:55,STABLE BEAMS,6500,204240.850898924,198875.843228822,24.5,HFET
323702:7234,286:286,09/29/18 10:47:18,STABLE BEAMS,6500,204137.158908100,195898.619666176,24.5,HFET
323702:7234,287:287,09/29/18 10:47:41,STABLE BEAMS,6500,203967.905351180,198239.896037682,24.5,HFET
323702:7234,288:288,09/29/18 10:48:05,STABLE BEAMS,6500,203690.156508142,198341.789638324,24.5,HFET
323702:7234,289:289,09/29/18 10:48:28,STABLE BEAMS,6500,203550.519478129,198225.531680665,24.4,HFET
323702:7234,290:290,09/29/18 10:48:51,STABLE BEAMS,6500,203502.327174161,198145.969988475,24.4,HFET
323702:7234,291:291,09/29/18 10:49:15,STABLE BEAMS,6500,203342.520856800,198024.043687080,24.4,HFET
323702:7234,292:292,09/29/18 10:49:38,STABLE BEAMS,6500,203160.291573256,197831.843582026,24.4,HFET
323702:7234,293:293,09/29/18 10:50:01,STABLE BEAMS,6500,203067.458216818,197721.959665516,24.4,HFET
323702:7234,294:294,09/29/18 10:50:25,STABLE BEAMS,6500,202945.577444289,197642.830497546,24.4,HFET
323702:7234,295:295,09/29/18 10:50:48,STABLE BEAMS,6500,202763.029458688,197463.583354682,24.3,HFET
323702:7234,296:296,09/29/18 10:51:11,STABLE BEAMS,6500,202588.289673493,194460.567689818,24.3,HFET
323702:7234,297:297,09/29/18 10:51:35,STABLE BEAMS,6500,202425.000397933,197152.826084270,24.3,HFET
323702:7234,298:298,09/29/18 10:51:58,STABLE BEAMS,6500,202232.276710927,196960.921916840,24.3,HFET
323702:7234,299:299,09/29/18 10:52:21,STABLE BEAMS,6500,202070.808589981,196802.686345333,24.3,HFET
323702:7234,300:300,09/29/18 10:52:44,STABLE BEAMS,6500,201903.626596434,196666.873740009,24.2,HFET
323702:7234,301:301,09/29/18 10:53:08,STABLE BEAMS,6500,201703.527233242,196456.393795518,24.2,HFET
323702:7234,302:302,09/29/18 10:53:31,STABLE BEAMS,6500,201513.398691561,196259.322101872,24.2,HFET
323702:7234,303:303,09/29/18 10:53:54,STABLE BEAMS,6500,201340.252416654,196118.182619302,24.2,HFET
323702:7234,304:304,09/29/18 10:54:18,STABLE BEAMS,6500,201195.971442375,193161.583632657,24.2,HFET
323702:7234,305:305,09/29/18 10:54:41,STABLE BEAMS,6500,201084.539544443,195882.479683411,24.1,HFET
323702:7234,306:306,09/29/18 10:55:04,STABLE BEAMS,6500,200942.853715489,195750.719147102,24.1,HFET
323702:7234,307:307,09/29/18 10:55:28,STABLE BEAMS,6500,200791.310887188,195591.413647260,24.1,HFET
323702:7234,308:308,09/29/18 10:55:51,STABLE BEAMS,6500,200417.382316109,195264.243220890,24.1,HFET
323702:7234,309:309,09/29/18 10:56:14,STABLE BEAMS,6500,200693.059595773,195515.790201921,24.1,HFET
323702:7234,310:310,09/29/18 10:56:38,STABLE BEAMS,6500,200442.354898750,195277.173418648,24.0,HFET
323702:7234,311:311,09/29/18 10:57:01,STABLE BEAMS,6500,200271.530595976,195104.755605586,24.0,HFET
323702:7234,312:312,09/29/18 10:57:24,STABLE BEAMS,6500,200098.020090145,194965.141340005,24.0,HFET
323702:7234,313:313,09/29/18 10:57:47,STABLE BEAMS,6500,200067.105990576,192142.875270561,24.0,HFET
323702:7234,314:314,09/29/18 10:58:11,STABLE BEAMS,6500,199836.729931930,188661.624404112,24.0,HFET
323702:7234,315:315,09/29/18 10:58:34,STABLE BEAMS,6500,199643.505427405,194485.494743595,24.0,HFET
323702:7234,316:316,09/29/18 10:58:57,STABLE BEAMS,6500,199470.222565902,194327.168114357,23.9,HFET
323702:7234,317:317,09/29/18 10:59:21,STABLE BEAMS,6500,199291.225831798,194173.257785058,23.9,HFET
323702:7234,318:318,09/29/18 10:59:44,STABLE BEAMS,6500,198937.648663528,193837.505167571,23.9,HFET
323702:7234,319:319,09/29/18 11:00:07,STABLE BEAMS,6500,199078.082448685,193970.563276542,23.9,HFET
323702:7234,320:320,09/29/18 11:00:31,STABLE BEAMS,6500,198847.547039010,193752.502775971,23.9,HFET
323702:7234,321:321,09/29/18 11:00:54,STABLE BEAMS,6500,198733.588289051,193670.732933812,23.9,HFET
323702:7234,322:322,09/29/18 11:01:17,STABLE BEAMS,6500,198693.090363327,193315.676077418,23.8,HFET
323702:7234,323:323,09/29/18 11:01:41,STABLE BEAMS,6500,198358.635318502,193306.752419810,23.8,HFET
323702:7234,324:324,09/29/18 11:02:04,STABLE BEAMS,6500,198192.637075453,193146.376991632,23.8,HFET
323702:7234,325:325,09/29/18 11:02:27,STABLE BEAMS,6500,198088.262151650,190258.936351447,23.8,HFET
323702:7234,326:326,09/29/18 11:02:50,STABLE BEAMS,6500,197935.080284196,192900.612176499,23.8,HFET
323702:7234,327:327,09/29/18 11:03:14,STABLE BEAMS,6500,197834.848487139,192785.355853878,23.7,HFET
323702:7234,328:328,09/29/18 11:03:37,STABLE BEAMS,6500,197669.829114696,192382.174986815,23.7,HFET
323702:7234,329:329,09/29/18 11:04:00,STABLE BEAMS,6500,197507.860176231,192217.406023131,23.7,HFET
323702:7234,330:330,09/29/18 11:04:24,STABLE BEAMS,6500,197338.993614666,192316.567891853,23.7,HFET
323702:7234,331:331,09/29/18 11:04:47,STABLE BEAMS,6500,197234.277224372,192227.035378151,23.7,HFET
323702:7234,332:332,09/29/18 11:05:11,STABLE BEAMS,6500,197071.443237465,192053.911867677,23.7,HFET
323702:7234,333:333,09/29/18 11:05:34,STABLE BEAMS,6500,196917.919903522,186456.763895396,23.6,HFET
323702:7234,334:334,09/29/18 11:05:57,STABLE BEAMS,6500,196612.694390248,188901.777786591,23.6,HFET
323702:7234,335:335,09/29/18 11:06:20,STABLE BEAMS,6500,196594.869839465,191621.091709274,23.6,HFET
323702:7234,336:336,09/29/18 11:06:44,STABLE BEAMS,6500,196522.137477077,191511.617552551,23.6,HFET
323702:7234,337:337,09/29/18 11:07:07,STABLE BEAMS,6500,196434.608233451,191477.334316947,23.6,HFET
323702:7234,338:338,09/29/18 11:07:30,STABLE BEAMS,6500,196316.711236640,191367.040640648,23.6,HFET
323702:7234,339:339,09/29/18 11:07:54,STABLE BEAMS,6500,196075.271663715,191136.459702108,23.5,HFET
323702:7234,340:340,09/29/18 11:08:17,STABLE BEAMS,6500,195935.907806893,191000.214572563,23.5,HFET
323702:7234,341:341,09/29/18 11:08:40,STABLE BEAMS,6500,195828.914973332,190895.964853139,23.5,HFET
323702:7234,342:342,09/29/18 11:09:03,STABLE BEAMS,6500,195688.890947963,190777.236954535,23.5,HFET
323702:7234,343:343,09/29/18 11:09:27,STABLE BEAMS,6500,195555.696252396,190367.215375454,23.5,HFET
323702:7234,344:344,09/29/18 11:09:50,STABLE BEAMS,6500,195366.273408128,190469.552882533,23.5,HFET
323702:7234,345:345,09/29/18 11:10:13,STABLE BEAMS,6500,195151.786923487,190273.255179598,23.4,HFET
323702:7234,346:346,09/29/18 11:10:37,STABLE BEAMS,6500,195170.408229414,190249.045205450,23.4,HFET
323702:7234,347:347,09/29/18 11:11:00,STABLE BEAMS,6500,195000.153037456,190110.569161503,23.4,HFET
323702:7234,348:348,09/29/18 11:11:23,STABLE BEAMS,6500,194823.796977541,189947.245739294,23.4,HFET
323702:7234,349:349,09/29/18 11:11:47,STABLE BEAMS,6500,194720.742390833,189871.872702715,23.4,HFET
323702:7234,350:350,09/29/18 11:12:10,STABLE BEAMS,6500,194607.944626940,189743.902444447,23.4,HFET
323702:7234,351:351,09/29/18 11:12:33,STABLE BEAMS,6500,194589.937960696,189683.701902244,23.4,HFET
323702:7234,352:352,09/29/18 11:12:57,STABLE BEAMS,6500,194178.744013332,183669.953429840,23.3,HFET
323702:7234,353:353,09/29/18 11:13:20,STABLE BEAMS,6500,194150.698232280,189313.939222344,23.2,HFET
323702:7234,354:354,09/29/18 11:13:43,STABLE BEAMS,6500,194090.782245485,189257.233020557,23.3,HFET
323702:7234,355:355,09/29/18 11:14:07,STABLE BEAMS,6500,193966.898202881,189121.500090747,23.3,HFET
323702:7234,356:356,09/29/18 11:14:30,STABLE BEAMS,6500,193792.681999638,188936.926070638,23.3,HFET
323702:7234,357:357,09/29/18 11:14:53,STABLE BEAMS,6500,193853.508563740,189028.063476842,23.2,HFET
323702:7234,358:358,09/29/18 11:15:16,STABLE BEAMS,6500,193557.434352400,188759.579757902,23.2,HFET
323702:7234,359:359,09/29/18 11:15:40,STABLE BEAMS,6500,193398.857314403,188478.700805372,23.2,HFET
323702:7234,360:360,09/29/18 11:16:03,STABLE BEAMS,6500,193252.641363348,188452.294063472,23.2,HFET
323702:7234,361:361,09/29/18 11:16:26,STABLE BEAMS,6500,192958.297248892,185465.418381372,23.2,HFET
323702:7234,362:362,09/29/18 11:16:50,STABLE BEAMS,6500,192954.950877289,188175.455797741,23.1,HFET
323702:7234,363:363,09/29/18 11:17:13,STABLE BEAMS,6500,192711.599092019,187943.190291183,23.2,HFET
323702:7234,364:364,09/29/18 11:17:36,STABLE BEAMS,6500,192594.954139005,187824.223366036,23.1,HFET
323702:7234,365:365,09/29/18 11:18:00,STABLE BEAMS,6500,192481.587264296,187731.367245165,23.1,HFET
323702:7234,366:366,09/29/18 11:18:23,STABLE BEAMS,6500,192337.237996719,187314.857802772,23.1,HFET
323702:7234,367:367,09/29/18 11:18:46,STABLE BEAMS,6500,192221.298741118,187438.912578621,23.1,HFET
323702:7234,368:368,09/29/18 11:19:10,STABLE BEAMS,6500,192148.133854508,187416.000177136,23.1,HFET
323702:7234,369:369,09/29/18 11:19:33,STABLE BEAMS,6500,192041.915011658,187283.681912227,23.1,HFET
323702:7234,370:370,09/29/18 11:19:56,STABLE BEAMS,6500,191890.895765309,187166.103617473,23.0,HFET
323702:7234,371:371,09/29/18 11:20:20,STABLE BEAMS,6500,191811.288544253,187056.549785236,23.0,HFET
323702:7234,372:372,09/29/18 11:20:43,STABLE BEAMS,6500,191697.193207698,186975.451493840,23.0,HFET
323702:7234,373:373,09/29/18 11:21:06,STABLE BEAMS,6500,191544.102397975,186828.154232233,23.0,HFET
323702:7234,374:374,09/29/18 11:21:29,STABLE BEAMS,6500,191385.001778027,186654.620961970,23.0,HFET
323702:7234,375:375,09/29/18 11:21:53,STABLE BEAMS,6500,191242.086669708,183784.652023860,23.0,HFET
323702:7234,376:376,09/29/18 11:22:16,STABLE BEAMS,6500,191122.072580659,183533.958709054,22.9,HFET
323702:7234,377:377,09/29/18 11:22:39,STABLE BEAMS,6500,190996.162503547,186292.757540207,22.9,HFET
323702:7234,378:378,09/29/18 11:23:03,STABLE BEAMS,6500,190873.428064793,186164.696224208,22.9,HFET
323702:7234,379:379,09/29/18 11:23:26,STABLE BEAMS,6500,190705.062320747,185985.631196805,22.9,HFET
323702:7234,380:380,09/29/18 11:23:49,STABLE BEAMS,6500,190557.252859404,185861.792683067,22.9,HFET
323702:7234,381:381,09/29/18 11:24:13,STABLE BEAMS,6500,190218.017283718,185564.284312469,22.9,HFET
323702:7234,382:382,09/29/18 11:24:36,STABLE BEAMS,6500,190268.622617549,185615.242495007,22.8,HFET
323702:7234,383:383,09/29/18 11:24:59,STABLE BEAMS,6500,190156.257377877,185500.771545313,22.8,HFET
323702:7234,384:384,09/29/18 11:25:23,STABLE BEAMS,6500,190056.845100396,185405.559305660,22.8,HFET
323702:7234,385:385,09/29/18 11:25:46,STABLE BEAMS,6500,189844.896849998,182560.813358952,22.8,HFET
323702:7234,386:386,09/29/18 11:26:09,STABLE BEAMS,6500,189809.122544053,185171.290529027,22.8,HFET
323702:7234,387:387,09/29/18 11:26:33,STABLE BEAMS,6500,189622.442813922,185010.095581272,22.8,HFET
323702:7234,388:388,09/29/18 11:26:56,STABLE BEAMS,6500,189349.508648395,184745.618402483,22.7,HFET
323702:7234,389:389,09/29/18 11:27:19,STABLE BEAMS,6500,189213.661896421,184587.394213192,22.7,HFET
323702:7234,390:390,09/29/18 11:27:42,STABLE BEAMS,6500,189126.269239391,176129.030227165,22.7,HFET
323702:7234,391:391,09/29/18 11:28:06,STABLE BEAMS,6500,189000.017695789,184369.902823439,22.7,HFET
323702:7234,392:392,09/29/18 11:28:29,STABLE BEAMS,6500,188866.936822386,184274.417410594,22.7,HFET
323702:7234,393:393,09/29/18 11:28:52,STABLE BEAMS,6500,188782.310043926,184190.769502739,22.7,HFET
323702:7234,394:394,09/29/18 11:29:16,STABLE BEAMS,6500,188644.255141983,181438.014628460,22.6,HFET
323702:7234,395:395,09/29/18 11:29:39,STABLE BEAMS,6500,188149.379140114,183593.089322921,22.6,HFET
323702:7234,396:396,09/29/18 11:30:02,STABLE BEAMS,6500,188466.077927455,183892.179821589,22.6,HFET
323702:7234,397:397,09/29/18 11:30:26,STABLE BEAMS,6500,188186.325814342,183377.168679022,22.6,HFET
323702:7234,398:398,09/29/18 11:30:49,STABLE BEAMS,6500,187708.682488007,183177.148991344,22.6,HFET
323702:7234,399:399,09/29/18 11:31:12,STABLE BEAMS,6500,187691.540870204,183157.264259405,22.5,HFET
323702:7234,400:400,09/29/18 11:31:36,STABLE BEAMS,6500,187632.205376443,183085.943291842,22.5,HFET
323702:7234,401:401,09/29/18 11:31:59,STABLE BEAMS,6500,187543.594822265,183013.700364756,22.5,HFET
323702:7234,402:402,09/29/18 11:32:22,STABLE BEAMS,6500,187454.403775054,182911.408386542,22.5,HFET
323702:7234,403:403,09/29/18 11:32:45,STABLE BEAMS,6500,187295.052746347,182778.521010816,22.5,HFET
323702:7234,404:404,09/29/18 11:33:09,STABLE BEAMS,6500,187173.786613500,182674.874548857,22.5,HFET
323702:7234,405:405,09/29/18 11:33:32,STABLE BEAMS,6500,187050.209890737,182546.540059666,22.5,HFET
323702:7234,406:406,09/29/18 11:33:55,STABLE BEAMS,6500,186922.490041228,182426.104828612,22.4,HFET
323702:7234,407:407,09/29/18 11:34:19,STABLE BEAMS,6500,186698.294526052,182175.491189320,22.4,HFET
323702:7234,408:408,09/29/18 11:34:42,STABLE BEAMS,6500,186730.711078178,182198.574324050,22.4,HFET
323702:7234,409:409,09/29/18 11:35:05,STABLE BEAMS,6500,186497.671580909,182013.317370961,22.4,HFET
323702:7234,410:410,09/29/18 11:35:29,STABLE BEAMS,6500,186372.489965643,181911.992881135,22.4,HFET
323702:7234,411:411,09/29/18 11:35:52,STABLE BEAMS,6500,186165.606801515,179112.422951065,22.4,HFET
323702:7234,412:412,09/29/18 11:36:15,STABLE BEAMS,6500,185700.848144072,181266.905770277,22.3,HFET
323702:7234,413:413,09/29/18 11:36:39,STABLE BEAMS,6500,185816.354875452,181375.230323149,22.3,HFET
323702:7234,414:414,09/29/18 11:37:02,STABLE BEAMS,6500,185609.983911059,181153.015313616,22.3,HFET
323702:7234,415:415,09/29/18 11:37:25,STABLE BEAMS,6500,185484.483593736,181030.565430270,22.3,HFET
323702:7234,416:416,09/29/18 11:37:49,STABLE BEAMS,6500,185268.198718914,180845.672708104,22.2,HFET
323702:7234,417:417,09/29/18 11:38:12,STABLE BEAMS,6500,185201.180229126,180791.299860666,22.2,HFET
323702:7234,418:418,09/29/18 11:38:35,STABLE BEAMS,6500,185160.921329944,180710.702386789,22.2,HFET
323702:7234,419:419,09/29/18 11:38:58,STABLE BEAMS,6500,185104.761474541,180706.969019830,22.2,HFET
323702:7234,420:420,09/29/18 11:39:22,STABLE BEAMS,6500,185048.078037187,178061.628121117,22.2,HFET
323702:7234,421:421,09/29/18 11:39:45,STABLE BEAMS,6500,184919.174437178,180520.038880940,22.2,HFET
323702:7234,422:422,09/29/18 11:40:08,STABLE BEAMS,6500,184779.799198141,180374.596920595,22.2,HFET
323702:7234,423:423,09/29/18 11:40:32,STABLE BEAMS,6500,184657.702163501,180255.379586689,22.2,HFET
323702:7234,424:424,09/29/18 11:40:55,STABLE BEAMS,6500,184607.950495896,180203.818146685,22.2,HFET
323702:7234,425:425,09/29/18 11:41:18,STABLE BEAMS,6500,184463.908548160,180085.113012514,22.1,HFET
323702:7234,426:426,09/29/18 11:41:42,STABLE BEAMS,6500,184411.777997340,180041.610181677,22.1,HFET
323702:7234,427:427,09/29/18 11:42:05,STABLE BEAMS,6500,184267.257996518,167044.849222537,22.1,HFET
323702:7234,428:428,09/29/18 11:42:28,STABLE BEAMS,6500,184092.393006944,120361.417381160,22.1,HFET
323702:7234,429:429,09/29/18 11:42:52,STABLE BEAMS,6500,183728.162084183,179394.758827287,22.1,HFET
323702:7234,430:430,09/29/18 11:43:15,STABLE BEAMS,6500,183938.232268886,179562.942455871,22.1,HFET
323702:7234,431:431,09/29/18 11:43:38,STABLE BEAMS,6500,183720.752261349,179353.600733015,22.0,HFET
323702:7234,432:432,09/29/18 11:44:01,STABLE BEAMS,6500,183553.331241258,179212.882392449,22.0,HFET
323702:7234,433:433,09/29/18 11:44:25,STABLE BEAMS,6500,183545.705156313,179199.758697014,22.0,HFET
323702:7234,434:434,09/29/18 11:44:48,STABLE BEAMS,6500,183438.814762699,179105.548092398,22.0,HFET
323702:7234,435:435,09/29/18 11:45:11,STABLE BEAMS,6500,183454.249048051,179091.195117598,22.0,HFET
323702:7234,436:436,09/29/18 11:45:35,STABLE BEAMS,6500,183197.853242860,178880.635497594,22.0,HFET
323702:7234,437:437,09/29/18 11:45:58,STABLE BEAMS,6500,182917.201934657,178615.896527828,22.0,HFET
323702:7234,438:438,09/29/18 11:46:21,STABLE BEAMS,6500,182794.911402340,178493.378351185,21.9,HFET
323702:7234,439:439,09/29/18 11:46:45,STABLE BEAMS,6500,182603.576345727,178311.888911703,21.9,HFET
323702:7234,440:440,09/29/18 11:47:08,STABLE BEAMS,6500,182517.344674763,178219.818163759,21.9,HFET
323702:7234,441:441,09/29/18 11:47:31,STABLE BEAMS,6500,182328.900701100,178037.714084595,21.9,HFET
323702:7234,442:442,09/29/18 11:47:55,STABLE BEAMS,6500,182178.393654486,177906.272250343,21.9,HFET
323702:7234,443:443,09/29/18 11:48:18,STABLE BEAMS,6500,182076.568347141,177781.591452596,21.9,HFET
323702:7234,444:444,09/29/18 11:48:41,STABLE BEAMS,6500,181981.811396142,177706.605411372,21.8,HFET
323702:7234,445:445,09/29/18 11:49:05,STABLE BEAMS,6500,181866.281900329,177583.483977263,21.8,HFET
323702:7234,446:446,09/29/18 11:49:28,STABLE BEAMS,6500,181576.240263648,177326.553207904,21.8,HFET
323702:7234,447:447,09/29/18 11:49:51,STABLE BEAMS,6500,181392.906905119,174599.704258007,21.7,HFET
323702:7234,448:448,09/29/18 11:50:14,STABLE BEAMS,6500,181401.830562727,177153.520755160,21.8,HFET
323702:7234,449:449,09/29/18 11:50:38,STABLE BEAMS,6500,181274.520473006,176996.184378744,21.7,HFET
323702:7234,450:450,09/29/18 11:51:01,STABLE BEAMS,6500,181267.167561253,177006.530813394,21.8,HFET
323702:7234,451:451,09/29/18 11:51:24,STABLE BEAMS,6500,181170.498397909,176907.277886941,21.7,HFET
323702:7234,452:452,09/29/18 11:51:48,STABLE BEAMS,6500,181086.122028208,176829.377998336,21.7,HFET
323702:7234,453:453,09/29/18 11:52:11,STABLE BEAMS,6500,180996.612278939,176779.990561653,21.7,HFET
323702:7234,454:454,09/29/18 11:52:34,STABLE BEAMS,6500,180881.538071780,176365.325038306,21.7,HFET
323702:7234,455:455,09/29/18 11:52:58,STABLE BEAMS,6500,180782.148558731,176574.939934355,21.7,HFET
323702:7234,456:456,09/29/18 11:53:21,STABLE BEAMS,6500,180636.217163084,176416.488100738,21.7,HFET
323702:7234,457:457,09/29/18 11:53:44,STABLE BEAMS,6500,180288.342485198,176098.116127596,21.6,HFET
323702:7234,458:458,09/29/18 11:54:08,STABLE BEAMS,6500,180310.560571487,176109.441432850,21.6,HFET
323702:7234,459:459,09/29/18 11:54:31,STABLE BEAMS,6500,180135.889079590,175928.532486402,21.6,HFET
323702:7234,460:460,09/29/18 11:54:54,STABLE BEAMS,6500,179752.957175389,175580.464310838,21.6,HFET
323702:7234,461:461,09/29/18 11:55:18,STABLE BEAMS,6500,180042.759785527,175850.427717902,21.6,HFET
323702:7234,462:462,09/29/18 11:55:41,STABLE BEAMS,6500,179775.448434870,175609.045056059,21.6,HFET
323702:7234,463:463,09/29/18 11:56:04,STABLE BEAMS,6500,179627.263360388,175447.576935112,21.6,HFET
323702:7234,464:464,09/29/18 11:56:27,STABLE BEAMS,6500,179605.864793676,170211.734655994,21.6,HFET
323702:7234,465:465,09/29/18 11:56:51,STABLE BEAMS,6500,179256.328312205,172365.659746605,21.5,HFET
323702:7234,466:466,09/29/18 11:57:14,STABLE BEAMS,6500,179173.488541710,170023.108566870,21.5,HFET
323702:7234,467:467,09/29/18 11:57:37,STABLE BEAMS,6500,179102.770831612,172255.866887826,21.5,HFET
323702:7234,468:468,09/29/18 11:58:01,STABLE BEAMS,6500,179097.660216477,174916.744511838,21.5,HFET
323702:7234,469:469,09/29/18 11:58:24,STABLE BEAMS,6500,179095.600035320,174943.458573579,21.5,HFET
323702:7234,470:470,09/29/18 11:58:47,STABLE BEAMS,6500,179125.102740064,174970.309221916,21.5,HFET
323702:7234,471:471,09/29/18 11:59:11,STABLE BEAMS,6500,179025.394524958,174883.975111006,21.5,HFET
323702:7234,472:472,09/29/18 11:59:34,STABLE BEAMS,6500,178939.811640326,174790.276706125,21.5,HFET
323702:7234,473:473,09/29/18 11:59:57,STABLE BEAMS,6500,178861.877605071,174724.385055755,21.5,HFET
323702:7234,474:474,09/29/18 12:00:21,STABLE BEAMS,6500,178723.253592312,174602.151434519,21.5,HFET
323702:7234,475:475,09/29/18 12:00:44,STABLE BEAMS,6500,178620.893320800,174480.418630803,21.4,HFET
323702:7234,476:476,09/29/18 12:01:07,STABLE BEAMS,6500,178506.388224457,174394.528426329,21.4,HFET
323702:7234,477:477,09/29/18 12:01:30,STABLE BEAMS,6500,178325.741068984,171730.008493090,21.4,HFET
323702:7234,478:478,09/29/18 12:01:54,STABLE BEAMS,6500,178208.048952067,174115.390952899,21.4,HFET
323702:7234,479:479,09/29/18 12:02:17,STABLE BEAMS,6500,177744.883804911,173652.521743368,21.3,HFET
323702:7234,480:480,09/29/18 12:02:40,STABLE BEAMS,6500,178053.683334114,173959.318002496,21.4,HFET
323702:7234,481:481,09/29/18 12:03:04,STABLE BEAMS,6500,177797.572084332,173708.294603416,21.3,HFET
323702:7234,482:482,09/29/18 12:03:27,STABLE BEAMS,6500,177536.111192871,173461.687504274,21.3,HFET
323702:7234,483:483,09/29/18 12:03:50,STABLE BEAMS,6500,177521.803746937,173441.848301200,21.3,HFET
323702:7234,484:484,09/29/18 12:04:14,STABLE BEAMS,6500,177292.543145492,173228.693535870,21.3,HFET
323702:7234,485:485,09/29/18 12:04:37,STABLE BEAMS,6500,177012.950383407,172961.700887270,21.2,HFET
323702:7234,486:486,09/29/18 12:05:00,STABLE BEAMS,6500,176981.603759617,172915.136240239,21.2,HFET
323702:7234,487:487,09/29/18 12:05:24,STABLE BEAMS,6500,176885.128093951,167894.395085444,21.2,HFET
