#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
323696:7234,244:244,09/29/18 04:07:35,STABLE BEAMS,6500,345051.979291836,335216.993151018,41.4,HFET
323696:7234,245:245,09/29/18 04:07:59,STABLE BEAMS,6500,344840.474947875,335046.829016791,41.4,HFET
323696:7234,246:246,09/29/18 04:08:22,STABLE BEAMS,6500,344705.777799752,330054.133643048,41.4,HFET
323696:7234,247:247,09/29/18 04:08:45,STABLE BEAMS,6500,344546.836530832,334793.187707953,41.3,HFET
323696:7234,248:248,09/29/18 04:09:09,STABLE BEAMS,6500,344320.125545846,334523.838940572,41.3,HFET
323696:7234,249:249,09/29/18 04:09:32,STABLE BEAMS,6500,344072.562340532,329578.789524413,41.3,HFET
323696:7234,250:250,09/29/18 04:09:55,STABLE BEAMS,6500,343892.723322419,333942.685738874,41.3,HFET
323696:7234,251:251,09/29/18 04:10:19,STABLE BEAMS,6500,343649.280479419,333824.287924544,41.3,HFET
323696:7234,252:252,09/29/18 04:10:42,STABLE BEAMS,6500,343426.416683555,333710.647876643,41.2,HFET
323696:7234,253:253,09/29/18 04:11:05,STABLE BEAMS,6500,343120.963525955,153400.599504891,41.2,HFET
323696:7234,254:254,09/29/18 04:11:29,STABLE BEAMS,6500,342902.333914567,223701.959510789,41.2,HFET
323696:7234,255:255,09/29/18 04:11:52,STABLE BEAMS,6500,342673.232664151,333051.298848716,41.1,HFET
323696:7234,256:256,09/29/18 04:12:15,STABLE BEAMS,6500,342494.896098594,332899.027558569,41.1,HFET
323696:7234,257:257,09/29/18 04:12:38,STABLE BEAMS,6500,342243.098708803,332618.068930524,41.1,HFET
323696:7234,258:258,09/29/18 04:13:02,STABLE BEAMS,6500,342039.789560605,292810.611213457,41.1,HFET
323696:7234,259:259,09/29/18 04:13:25,STABLE BEAMS,6500,341744.512104409,0,41.0,HFET
323696:7234,260:260,09/29/18 04:13:48,STABLE BEAMS,6500,341501.160319140,41.198654533,41.0,HFET
323696:7234,261:261,09/29/18 04:14:12,STABLE BEAMS,6500,341295.028381290,43.386321515,41.0,HFET
323696:7234,262:262,09/29/18 04:14:35,STABLE BEAMS,6500,341003.461527620,41.247237367,40.9,HFET
323696:7234,263:263,09/29/18 04:14:58,STABLE BEAMS,6500,340912.585912391,42.390227527,40.9,HFET
323696:7234,264:264,09/29/18 04:15:22,STABLE BEAMS,6500,340608.885616107,43.156015039,40.9,HFET
323696:7234,265:265,09/29/18 04:15:45,STABLE BEAMS,6500,340441.999560184,90.008293679,40.9,HFET
323696:7234,266:266,09/29/18 04:16:08,STABLE BEAMS,6500,340269.467924959,0,40.8,HFET
323696:7234,267:267,09/29/18 04:16:32,STABLE BEAMS,6500,340055.914782058,44.589618525,40.8,HFET
323696:7234,268:268,09/29/18 04:16:55,STABLE BEAMS,6500,339829.089974909,0,40.8,HFET
323696:7234,269:0,09/29/18 04:17:18,STABLE BEAMS,6500,339619.793780917,0,40.8,HFET
323696:7234,270:0,09/29/18 04:17:42,STABLE BEAMS,6500,339364.194730870,0,40.7,HFET
323696:7234,271:0,09/29/18 04:18:05,STABLE BEAMS,6500,339168.215729992,0,40.7,HFET
323696:7234,272:0,09/29/18 04:18:28,STABLE BEAMS,6500,338856.661704435,0,40.7,HFET

